time,CoG,TrialID
30.206300211555,155.2126626926129,0_2_61_p1
32.32201114985909,153.6010032993402,0_2_61_p1
34.43772208816318,152.13147614433424,0_2_61_p1
36.55343302646726,151.1970501484851,0_2_61_p1
38.66914396477135,150.77905858604393,0_2_61_p1
40.78485490307543,150.6736575708833,0_2_61_p1
42.90056584137952,150.81252770569202,0_2_61_p1
45.0162767796836,151.28101979528256,0_2_61_p1
47.13198771798769,152.17467487275505,0_2_61_p1
49.247698656291774,153.52308185968747,0_2_61_p1
51.363409594595865,155.11884803229546,0_2_61_p1
53.47912053289995,156.51605451383006,0_2_61_p1
55.59483147120403,156.99856316968842,0_2_61_p1
57.71054240950812,156.17791774968703,0_2_61_p1
59.826253347812205,154.4487546281969,0_2_61_p1
61.941964286116296,152.70535496928764,0_2_61_p1
64.05767522442038,151.52638647883302,0_2_61_p1
66.17338616272447,151.1107091836974,0_2_61_p1
68.28909710102856,151.37876262805688,0_2_61_p1
70.40480803933264,152.1342659882619,0_2_61_p1
72.52051897763673,153.06323054032362,0_2_61_p1
74.6362299159408,153.69113851306582,0_2_61_p1
76.75194085424489,153.6362984036134,0_2_61_p1
78.86765179254898,152.89997802875777,0_2_61_p1
80.98336273085307,151.85378002037524,0_2_61_p1
83.09907366915715,150.89028417029752,0_2_61_p1
85.21478460746124,150.26688377650976,0_2_61_p1
87.33049554576533,149.99950012200273,0_2_61_p1
89.4462064840694,149.9726123308729,0_2_61_p1
91.56191742237348,150.0267337060327,0_2_61_p1
93.67762836067759,150.07410260941586,0_2_61_p1
95.79333929898168,150.12018786837822,0_2_61_p1
97.90905023728575,150.20050246979193,0_2_61_p1
100.02476117558984,150.3244497052243,0_2_61_p1
102.14047211389394,150.50693364294855,0_2_61_p1
104.25618305219801,150.79603575357825,0_2_61_p1
106.3718939905021,151.25796482568123,0_2_61_p1
108.48760492880619,151.8548376094656,0_2_61_p1
110.60331586711028,152.4072538647853,0_2_61_p1
112.71902680541436,152.60078038273153,0_2_61_p1
114.83473774371845,152.16265178861002,0_2_61_p1
116.95044868202254,150.94844635651313,0_2_61_p1
119.06615962032662,149.03238112580127,0_2_61_p1
121.1818705586307,146.66585214161802,0_2_61_p1
123.29758149693478,144.45279160453185,0_2_61_p1
125.41329243523889,143.00794413558467,0_2_61_p1
127.52900337354295,142.67896114827053,0_2_61_p1
129.64471431184705,143.22808379715778,0_2_61_p1
131.76042525015114,144.15353969742793,0_2_61_p1
133.87613618845523,145.0473723365843,0_2_61_p1
135.99184712675932,145.77618755094176,0_2_61_p1
138.1075580650634,146.35762979128177,0_2_61_p1
140.22326900336748,146.87996407893607,0_2_61_p1
142.33897994167154,147.33235387662776,0_2_61_p1
144.45469087997566,147.63967622685982,0_2_61_p1
146.57040181827975,147.74411594548434,0_2_61_p1
148.68611275658384,147.74509152631146,0_2_61_p1
150.80182369488793,147.87348723872947,0_2_61_p1
152.917534633192,148.32515368914056,0_2_61_p1
155.03324557149608,149.0694688565112,0_2_61_p1
157.14895650980014,149.87945451504024,0_2_61_p1
159.26466744810423,150.58539063708437,0_2_61_p1
161.38037838640835,151.1590640392761,0_2_61_p1
163.49608932471244,151.7164195622001,0_2_61_p1
165.61180026301653,152.33154521744387,0_2_61_p1
167.72751120132062,152.99736745769755,0_2_61_p1
169.84322213962466,153.5895939322505,0_2_61_p1
171.95893307792875,153.99049145467214,0_2_61_p1
174.07464401623284,154.12733783561455,0_2_61_p1
176.19035495453693,154.03434732161776,0_2_61_p1
178.30606589284105,153.80634646605245,0_2_61_p1
180.42177683114514,153.53590667503292,0_2_61_p1
182.53748776944923,153.25352945988564,0_2_61_p1
184.65319870775326,152.96849527892027,0_2_61_p1
186.76890964605735,152.70290434645293,0_2_61_p1
188.88462058436144,152.53143838211184,0_2_61_p1
191.00033152266553,152.5198067584636,0_2_61_p1
193.11604246096965,152.67995570847503,0_2_61_p1
195.23175339927374,152.94511364320508,0_2_61_p1
197.34746433757783,153.22019758884323,0_2_61_p1
199.46317527588192,153.40904960918274,0_2_61_p1
201.57888621418596,153.458638418215,0_2_61_p1
203.69459715249005,153.35449779207448,0_2_61_p1
205.81030809079414,153.12118773169814,0_2_61_p1
207.92601902909823,152.82047493269357,0_2_61_p1
210.04172996740235,152.52092232318734,0_2_61_p1
212.15744090570644,152.29558018462137,0_2_61_p1
214.27315184401053,152.18662425958243,0_2_61_p1
216.38886278231456,152.191549201121,0_2_61_p1
218.50457372061865,152.27423272687,0_2_61_p1
220.62028465892274,152.38357573285492,0_2_61_p1
222.73599559722683,152.47045369615404,0_2_61_p1
224.85170653553095,152.50858214197822,0_2_61_p1
226.96741747383504,152.49447240047593,0_2_61_p1
229.08312841213913,152.446234525268,0_2_61_p1
231.19883935044317,152.38885470376562,0_2_61_p1
233.31455028874726,152.33360464660623,0_2_61_p1
235.43026122705135,152.26318398920236,0_2_61_p1
237.54597216535544,152.14698860667616,0_2_61_p1
239.66168310365953,151.96548223678275,0_2_61_p1
241.77739404196365,151.74648609441718,0_2_61_p1
243.89310498026774,151.54794162212758,0_2_61_p1
246.00881591857177,151.43851284473777,0_2_61_p1
248.12452685687586,151.44848987781032,0_2_61_p1
250.24023779517995,151.56753904637208,0_2_61_p1
252.35594873348404,151.75199232452485,0_2_61_p1
254.47165967178813,151.95614464278543,0_2_61_p1
256.58737061009225,152.13294928142736,0_2_61_p1
258.7030815483963,152.25668403354834,0_2_61_p1
260.8187924867004,152.31856542320816,0_2_61_p1
262.93450342500444,152.3387930167138,0_2_61_p1
265.05021436330856,152.35122318706254,0_2_61_p1
267.1659253016127,152.3910533036184,0_2_61_p1
269.28163623991674,152.4840292650492,0_2_61_p1
271.39734717822085,152.6419772700074,0_2_61_p1
273.5130581165249,152.86712210255743,0_2_61_p1
275.628769054829,153.1342569792594,0_2_61_p1
277.74447999313304,153.4014320082557,0_2_61_p1
279.86019093143716,153.5922823290648,0_2_61_p1
281.9759018697413,153.6335673411405,0_2_61_p1
284.09161280804534,153.48161505727077,0_2_61_p1
286.20732374634946,153.15729711447895,0_2_61_p1
288.3230346846535,152.75262744703804,0_2_61_p1
290.43874562295764,152.3912929545712,0_2_61_p1
292.5544565612617,152.16323966318646,0_2_61_p1
294.67016749956576,152.11037681790046,0_2_61_p1
296.7858784378699,152.2033000757963,0_2_61_p1
298.90158937617394,152.3683462782274,0_2_61_p1
301.01730031447806,152.52934761306764,0_2_61_p1
303.1330112527821,152.63101224620777,0_2_61_p1
305.24872219108624,152.66092836766524,0_2_61_p1
307.3644331293903,152.6283819470226,0_2_61_p1
309.48014406769437,152.54022103318056,0_2_61_p1
311.59585500599843,152.38703390258033,0_2_61_p1
313.71156594430255,152.16241553891078,0_2_61_p1
315.82727688260667,151.88992432205976,0_2_61_p1
317.94298782091073,151.64937913590146,0_2_61_p1
320.05869875921485,151.51630494446798,0_2_61_p1
322.1744096975189,151.52040436279415,0_2_61_p1
324.290120635823,151.6238516757056,0_2_61_p1
326.40583157412703,151.75933056920996,0_2_61_p1
328.52154251243115,151.87813591683366,0_2_61_p1
330.6372534507353,151.95728941708103,0_2_61_p1
332.75296438903933,151.99262681162668,0_2_61_p1
334.86867532734345,151.9808721869245,0_2_61_p1
336.9843862656475,151.91697442605184,0_2_61_p1
339.1000972039516,151.80660666499497,0_2_61_p1
341.21580814225564,151.67954383748832,0_2_61_p1
343.33151908055976,151.57081911089867,0_2_61_p1
345.4472300188639,151.50527970398852,0_2_61_p1
347.56294095716794,151.47659712069384,0_2_61_p1
349.67865189547206,151.46249089708837,0_2_61_p1
351.7943628337761,151.44420023344784,0_2_61_p1
353.9100737720802,151.4193595393669,0_2_61_p1
356.02578471038424,151.3988133334075,0_2_61_p1
358.14149564868836,151.3946000836648,0_2_61_p1
360.2572065869924,151.41815582230296,0_2_61_p1
362.37291752529654,151.48489910955297,0_2_61_p1
364.48862846360066,151.6097925112621,0_2_61_p1
366.6043394019047,151.79708686216944,0_2_61_p1
368.72005034020884,152.01536721153747,0_2_61_p1
370.83576127851285,152.20683939044082,0_2_61_p1
372.95147221681697,152.32999981223503,0_2_61_p1
375.06718315512103,152.38318105335154,0_2_61_p1
377.18289409342515,152.41362452111233,0_2_61_p1
379.29860503172927,152.47132409149808,0_2_61_p1
381.41431597003333,152.56671739160322,0_2_61_p1
383.53002690833745,152.65253326638907,0_2_61_p1
385.64573784664145,152.66396950435117,0_2_61_p1
387.76144878494557,152.5707404015418,0_2_61_p1
389.87715972324963,152.41692753393372,0_2_61_p1
391.99287066155375,152.29253521160356,0_2_61_p1
394.10858159985787,152.28547715676885,0_2_61_p1
396.22429253816193,152.4253343264272,0_2_61_p1
398.34000347646605,152.67273403571932,0_2_61_p1
400.45571441477006,152.96002967851803,0_2_61_p1
402.5714253530742,153.21969931587168,0_2_61_p1
404.68713629137824,153.42827076242386,0_2_61_p1
406.80284722968236,153.57525231125433,0_2_61_p1
408.9185581679864,153.64356227282096,0_2_61_p1
411.03426910629054,153.6040695105,0_2_61_p1
413.14998004459466,153.447915995361,0_2_61_p1
415.26569098289866,153.2141481256343,0_2_61_p1
417.3814019212028,152.98203149407274,0_2_61_p1
419.49711285950684,152.8085952886544,0_2_61_p1
421.61282379781096,152.72422279204486,0_2_61_p1
423.728534736115,152.73424076002325,0_2_61_p1
425.84424567441914,152.83411139581867,0_2_61_p1
427.95995661272326,152.9863020089603,0_2_61_p1
430.07566755102727,153.11636682493523,0_2_61_p1
432.1913784893314,153.12980008943072,0_2_61_p1
434.30708942763545,152.96987335758644,0_2_61_p1
436.42280036593957,152.65335130008702,0_2_61_p1
438.5385113042436,152.25399738589078,0_2_61_p1
440.65422224254775,151.89152103713013,0_2_61_p1
442.76993318085187,151.66329362956554,0_2_61_p1
444.88564411915587,151.63438991523267,0_2_61_p1
447.00135505746,151.80448083969821,0_2_61_p1
449.11706599576405,152.13085441494428,0_2_61_p1
451.23277693406817,152.53637012543825,0_2_61_p1
453.34848787237223,152.95226303539903,0_2_61_p1
455.46419881067635,153.29956516809617,0_2_61_p1
457.5799097489804,153.52062269927947,0_2_61_p1
459.6956206872845,153.55863273140946,0_2_61_p1
461.8113316255886,153.3853246110698,0_2_61_p1
463.92704256389266,153.0159072859548,0_2_61_p1
466.0427535021968,152.50827237567702,0_2_61_p1
468.15846444050084,151.98287106800473,0_2_61_p1
470.27417537880496,151.58411477307405,0_2_61_p1
472.389886317109,151.4120736930859,0_2_61_p1
474.5055972554131,151.48940464332233,0_2_61_p1
476.6213081937172,151.73250547624394,0_2_61_p1
478.73701913202126,151.98893202848697,0_2_61_p1
480.8527300703254,152.12781406509876,0_2_61_p1
482.96844100862944,152.09662568275556,0_2_61_p1
485.08415194693356,151.94363881798165,0_2_61_p1
487.1998628852376,151.75085590709557,0_2_61_p1
489.3155738235417,151.52585098593892,0_2_61_p1
491.4312847618458,151.11765430937135,0_2_61_p1
493.54699570014986,150.27195049536525,0_2_61_p1
495.662706638454,148.73947397837733,0_2_61_p1
497.77841757675805,146.53613331202106,0_2_61_p1
499.89412851506216,143.86560295915186,0_2_61_p1
502.00983945336617,141.1220963238903,0_2_61_p1
504.1255503916703,138.57923260517313,0_2_61_p1
506.2412613299744,136.67961142855557,0_2_61_p1
508.35697226827847,135.93715280129956,0_2_61_p1
510.4726832065826,136.71007931068104,0_2_61_p1
512.5883941448867,139.08748370931417,0_2_61_p1
514.7041050831907,143.0503153265637,0_2_61_p1
