time,CoG,TrialID
31.02141698495063,,0_2_108_p1
33.13712792325472,,0_2_108_p1
35.25283886155881,,0_2_108_p1
37.36854979986289,,0_2_108_p1
39.48426073816698,,0_2_108_p1
41.59997167647106,,0_2_108_p1
43.71568261477515,,0_2_108_p1
45.83139355307923,,0_2_108_p1
47.94710449138332,,0_2_108_p1
50.062815429687404,,0_2_108_p1
52.178526367991495,,0_2_108_p1
54.29423730629558,,0_2_108_p1
56.40994824459966,,0_2_108_p1
58.52565918290375,,0_2_108_p1
60.641370121207835,,0_2_108_p1
62.75708105951192,,0_2_108_p1
64.87279199781601,,0_2_108_p1
66.9885029361201,,0_2_108_p1
69.10421387442419,,0_2_108_p1
71.21992481272827,,0_2_108_p1
73.33563575103236,,0_2_108_p1
75.45134668933643,,0_2_108_p1
77.56705762764052,,0_2_108_p1
79.68276856594461,,0_2_108_p1
81.7984795042487,,0_2_108_p1
83.91419044255278,,0_2_108_p1
86.02990138085687,,0_2_108_p1
88.14561231916096,,0_2_108_p1
90.26132325746504,,0_2_108_p1
92.37703419576911,,0_2_108_p1
94.49274513407322,,0_2_108_p1
96.60845607237731,,0_2_108_p1
98.72416701068138,,0_2_108_p1
100.83987794898547,,0_2_108_p1
102.95558888728957,,0_2_108_p1
105.07129982559364,,0_2_108_p1
107.18701076389773,,0_2_108_p1
109.30272170220182,,0_2_108_p1
111.41843264050591,,0_2_108_p1
113.53414357880999,,0_2_108_p1
115.64985451711408,,0_2_108_p1
117.76556545541817,,0_2_108_p1
119.88127639372225,,0_2_108_p1
121.99698733202634,,0_2_108_p1
124.11269827033041,,0_2_108_p1
126.22840920863452,,0_2_108_p1
128.34412014693856,,0_2_108_p1
130.45983108524268,,0_2_108_p1
132.57554202354677,,0_2_108_p1
134.69125296185086,,0_2_108_p1
136.80696390015495,,0_2_108_p1
138.92267483845902,,0_2_108_p1
141.0383857767631,,0_2_108_p1
143.15409671506717,,0_2_108_p1
145.2698076533713,1864.9912812587877,0_2_108_p1
147.38551859167538,1838.5495418611272,0_2_108_p1
149.50122952997947,1792.197824568862,0_2_108_p1
151.61694046828356,1728.5183006175919,0_2_108_p1
153.73265140658762,1650.0931412429177,0_2_108_p1
155.8483623448917,1559.5045176804397,0_2_108_p1
157.96407328319577,1459.3346011657582,0_2_108_p1
160.07978422149986,1352.165562934474,0_2_108_p1
162.19549515980398,1240.5795742221871,0_2_108_p1
164.31120609810807,1127.1588062644983,0_2_108_p1
166.42691703641216,1014.4854302970075,0_2_108_p1
168.54262797471625,905.1416175553154,0_2_108_p1
170.6583389130203,801.7095392750226,0_2_108_p1
172.77404985132438,725.8193887305363,0_2_108_p1
174.88976078962847,649.9643523205399,0_2_108_p1
177.00547172793256,591.5291254183153,0_2_108_p1
179.12118266623668,553.7018872000548,0_2_108_p1
181.23689360454077,536.4781368417235,0_2_108_p1
183.35260454284486,536.5339269513804,0_2_108_p1
185.4683154811489,561.3812631342844,0_2_108_p1
187.58402641945298,614.0757170296304,0_2_108_p1
189.69973735775707,690.8786565574051,0_2_108_p1
191.81544829606116,785.2654502917052,0_2_108_p1
193.93115923436528,889.3649554602483,0_2_108_p1
196.04687017266937,994.9984137987688,0_2_108_p1
198.16258111097346,1093.9976773592648,0_2_108_p1
200.27829204927755,1179.2172388358792,0_2_108_p1
202.3940029875816,1244.647435720722,0_2_108_p1
204.50971392588568,1286.0828251461157,0_2_108_p1
206.62542486418977,1300.8731129762307,0_2_108_p1
208.74113580249386,1288.0953464299646,0_2_108_p1
210.85684674079798,1248.442545261903,0_2_108_p1
212.97255767910207,1184.5975709521904,0_2_108_p1
215.08826861740616,1101.3941860877503,0_2_108_p1
217.2039795557102,1005.9024709675034,0_2_108_p1
219.31969049401428,905.9229425839076,0_2_108_p1
221.43540143231837,807.7429697970673,0_2_108_p1
223.55111237062246,714.4237215972823,0_2_108_p1
225.66682330892658,627.4334139780684,0_2_108_p1
227.78253424723067,547.654429982153,0_2_108_p1
229.89824518553476,476.07161285145247,0_2_108_p1
232.0139561238388,413.8864235137667,0_2_108_p1
234.1296670621429,366.6863072293052,0_2_108_p1
236.24537800044698,344.4361664966152,0_2_108_p1
238.36108893875107,343.0703065290153,0_2_108_p1
240.47679987705516,354.66568077971044,0_2_108_p1
242.59251081535928,372.7155911953118,0_2_108_p1
244.70822175366337,391.69763227607115,0_2_108_p1
246.8239326919674,407.7810754975518,0_2_108_p1
248.9396436302715,418.53159516150674,0_2_108_p1
251.05535456857558,423.1939893846373,0_2_108_p1
253.17106550687967,422.0490385017689,0_2_108_p1
255.28677644518376,416.17741882572403,0_2_108_p1
257.4024873834879,406.99141186367206,0_2_108_p1
259.51819832179194,396.08207093295937,0_2_108_p1
261.633909260096,385.1239321567015,0_2_108_p1
263.74962019840007,375.62550703459965,0_2_108_p1
265.8653311367042,368.4565406102661,0_2_108_p1
267.9810420750083,363.6035698557839,0_2_108_p1
