time_ms,confidence_movement,smoothed_confidence
0,0.0,0.0
1,0.0,0.000591336945299217
2,0.0,0.001174893141318181
3,0.0,0.00175082115176827
4,0.0,0.002319269577667059
5,0.0,0.0028803831851671536
6,0.0,0.0034343030284685297
7,0.0,0.003981166568033582
8,0.0,0.004521107784313001
9,0.0,0.0050542572871800995
10,0.0,0.0055807424212613605
11,0.0,0.006100687367341612
12,0.0,0.006614213240013465
13,0.0,0.007121438181732289
14,0.0,0.007622477453430151
15,0.0,0.008117443521834706
16,0.0,0.008606446143631978
17,0.0,0.00908959244660533
18,0.0,0.009566987007876619
19,0.0,0.01001490111165933
20,0.0,0.010457545637750485
21,0.0,0.010895013034881506
22,0.0,0.01132739360181333
23,0.0,0.011727699876883352
24,0.0,0.012123404930400846
25,0.0,0.012514587640449569
26,0.0,0.012901325092429555
27,0.0,0.013283692629697905
28,0.0,0.013661763902502561
29,0.0,0.014035610915275883
30,0.0,0.014405304072351724
31,0.0,0.014770912222167058
32,0.0,0.015132502700006399
33,0.0,0.015490141369344766
34,0.0,0.015843892661842496
35,0.0,0.016193819616042954
36,0.0,0.0165399839148219
37,0.0,0.0168824459216353
38,0.0,0.017221264715610255
39,0.0,0.017556498125521985
40,0.0,0.017888202762697803
41,0.0,0.018216434052887486
42,0.0,0.018541246267137695
43,0.0,0.018846286247063176
44,0.0,0.01914818148492757
45,0.0,0.01944698036137797
46,0.0,0.019742730269701327
47,0.0,0.02001418434866471
48,0.0,0.020282896467234524
49,0.0,0.020548907961497106
50,0.0,0.02081225934081706
51,0.0,0.021072990308402487
52,0.0,0.021331139781259348
53,0.0,0.021586745909556043
54,0.0,0.021839846095418454
55,0.0,0.02209047701117489
56,0.0,0.022338674617069613
57,0.0,0.022584474178462943
58,0.0,0.022827910282535176
59,0.0,0.02306901685451103
60,0.0,0.023307827173420444
61,0.0,0.023544373887411284
62,0.0,0.02377868902862863
63,0.0,0.024010804027674918
64,0.0,0.0242407497276647
65,0.0,0.024468556397887132
66,0.0,0.024694253747088987
67,0.0,0.024907496731214743
68,0.0,0.025118783357687968
69,0.0,0.02532814042592856
70,0.0,0.025535594248094234
71,0.0,0.025726806630604237
72,0.0,0.025916296379037577
73,0.0,0.026104086667843706
74,0.0,0.026290200257642646
75,0.0,0.026474659504421145
76,0.0,0.026657486368484792
77,0.0,0.026838702423173426
78,0.0,0.027018328863347253
79,0.0,0.02719638651365056
80,0.0,0.027372895836559934
81,0.0,0.02754787694022333
82,0.0,0.02772134958609653
83,0.0,0.02789333319638283
84,0.0,0.028063846861282073
85,0.0,0.02823290934605451
86,0.0,0.02840053909790515
87,0.0,0.028566754252693758
88,0.0,0.02873157264147574
89,0.0,0.02889501179687879
90,0.0,0.029057088959320153
91,0.0,0.029209571315088254
92,0.0,0.02936079348609794
93,0.0,0.029510771030185734
94,0.0,0.029659519250141663
95,0.0,0.02979735678846659
96,0.0,0.02993407369639863
97,0.0,0.03006968358483324
98,0.0,0.03020419984513532
99,0.0,0.030337635653547423
100,0.0,0.030470003975492224
101,0.0,0.03060131756977213
102,0.0,0.030731588992668864
103,0.0,0.03086083060194586
104,0.0,0.030989054560756107
105,0.0,0.031116272841458036
106,0.0,0.031242497229341984
107,0.0,0.031367739326269635
108,0.0,0.03149201055422886
109,0.0,0.03161532215880615
110,0.0,0.03173768521257901
111,0.0,0.03185911061843023
112,0.0,0.031979609112786404
113,0.0,0.03209919126878246
114,0.0,0.0322178674993543
115,0.0,0.032327937040379465
116,0.0,0.03243717899087061
117,0.0,0.03254560264959777
118,0.0,0.032653217176543396
119,0.0,0.03275281176099869
120,0.0,0.03285166860779135
121,0.0,0.03294979588375897
122,0.0,0.0330472016356386
123,0.0,0.033143893792266364
124,0.0,0.033239880166728956
125,0.0,0.033335168458468185
126,0.0,0.03342976625533974
127,0.0,0.03352368103562739
128,0.0,0.033616920170013685
129,0.0,0.03370949092350833
130,0.0,0.033801400457335144
131,0.0,0.03389265583077885
132,0.0,0.03398326400299246
