time_ms,f0,ID
0.0,,0_2_8_p0
26.016528925619834,,0_2_8_p0
52.03305785123967,,0_2_8_p0
78.0495867768595,,0_2_8_p0
104.06611570247934,,0_2_8_p0
130.0826446280992,,0_2_8_p0
156.099173553719,,0_2_8_p0
182.11570247933884,,0_2_8_p0
208.13223140495867,,0_2_8_p0
234.1487603305785,,0_2_8_p0
260.1652892561984,,0_2_8_p0
286.1818181818182,,0_2_8_p0
312.198347107438,,0_2_8_p0
338.2148760330578,50.03635322373157,0_2_8_p0
364.2314049586777,48.83787962499179,0_2_8_p0
390.24793388429754,48.10038816196874,0_2_8_p0
416.26446280991735,48.67053299988904,0_2_8_p0
442.2809917355372,50.35575578518998,0_2_8_p0
468.297520661157,50.17409496926678,0_2_8_p0
494.3140495867769,,0_2_8_p0
520.3305785123968,,0_2_8_p0
546.3471074380166,,0_2_8_p0
572.3636363636364,,0_2_8_p0
598.3801652892562,,0_2_8_p0
624.396694214876,,0_2_8_p0
650.4132231404959,48.09460205038084,0_2_8_p0
676.4297520661156,46.73977706132715,0_2_8_p0
702.4462809917355,47.285065188223356,0_2_8_p0
728.4628099173553,48.684827222301,0_2_8_p0
754.4793388429753,49.88206960828584,0_2_8_p0
780.4958677685951,48.848136267712704,0_2_8_p0
806.5123966942149,,0_2_8_p0
832.5289256198347,104.77793085599424,0_2_8_p0
858.5454545454545,93.08779602395953,0_2_8_p0
884.5619834710744,63.328116288234774,0_2_8_p0
910.5785123966942,45.758292925360905,0_2_8_p0
936.595041322314,50.05982280895476,0_2_8_p0
962.6115702479339,48.38693437937924,0_2_8_p0
988.6280991735538,47.09870318283159,0_2_8_p0
1014.6446280991737,47.43319550377481,0_2_8_p0
1040.6611570247935,49.90646180340257,0_2_8_p0
1066.6776859504132,,0_2_8_p0
1092.6942148760331,,0_2_8_p0
1118.7107438016528,95.035322598709,0_2_8_p0
1144.7272727272727,108.66103538220709,0_2_8_p0
1170.7438016528927,81.4002917166999,0_2_8_p0
1196.7603305785124,78.77773251378126,0_2_8_p0
1222.776859504132,68.83467910679423,0_2_8_p0
1248.793388429752,65.64439779587917,0_2_8_p0
1274.809917355372,44.184982177100125,0_2_8_p0
1300.8264462809918,43.96892559908317,0_2_8_p0
1326.8429752066115,62.67644827189125,0_2_8_p0
1352.8595041322312,93.93966175892238,0_2_8_p0
1378.8760330578514,104.70734140387336,0_2_8_p0
1404.892561983471,,0_2_8_p0
1430.909090909091,,0_2_8_p0
1456.9256198347107,,0_2_8_p0
1482.9421487603304,,0_2_8_p0
1508.9586776859505,,0_2_8_p0
1534.9752066115702,,0_2_8_p0
1560.9917355371902,,0_2_8_p0
1587.0082644628098,,0_2_8_p0
1613.0247933884298,,0_2_8_p0
1639.0413223140497,,0_2_8_p0
1665.0578512396694,,0_2_8_p0
1691.0743801652893,,0_2_8_p0
1717.090909090909,,0_2_8_p0
1743.107438016529,,0_2_8_p0
1769.1239669421489,,0_2_8_p0
1795.1404958677685,,0_2_8_p0
1821.1570247933885,,0_2_8_p0
1847.1735537190084,46.95081631030965,0_2_8_p0
1873.190082644628,46.559862105673396,0_2_8_p0
1899.206611570248,48.87888190001891,0_2_8_p0
1925.2231404958677,,0_2_8_p0
1951.2396694214876,,0_2_8_p0
1977.2561983471076,,0_2_8_p0
2003.2727272727273,,0_2_8_p0
2029.2892561983474,,0_2_8_p0
2055.305785123967,,0_2_8_p0
2081.322314049587,,0_2_8_p0
2107.3388429752063,,0_2_8_p0
2133.3553719008264,,0_2_8_p0
2159.3719008264466,,0_2_8_p0
2185.3884297520663,,0_2_8_p0
2211.404958677686,,0_2_8_p0
2237.4214876033056,,0_2_8_p0
2263.438016528926,,0_2_8_p0
2289.4545454545455,,0_2_8_p0
2315.471074380165,,0_2_8_p0
2341.4876033057853,,0_2_8_p0
2367.5041322314046,,0_2_8_p0
2393.5206611570247,,0_2_8_p0
2419.537190082645,,0_2_8_p0
2445.553719008264,,0_2_8_p0
2471.5702479338843,,0_2_8_p0
2497.586776859504,,0_2_8_p0
2523.603305785124,,0_2_8_p0
2549.619834710744,,0_2_8_p0
2575.6363636363635,,0_2_8_p0
2601.6528925619837,,0_2_8_p0
2627.6694214876034,,0_2_8_p0
2653.685950413223,,0_2_8_p0
2679.702479338843,,0_2_8_p0
2705.7190082644624,,0_2_8_p0
2731.7355371900826,,0_2_8_p0
2757.7520661157027,,0_2_8_p0
2783.7685950413224,,0_2_8_p0
2809.785123966942,,0_2_8_p0
2835.801652892562,,0_2_8_p0
2861.818181818182,,0_2_8_p0
2887.8347107438017,,0_2_8_p0
2913.8512396694214,,0_2_8_p0
2939.8677685950415,,0_2_8_p0
2965.8842975206608,,0_2_8_p0
2991.900826446281,,0_2_8_p0
3017.917355371901,,0_2_8_p0
3043.9338842975208,,0_2_8_p0
3069.9504132231405,,0_2_8_p0
3095.9669421487606,,0_2_8_p0
3121.9834710743803,,0_2_8_p0
3148.0,,0_2_8_p0
