time,left_back,right_forward,right_back,left_forward,COPXc,COPYc,COPc,TrialID,FileInfo
0.0,1.1159331233095091,0.7964711317424265,1.6300616126599778,1.2634438628732227,0.000560903155929784,0.0007229999424703126,0.0009150635317528871,0_1_18_p0,p0_snel_combinatie_corrected
2.000052307266742,1.1153532485880688,0.7967760361534186,1.629834451229923,1.2632660960349493,0.0004387691513398095,0.000534540721405912,0.0006915577712733836,0_1_18_p0,p0_snel_combinatie_corrected
4.000104618171463,1.1150273934520194,0.7971012767990125,1.629722454619549,1.2632300038298152,0.0003172504871489267,0.0004135134692329741,0.0005211921534648437,0_1_18_p0,p0_snel_combinatie_corrected
6.000156929076184,1.114908774306435,0.7974463635344385,1.6296951998582587,1.263319259300692,0.00019795102016182032,0.00034981946528866406,0.00040194311124579836,0_1_18_p0,p0_snel_combinatie_corrected
8.000209239980904,1.1149551521539787,0.797810531508974,1.629725419487332,1.263518667900057,8.222578866627932e-05,0.00033421931268453535,0.00034418545770138927,0_1_18_p0,p0_snel_combinatie_corrected
10.000261547247646,1.115128635194572,0.7981927651243244,1.6297888590033858,1.2638141364317201,-2.8805631770055778e-05,0.00035829998939909484,0.00035945604296640156,0_1_18_p0,p0_snel_combinatie_corrected
12.000313858152367,1.115395481425063,0.7985918219930032,1.629864134301833,1.2641926419925529,-0.00013424577250294558,0.0004144418993703691,0.00043564207256488875,0_1_18_p0,p0_snel_combinatie_corrected
14.000366169057088,1.1157259012388978,0.7990062568967122,1.6299325891203442,1.2646422009142169,-0.00023340591601480395,0.0004957859235884695,0.0005479799299784449,0_1_18_p0,p0_snel_combinatie_corrected
16.00041847996181,1.1160938600257873,0.7994344457447227,1.6299781524823063,1.265151837704891,-0.00032579274011795107,0.0005962004711881568,0.000679408501093814,0_1_18_p0,p0_snel_combinatie_corrected
18.00047078722855,1.1164768807713779,0.7998746095322545,1.6299871961402823,1.2657115539909998,-0.00041109496215786594,0.0007102485305414098,0.0008206412389392877,0_1_18_p0,p0_snel_combinatie_corrected
20.00052309813327,1.1168558466569205,0.8003248382988575,1.629948392019472,1.2663122974589418,-0.0004891699832164391,0.0008331547203499867,0.0009661439129453934,0_1_18_p0,p0_snel_combinatie_corrected
22.000575409037992,1.1172148036589395,0.8007831150867913,1.6298525696611712,1.266945930796818,-0.0005600305323152249,0.0009607723407379947,0.001112078094313722,0_1_18_p0,p0_snel_combinatie_corrected
24.000627719942713,1.1175407631489025,0.8012473398994061,1.629692573666232,1.267605200636159,-0.0006238313106186944,0.0010895504243444523,0.0012555021430875433,0_1_18_p0,p0_snel_combinatie_corrected
26.000680027209455,1.1178235044928888,0.8017153536595226,1.6294631211385224,1.2682837064936536,-0.0006808556356374883,0.0012165007874158566,0.0013940726531866004,0_1_18_p0,p0_snel_combinatie_corrected
28.000732338114176,1.1180553776512594,0.8021849621678128,1.629160659128387,1.2689758697128775,-0.0007315020854316684,0.001339165080898748,0.001525928705703327,0_1_18_p0,p0_snel_combinatie_corrected
30.000784649018897,1.1182311057783256,0.80265396006118,1.6287832220761054,1.2696769024060204,-0.0007762711428139721,0.0014555818415322797,0.001649640986567748,0_1_18_p0,p0_snel_combinatie_corrected
32.00083695992362,1.1183475878220188,0.8031201547711394,1.628330289255353,1.2703827763956148,-0.0008157518395530625,0.0015642535429407746,0.0017641825898520175,0_1_18_p0,p0_snel_combinatie_corrected
34.00088926719036,1.1184037011235597,0.8035813904821983,1.6278026422166616,1.2710901921562638,-0.0008506084005767841,0.0016641136467263,0.0018689057976132718,0_1_18_p0,p0_snel_combinatie_corrected
36.00094157809508,1.1184001040171268,0.8040355720902368,1.627202222230878,1.2717965477563693,-0.0008815668881754122,0.0017544936535612275,0.001963519329854917,0_1_18_p0,p0_snel_combinatie_corrected
38.0009938889998,1.1183390384295264,0.8044806891608876,1.6265319877326243,1.27249990779986,-0.000909401846204908,0.0018350901542808005,0.0020480643525580995,0_1_18_p0,p0_snel_combinatie_corrected
40.00104619990452,1.118224132479862,0.8049148398879169,1.6257957717637581,1.2731989723679198,-0.0009349229442901703,0.0019059318809757,0.0021228888917415745,0_1_18_p0,p0_snel_combinatie_corrected
42.001098507171264,1.118060203079203,0.8053362550516047,1.6249981394168322,1.2738930459607158,-0.0009589616220282867,0.001967346758084612,0.0021886207206981193,0_1_18_p0,p0_snel_combinatie_corrected
44.001150818075985,1.1178530585302537,0.8057433219771247,1.6241442452785548,1.2745820064391262,-0.0009823577331917897,0.002019928953486787,0.002246138841010488,0_1_18_p0,p0_snel_combinatie_corrected
46.001203128980706,1.1176093011270234,0.8061346084929253,1.6232396908732487,1.2752662739664686,-0.0010059461899319063,0.00206450592959461,0.00229654359209004,0_1_18_p0,p0_snel_combinatie_corrected
48.001255439885426,1.117336129754495,0.8065088868891095,1.6222903821063115,1.2759467799502284,-0.0010305436069818115,0.0021021054944461675,0.0023411252926043595,0_1_18_p0,p0_snel_combinatie_corrected
50.00130774715217,1.1170411425047517,0.8068651578877022,1.6213023867315617,1.2766249360025936,-0.001056934945875437,0.002133922852829194,0.0023813311868867374,0_1_18_p0,p0_snel_combinatie_corrected
52.00136005805689,1.1167977982903727,0.8071803807722959,1.620293983244766,1.2773178625528612,-0.0010588620290517764,0.0021897255246832825,0.002432300694819027,0_1_18_p0,p0_snel_combinatie_corrected
54.00141236896161,1.1166095303677812,0.8074996128592813,1.6193012161294633,1.2779822715448563,-0.0011017702596743217,0.0022106129066192764,0.0024699609567793877,0_1_18_p0,p0_snel_combinatie_corrected
