RHip_x,RHip_z,RHip_y,RKnee_x,RKnee_z,RKnee_y,RAnkle_x,RAnkle_z,RAnkle_y,RHeel_x,RHeel_z,RHeel_y,LHip_x,LHip_z,LHip_y,LKnee_x,LKnee_z,LKnee_y,LAnkle_x,LAnkle_z,LAnkle_y,LHeel_x,LHeel_z,LHeel_y,Neck_x,Neck_z,Neck_y,Head_x,Head_z,Head_y,Nose_x,Nose_z,Nose_y,RShoulder_x,RShoulder_z,RShoulder_y,RElbow_x,RElbow_z,RElbow_y,RWrist_x,RWrist_z,RWrist_y,RIndex_x,RIndex_z,RIndex_y,LShoulder_x,LShoulder_z,LShoulder_y,LElbow_x,LElbow_z,LElbow_y,LWrist_x,LWrist_z,LWrist_y,LIndex_x,LIndex_z,LIndex_y,Time,RAnkle_speed,RAnkle_acc,RAnkle_jerk,RKnee_speed,RKnee_acc,RKnee_jerk,RShoulder_speed,RShoulder_acc,RShoulder_jerk,LIndex_speed,LIndex_acc,LIndex_jerk,Neck_speed,Neck_acc,Neck_jerk,RIndex_speed,RIndex_acc,RIndex_jerk,LAnkle_speed,LAnkle_acc,LAnkle_jerk,LHip_speed,LHip_acc,LHip_jerk,Head_speed,Head_acc,Head_jerk,RElbow_speed,RElbow_acc,RElbow_jerk,LHeel_speed,LHeel_acc,LHeel_jerk,Nose_speed,Nose_acc,Nose_jerk,LElbow_speed,LElbow_acc,LElbow_jerk,LShoulder_speed,LShoulder_acc,LShoulder_jerk,LWrist_speed,LWrist_acc,LWrist_jerk,LKnee_speed,LKnee_acc,LKnee_jerk,RHip_speed,RHip_acc,RHip_jerk,RWrist_speed,RWrist_acc,RWrist_jerk,RHeel_speed,RHeel_acc,RHeel_jerk,lowerbody_speedKin_sum,leg_speedKin_sum,head_speedKin_sum,arm_speedKin_sum,lowerbody_accKin_sum,leg_accKin_sum,head_accKin_sum,arm_accKin_sum,lowerbody_jerkKin_sum,leg_jerkKin_sum,head_jerkKin_sum,arm_jerkKin_sum,TrialID
11.220392618422476,18.881941637463225,1.8579643946625564,12.47413554201049,17.498298274341213,-38.04915281133605,15.70292464727194,20.438588088200184,-76.18109297893365,16.884892598319972,24.578742027531824,-81.95265992572264,33.793336683384275,19.1650145598617,0.8430932285356167,34.23196007743666,14.689886691420085,-35.84795583854877,33.966372421848526,24.03119441556643,-78.76114525295877,32.7789649375448,28.735080121040387,-85.64390315621962,22.519205929852497,26.582129567717892,54.66246903239207,20.410329625691638,25.610443347093437,79.0513298752894,19.782278866086216,16.402515946228664,68.13135305589336,7.134968086498171,30.34385989411771,46.58236045273117,2.44358930757362,21.799654134378237,22.415128704747037,15.740130122785517,4.647818794215781,9.88487387818093,26.319403628763293,6.467777140648911,1.3089216540919213,37.222205194393645,25.743531488858757,47.97034867164019,43.16675126082508,18.388071944158117,23.12636658450776,27.256879796202337,6.086984232151986,8.356178940446727,19.6571634003934,4.110077349669865,0.7246441514199552,0.0,0.03393337710816509,0.005365211245974532,-0.00025038804999007495,3.0213892532107116,0.47093139048751265,-0.02482804143552251,21.019964568389497,-0.792191107454768,-0.2434484419429833,12.153746832410468,0.8918458365705838,-0.3183271153439077,0.8769232226811091,0.2760866124283854,-0.020613171240949524,7.6599902783646625,0.9769576150604212,-0.2022367588229955,0.4628597280630835,0.06740010247632214,-0.010125911939784021,3.0334953763563477,0.4448971236290701,-0.007835287537299295,0.46471274400478596,-0.02206183642299305,-0.006887258373960791,0.11003643253988785,0.2808730877126527,-0.06118431327577849,0.3541068619134312,0.05040211914416772,-0.008979128125597013,0.4772275619057783,0.01853002016899019,0.04436158814388182,3.975405328493747,-0.013389657953409184,-0.0777165199078321,0.18291313259912592,0.009005206671079869,0.0016134049666275377,2.303775141468794,0.3379571956894738,-0.022801926734603926,2.563067673906958,0.40374883608281864,-0.02004841968373876,1.3153585760061663,0.17847966437673463,0.004985427916835006,7.49776443744871,0.6841721430596865,-0.0925293184528598,1.2035293787463615,0.21999835505866067,-0.03331953540150369,3.306397190575916,4.181790783569689,1.101225870909512,26.936985499599217,0.47936253630154696,0.6635515852840719,0.277585849488045,1.7432322232304442,0.009286884424074389,0.04808101227506686,0.049399267799895556,0.46943219556846594,0_1_16_p1
11.238692789550626,18.890452786736205,1.8219451259021486,12.463151763731018,17.421082310374995,-38.103328140213904,15.702768255827177,20.43931179492265,-76.1818799331109,16.87431193936635,24.61317001174911,-81.9668207813606,33.798715085900795,19.082392573560345,0.8906116935628917,34.22636244239729,14.68470865740595,-35.92825246293985,33.957782037561365,24.032258352495997,-78.75005662888124,32.77831797248872,28.742366818917553,-85.6364930547948,22.464845511021853,26.610500589394544,54.65837719269109,20.40491032000862,25.621851273469765,79.04726904261568,19.757263352974114,16.419884794597607,68.12877927220119,7.077449412682002,29.828826112468516,46.712692702241114,2.4393541681583044,21.805116323115687,22.436450651400406,15.767986024846225,4.873388747164963,9.893672553369722,26.337276127704612,6.238054065891726,1.2818474992658904,37.22273417149186,25.74366500242502,47.96485372864995,43.12111740931165,18.321621954645288,23.054073880450535,27.276675141772905,6.11378662318239,8.424972822740447,19.89973161456746,3.8899170234103173,0.7776715437334863,16.6666666666666,0.04221839639237865,0.00527354455513027,-0.0002477097104840235,3.682848925627656,0.4028495428147554,-0.04047115742491475,19.18110927597329,-1.1174773484038565,-0.18920826004539765,12.914153244435745,0.42139576071883267,-0.2821941254995717,1.2742141863788086,0.23105079413624718,-0.026426131900163196,8.766457762313275,0.6331310566362097,-0.2088573284891001,0.5379914926458214,0.047704890900916674,-0.01163789780561254,3.704273736130474,0.39868610559403006,-0.028187784467946043,0.42061192203651326,-0.026341452515648265,-0.0033822042271560156,0.3833835129697035,0.18941552996471767,-0.05374428499971295,0.39798534536449226,0.0350170851091432,-0.00906558807887245,0.6128945177204517,0.07952426264868467,0.0351224517781647,3.769035538173993,-0.10676892669818204,-0.05396535233483718,0.20867137635287977,0.011824165210821917,0.0009013752521579973,2.7723972087808573,0.27121420228416254,-0.039410654955537305,3.130453767043342,0.3491447006036109,-0.03415749629996842,1.5995511770004485,0.16672268717519195,-0.007667259262640931,8.380128539582874,0.5158237429097121,-0.10227139353752443,1.4596380238643505,0.15859139656559457,-0.03714527345526377,4.0348739608604305,5.093453615336197,1.4751867243098562,26.53017121973685,0.43214241311476365,0.5593485231122475,0.24576909883352221,1.4880302016685851,0.02921195059923136,0.06634837895164625,0.044083629291932394,0.42055776221549995,0_1_16_p1
11.25656441594278,18.89808761343922,1.7866251503091382,12.452687672227682,17.345853347242908,-38.156777675438356,15.702633158272619,20.44002050906252,-76.18267313230615,16.864363736536113,24.645762439436233,-81.98043876060453,33.80367765773004,19.00088843787495,0.9361154793306928,34.220893825376855,14.679210734555575,-36.006865836384456,33.94942058334198,24.033413440831588,-78.73975472217488,32.77769821483553,28.749726950735656,-85.62994534287441,22.427953572869775,26.629441197959775,54.6559457475728,20.40063345169645,25.630881075821954,79.04384600232164,19.74236104924949,16.431550025125937,68.1271365193455,7.026993866047198,29.39564844468576,46.82229090152527,2.4361592506125933,21.808488263054386,22.450788933667777,15.809614567665381,5.073641373725663,9.880852786672211,26.363517020214843,6.026458942373906,1.262411776331687,37.22306310360881,25.743808719490623,47.959591737274884,43.08708885242061,18.27705071579469,22.98717413374333,27.30150542062867,6.1324006989089135,8.487239059422155,20.12099682338712,3.683663765110086,0.8302257629841867,33.3333333333333,0.04909022035548079,0.004961012079173987,-0.0002820499583354529,4.21493851814823,0.33677691546064453,-0.051991293146026164,17.409819416842065,-1.3610528116048353,-0.13941624117648868,13.31493452024366,0.039405743536812365,-0.24542504377309002,1.5894068247234512,0.19001856977810044,-0.030382678647951557,9.501792321853953,0.3342278988340175,-0.20872695989509632,0.5929955520220784,0.03046674209752122,-0.012427902087833707,4.2456199476358965,0.34875791385938737,-0.04361880498627957,0.3809047799501224,-0.029033859044283048,-0.0006208761476465957,0.5978496473887605,0.11716526637978719,-0.04577781306614862,0.43367331968724276,0.022435671514910493,-0.008679559424264986,0.7562780524890456,0.12475349120295172,0.02627418343806058,3.5721067357348755,-0.17116569160949568,-0.03277652581663989,0.22883538133060735,0.013195025511407549,0.00022132361027004288,3.123415895005326,0.20704524685274572,-0.05120594281904248,3.5881156736185735,0.29454427386328735,-0.044473239614388566,1.827750631748401,0.15042168378800141,-0.01731277556617407,9.037398783490088,0.36564232591089446,-0.10774893200299406,1.6471025564365387,0.10403208468577793,-0.03919482419106178,4.622332864649679,5.82197163795202,1.8009050498410397,25.9860229877945,0.3798141195811042,0.4609272047385767,0.22915814495418457,1.4783394075888703,0.04692901390649287,0.08029361682254832,0.040172445336975254,0.3750188300972294,0_1_16_p1
11.274007497598936,18.904846117572284,1.7520044678835243,12.44274326750048,17.272611384944952,-38.20950141700941,15.702519354608265,20.440714230619804,-76.18347257651936,16.855047989829263,24.676519310593196,-81.99351386345445,33.808224398872,18.920502152805515,0.9796045858390205,34.21555422637535,14.673392922868956,-36.08379595888258,33.941288059190384,24.03465968057321,-78.7302395328397,32.77710566458522,28.7571605164947,-85.62426002045848,22.406818555230544,26.639880740562138,54.65500701003647,20.39741413993564,25.637728138790074,79.04101307290134,19.736654072314455,16.4380083055489,68.12634315157476,6.983117115456708,29.03832813447982,46.912677440544705,2.433915716060132,21.80994464975495,22.458705543815626,15.862946333136016,5.249949236551503,9.848833131916198,26.39681456219783,5.832562480792677,1.249727871479246,37.22320969026253,25.743958106424696,47.95457878435212,43.06340658740096,18.251756684795783,22.925781653531434,27.330654587131338,6.143607133844527,8.543235295749874,20.321692510637906,3.4921244213511575,0.8813452248248872,50.0,0.05466073196323334,0.00446496555488423,-0.0003447083203161406,4.627663575895983,0.2730713432120395,-0.059752910673818126,15.709683292289132,-1.530040827836399,-0.0940121213405937,13.397863445989103,-0.2611743402481522,-0.2084566163760676,1.8297279179755084,0.1528442743089383,-0.03266578747402568,9.902007458090205,0.07784620882506321,-0.2025866972017865,0.6297893882779535,0.015594471728877318,-0.012572037733056807,4.667672346018772,0.29609304048965546,-0.05455380422449349,0.3454369147649599,-0.03030196582769981,0.0014632802649925999,0.7604989347097458,0.06261749263727032,-0.037439659662218704,0.46207793903035504,0.012488315998496688,-0.00788790841200385,0.9043795312264258,0.15560085920367073,0.01787183058306421,3.387624532690724,-0.20942888941999535,-0.01409558234481871,0.24378627813134113,0.013281673777067089,-0.00042132882382691587,3.3673718024648385,0.1459088255287735,-0.05863762184764692,3.9445222228630534,0.24054095392546346,-0.05133904110834617,2.004409299528421,0.13040837165667143,-0.02421174552980279,9.48906086974942,0.23265671973581148,-0.10941597139038063,1.7719871286125983,0.05607576889630275,-0.03964422945472555,5.0798446600092415,6.381818127559608,2.0700563403933363,25.25553216942589,0.323538918871522,0.36877022976197293,0.2202071949482342,1.5933214837723089,0.05968522578464699,0.0894324687162349,0.037263885852415864,0.33218161646836236,0_1_16_p1
11.291022034519091,18.910728299135386,1.7180830786253074,12.433318549549414,17.201356423481123,-38.26149936492706,15.702426844834122,20.441392959594502,-76.18427826575056,16.846364699245804,24.705440625219996,-82.00604608991033,33.81235530932668,18.841233718352044,1.0210790130878746,34.2103436453928,14.667255222346096,-36.15904283043423,33.93338446510657,24.035997071720857,-78.72151106087571,32.7765403217378,28.764667516194685,-85.619437087547,22.399728897938438,26.642748564350168,54.655393293081424,20.395167503906706,25.6425878470142,79.03872257284871,19.739224539571104,16.43975630360176,68.12631752313744,6.9453348297734845,28.75086642556107,46.98537470926049,2.4325347256245653,21.80966017877799,22.460762474110425,15.925911903151164,5.403684898296104,9.800032142929485,26.435857009557413,5.655935391845265,1.2429091708985023,37.22319163097106,25.74410862959636,47.94983095671883,43.04881161150171,18.243138318838017,22.870010748960112,27.36340659564263,6.148186602502199,8.593219176981624,20.502552160105342,3.3161058387155182,0.93006834490842,66.6666666666666,0.0590418141813981,0.0038227567190395424,-0.0004269843231978638,4.931029643994467,0.2120906608557998,-0.06412047208325203,14.0842892036078,-1.6315647278772425,-0.052935636542049996,13.204712807826962,-0.48739461590873623,-0.17172558952010933,2.0024042463954514,0.11938224268375386,-0.03345843436809663,10.003116672125532,-0.1384159462194342,-0.19117758456997305,0.6502904834995455,0.0029968954577265228,-0.012146417687891133,4.9805692664252605,0.24167197754934738,-0.061418237314781465,0.31405392350037237,-0.030308682684700952,0.0029368194111867012,0.8783954738453466,0.0242674044165761,-0.028884586975056414,0.48410635754250153,0.005005456196928854,-0.006757501292318274,1.0542003189474576,0.17344952002272118,0.009970440672670347,3.218594540555869,-0.2244074568623261,0.0021319360890478534,0.2539051973541137,0.012247996212030852,-0.0010211609149234683,3.5148055334820345,0.08826343444579596,-0.06215552356387812,4.208142244007183,0.18772813885375492,-0.05509829226318817,2.1339795396189056,0.10751446822271035,-0.028624793689565498,9.75460049893993,0.11589575205704106,-0.10772654924079617,1.840355892542202,0.014477798674261078,-0.038669531092082904,5.418481234919244,6.78757297722314,2.2846424108200027,24.32067992410029,0.2645084225687803,0.2836944811540293,0.21273333568201516,1.729461139565317,0.0677611886600656,0.09399984567730431,0.0350357164308851,0.29180293754655956,0_1_16_p1
11.307608026703251,18.915734158128526,1.6848609825344876,12.424413518374484,17.13208846285142,-38.312771519191315,15.70235562895018,20.442056695986608,-76.18509019999973,16.838313864785732,24.732526383316632,-82.01803543997221,33.81607038909408,18.76308313451453,1.0605387610772552,34.205262082429165,14.660797632986988,-36.232606451039395,33.925709801090534,24.03742561427453,-78.7135693062829,32.776002186293255,28.77224794983561,-85.61547654413997,22.404973040827734,26.638974016472407,54.656936909706936,20.393808662790157,25.645655585134424,79.03692682065781,19.749154568421545,16.437290687019757,68.12697798828202,6.9131626778604796,28.527264561639903,47.041905097633695,2.431927440429539,21.807809545684123,22.45752171681864,15.996441859603848,5.53622092161309,9.736868373539872,26.47933261819744,5.496148386228897,1.2410690607793908,37.223026625252416,25.744255755374745,47.94536434121214,43.04204492197184,18.248594075110848,22.819975729174654,27.39904540052426,6.146919779394903,8.637448348375429,20.664309255574953,3.156414863785155,0.9754335388876162,83.3333333333333,0.062345349975736916,0.0030717373084184697,-0.0005201774937523998,5.135042267567233,0.15419270317878486,-0.06545843944928928,12.537225452091382,-1.6727478425060602,-0.016126522785194886,12.777255391912123,-0.6463052087176152,-0.13566870941682016,2.1146625902437513,0.0894868098575402,-0.03294359531987549,9.841133465063443,-0.3169604991282561,-0.1752406661604584,0.6564163197729531,-0.0074171710531896196,-0.011227154898945966,5.194449044001519,0.1864752171029765,-0.0646375593893371,0.2866014031757063,-0.029216919434088884,0.003866295691360839,0.9586033637082496,0.0006101973971135433,-0.02026735719179494,0.5006657293723545,-0.0001824702527659372,-0.005355204315437484,1.2027417806670062,0.1796826270319825,0.002625061166373746,3.068022370844638,-0.2189503306691332,0.01596048749338136,0.25957326959795757,0.01025787902052916,-0.0015727515278102055,3.5762576903795527,0.03456756973736319,-0.06220947949026357,4.387444566281365,0.1366992267117773,-0.05609438456026154,2.2209137112982527,0.08257169092762656,-0.03081254458150056,9.853503371640684,0.014388250547160975,-0.10313470309535261,1.8582730003750225,-0.0210064765032551,-0.03644677094896166,5.649314877377687,7.053860145757961,2.449597115004983,23.18552119289204,0.20393893874454114,0.20728681493085346,0.20284813032614357,1.834586195245722,0.0716060541253115,0.09441796540885039,0.033273407716973645,0.25406715121258533,0_1_16_p1
11.323765474151413,18.919863694551708,1.652338179611065,12.416028173975688,17.06480750305585,-38.363317879802175,15.702305706956446,20.442705439796125,-76.18590837926689,16.830895486449045,24.75777658488311,-82.02948191364007,33.819369638174194,18.686050401292974,1.097983829807162,34.20030953748448,14.654020154791642,-36.30448682069809,33.91826406714228,24.03894530823423,-78.70641426906127,32.77549125825159,28.779901817417475,-85.6123783902374,22.420839423732726,26.629486444077394,54.659470172912286,20.393252735766502,25.64712673779081,79.03557813482261,19.765526276267874,16.431108123538145,68.12824290125697,6.8861163285806395,28.36152378642669,47.08379099562539,2.4320050215986986,21.804567446033964,22.449545264206755,16.072466784387114,5.64892986915608,9.661760377575158,26.525929644021744,5.352772174640796,1.2433209273118464,37.22273237262462,25.744394950128967,47.941195024669206,43.041847516060365,18.26552241080373,22.775790903320335,27.43685495613794,6.140587339035608,8.67618045518931,20.807697280832265,3.0138583431420543,1.0164792224153072,99.9999999999999,0.0646832223120116,0.002249259059799556,-0.0006155873587515259,5.249706991737829,0.09973530496785404,-0.06413127484689124,11.072080339033192,-1.6607135025015474,0.016475483925634388,12.157263984399476,-0.7449562439474638,-0.10072272227780499,2.1737297297808795,0.06301231078529043,-0.03130424631907334,9.452071338007439,-0.46018938273018384,-0.1555169861340449,0.6500843791842752,-0.01573891214112956,-0.009890362312830601,5.3194500138937055,0.131483251215056,-0.06463722558035404,0.26292495081030837,-0.027189585894666003,0.004318263505940148,1.0081867032111422,-0.009858932741708293,-0.011742732499567511,0.5126632086685865,-0.003245025713560591,-0.0037478837315907086,1.3470052813999371,0.17568333360333416,-0.0041092604763308255,2.938913635071362,-0.19590644757306172,0.0274445298766033,0.2611716254619052,0.007475208406792328,-0.002070679527277716,3.562268875480032,-0.014720272462974582,-0.059249321149330764,4.490898018915999,0.08804761556314622,-0.054670709480913224,2.2696641738448586,0.05641175721292846,-0.031035622741646375,9.805255188430746,-0.07283695712125116,-0.09609447049516198,1.8318026042607316,-0.05062170715915376,-0.03315199087118965,5.783418012935655,7.195325321429986,2.5707301873225012,21.86975849092788,0.1430738679910902,0.1432667917302524,0.1886119259156373,1.8891155954586665,0.07170202793287908,0.09117568883369184,0.03186674220836334,0.21964073471617993,0_1_16_p1
11.339494376863577,18.92311690840493,1.6205146698550392,12.408162516353027,16.99951354409441,-38.413138446759625,15.702277078852916,20.443339191023053,-76.18673280355202,16.82410956423575,24.78119122991943,-82.04038551091392,33.822253056567035,18.610135518687386,1.1334142192775953,34.19548601055873,14.64692278776005,-36.37468393941031,33.91104726326181,24.040556153599955,-78.70004594921082,32.77500753761281,28.787629118940277,-85.61014262583927,22.445616486487687,26.61521519431368,54.66282539569679,20.39341484201626,25.647196689623442,79.03462883383713,19.7874217805122,16.42170528089218,68.13003061631073,6.863711450796918,28.24764534363181,47.11255479319664,2.4326786302556886,21.80010857538812,22.437395108541242,16.15191725939398,5.743184303578698,9.577126708863146,26.574336342934185,5.225377467778189,1.2487781566858043,37.22232657260572,25.744521680228154,47.93733909392716,43.04696039101626,18.291321783106106,22.737570580542442,27.476119216845383,6.129969955937285,8.709673142681291,20.933449719662807,2.8892431233682014,1.0522438111443246,116.6666666666666,0.06616731415598397,0.0013926737099613454,-0.0007045134449670193,5.2850293616298085,0.049076301009866985,-0.06050344035101931,9.692442165726543,-1.6025850386423979,0.04493064758610052,11.386511371443913,-0.7903978468709579,-0.06732437431466864,2.186832445267308,0.03981308042199769,-0.028723363355401238,8.87194379206103,-0.5705045298539982,-0.13274758865153502,0.6332121438196106,-0.022059512143351778,-0.008212152876154321,5.365710511247979,0.0776765719500992,-0.0618426910200259,0.2428701634235251,-0.024389591885234728,0.0043592772553497534,1.034209591266711,-0.008644790320480378,-0.003465475085507319,0.5210059495798697,-0.004351772548428057,-0.002002405791007178,1.483992186161116,0.16283479310865556,-0.01017747679594861,2.83427394475037,-0.15812474430675705,0.03663852124713518,0.25908139554498927,0.004063870575050679,-0.002509523778116591,3.4833796911061112,-0.05914159602166735,-0.05372488006360715,4.526971431141487,0.04236670347147725,-0.05117065850649018,2.284683286537121,0.029866384520124384,-0.029554652706041303,9.629341649889177,-0.1467510432756176,-0.08705988898133625,1.7670088563490027,-0.07461254381634286,-0.028961232704594705,5.831863082266174,7.226625002178891,2.6539508037155497,20.404299525400106,0.08322049479679187,0.101380235346813,0.16939629102124823,1.8890768275247354,0.06854192825689329,0.08479269431427569,0.030783371072179353,0.18973595398815343,0_1_16_p1
11.354794734839743,18.925493799688194,1.58939045326641,12.400816545506501,16.936206585967096,-38.46223322006368,15.702269744639594,20.443957949667393,-76.18756347285512,16.81795609814584,24.802770318425583,-82.05074623179374,33.824720644272595,18.53533848669775,1.166829929488555,34.190791501651915,14.639505531892215,-36.44319780717605,33.904059389449124,24.042258150371705,-78.69446434673154,32.77455102437691,28.79542985440402,-85.6087692509456,22.477592668926892,26.5970896143298,54.666834891059736,20.394210100719945,25.646060825272386,79.03403123619537,19.813923198556626,16.409578826817107,68.13225948769181,6.845463713372266,28.179630476965645,47.12971888030851,2.4338594275241547,21.79460762930721,22.421633242088568,16.23272386651749,5.820356787534563,9.485385921231634,26.62324097083859,5.113534976338302,1.256554135091199,37.22182692471374,25.74463141204143,47.933812635823145,43.05612454408853,18.32339064920744,22.705429069986252,27.51612213700831,6.115848304612904,8.738184056109395,21.0423000558521,2.7833760510455843,1.0817657207274998,133.33333333333331,0.06690950847341584,0.0005393329956823846,-0.0007782552791706575,5.2510149223667195,0.002573526091682987,-0.05493939803663488,8.401899233464746,-1.5054857817073075,0.06929923219186615,10.506770339200315,-0.7896801427607724,-0.03591041173901621,2.1611975169635067,0.019743453722654958,-0.025383922418570258,8.136764328327718,-0.650307873328481,-0.1076735178737311,0.607717095765058,-0.026470155397114697,-0.006268639535526413,5.343368871210497,0.026035671372619307,-0.056679410840546326,0.22628263803470308,-0.020979847224597448,0.004055891340014791,1.0437361267876435,0.0027478203402064305,0.004409652863252428,0.5266011062548765,-0.0036722731203412476,-0.00018563674391611912,1.6107038599654082,0.14252015891982606,-0.015524540332984865,2.757108911395991,-0.10845415760286403,0.04359691961339858,0.25368371044624216,0.00018775172953453163,-0.0028838631451174215,3.3501307395804294,-0.09823790480516503,-0.04608598775562028,4.50413363218823,0.00024988850038609733,-0.04593762311833935,2.2704234086534365,0.0037672902907227024,-0.02663025901072375,9.345248456595044,-0.20832518024336033,-0.07648499609498738,1.6699559087895075,-0.0932236369977304,-0.02405053829500465,5.805722465669784,7.162418300039884,2.704874389710664,18.8282633875013,0.026306817746690723,0.09701431632800295,0.14540272918002103,1.837879880089873,0.06262368807575672,0.07580875312638037,0.030030070337321465,0.1660959171828292,0_1_16_p1
11.36966654807991,18.9269943684015,1.5589655298451783,12.39399026143611,16.87488662867391,-38.510602199714334,15.702283704316478,20.444561715729144,-76.18840038717622,16.81243508817932,24.822513850401577,-82.06056407627953,33.826772401290874,18.46165930532408,1.1982309604400412,34.186226010764045,14.631768387188139,-36.51002842399531,33.89730044570421,24.044051298549483,-78.68966946162345,32.774121718543896,28.8033040238087,-85.60825826555637,22.515056410884636,26.576039051274293,54.6713309720004,20.395553631058064,25.64391452937774,79.03373766039135,19.84411264780325,16.39522542904818,68.13484786964868,6.8308887851696305,28.15148043013858,47.13680564692207,2.435458574527742,21.78823930335185,22.40282165711521,16.312817187650662,5.8818198836773,9.388956568508425,26.671331783638806,5.01681541101836,1.265762248717966,37.221251128466704,25.74471961193792,47.930631737194325,43.06808097252618,18.359127466297185,22.679480680797045,27.55614767098843,6.0990030595754385,8.761970840731644,21.13498177318567,2.697063972756189,1.1040833668176642,150.0,0.06702168823006904,-0.00027341134625878324,-0.0008281123881342176,5.157669219072115,-0.039415184999838315,-0.047803609978699355,7.204039843541111,-1.3765390624749703,0.08964150173859406,9.559813673823577,-0.7498532568895816,-0.006917580762452469,2.1040517251299486,0.002657765642255505,-0.021468899498291484,7.28254644791101,-0.7020013459824129,-0.08103581796143555,0.5755167171067163,-0.02906202623967677,-0.00413593523755617,5.262563428927418,-0.022458958452870492,-0.049572840174108956,0.2130079716631889,-0.017123261731556587,0.003474660160360391,1.0438304086866261,0.022814094919761052,0.011727889159578522,0.5303558328422793,-0.0013760897922730844,0.0016355571594532346,1.7241416678276793,0.11612258440872528,-0.02009540362794482,2.7104241465225547,-0.04974362419402807,0.04837418298381496,0.24535970076469654,-0.00398926192552581,-0.003188276493070794,3.1730626232256265,-0.13155070267991742,-0.0367824757478976,4.43085345128663,-0.037709431286511774,-0.039314994797807715,2.2313368994722027,-0.021053808033768218,-0.022523066191732125,8.97246130912741,-0.2585305403519015,-0.06482382937722736,1.5467079137319193,-0.10669963722622433,-0.018595949488247297,5.716068421776503,7.017357633635034,2.728565657768563,17.18700907735677,0.030784211010037695,0.12331642367003606,0.1174083660575262,1.7427277584592504,0.0544495637595463,0.06478526111667048,0.02961101409725364,0.15064230812754476,0_1_16_p1
