Time,RWrist_speed,RWrist_vert_vel,RHip_speed,RAnkle_speed,RBigToe_speed,LBigToe_speed,LHeel_speed,RKnee_speed,RElbow_speed,Head_speed,LKnee_speed,LElbow_speed,LWrist_speed,LWrist_vert_vel,Neck_speed,LShoulder_speed,LHip_speed,RSmallToe_speed,RHeel_speed,LSmallToe_speed,LAnkle_speed,RShoulder_speed,Nose_speed,TrialID,RWrist_speed_movement,RWrist_speed_event,RHip_speed_movement,RHip_speed_event,RAnkle_speed_movement,RAnkle_speed_event,RBigToe_speed_movement,RBigToe_speed_event,LBigToe_speed_movement,LBigToe_speed_event,LHeel_speed_movement,LHeel_speed_event,RKnee_speed_movement,RKnee_speed_event,RElbow_speed_movement,RElbow_speed_event,Head_speed_movement,Head_speed_event,LKnee_speed_movement,LKnee_speed_event,LElbow_speed_movement,LElbow_speed_event,LWrist_speed_movement,LWrist_speed_event,Neck_speed_movement,Neck_speed_event,LShoulder_speed_movement,LShoulder_speed_event,LHip_speed_movement,LHip_speed_event,RSmallToe_speed_movement,RSmallToe_speed_event,RHeel_speed_movement,RHeel_speed_event,LSmallToe_speed_movement,LSmallToe_speed_event,LAnkle_speed_movement,LAnkle_speed_event,RShoulder_speed_movement,RShoulder_speed_event,Nose_speed_movement,Nose_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
16.6666666666666,0.4804952814756305,-0.3957127740920374,7.203221523398251,4.97237179778768,6.433847782895405,2.2034082812280373,5.446739618030998,1.338606287199385,0.3984717280234874,0.3684747566489919,4.227414744682839,3.100789006580454,2.785652804807408,1.7436564298042407,0.1754350751979448,3.095713558456056,2.0540972032903806,0.8190318557731028,6.90516903641912,1.8670123951959137,6.688487820987755,0.2596853427845818,6.474983765494784,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
33.3333333333333,0.5369521038827323,-0.4541082030401521,7.125359122447675,5.013363871058527,6.294757706620294,2.16335908387044,5.432854408446582,1.474801225574646,0.3881253938073914,0.3553866640813174,4.409238019160367,3.191032027447277,2.734649376821709,1.6534799114745942,0.1973682632409747,3.1597803094652392,2.056682867551633,0.8272304059012041,6.844252562981239,2.0440133781090566,6.732141015768123,0.3385575247751961,6.67279624562857,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
50.0,0.5934089262898341,-0.5125036319882668,7.047496721497099,5.054355944329373,6.155667630345184,2.123309886512842,5.418969198862167,1.6109961639499075,0.3777790595912955,0.3422985715136429,4.591061293637895,3.2812750483140998,2.683645948836011,1.5633033931449474,0.2193014512840047,3.2238470604744225,2.0592685318128856,0.8354289560293054,6.783336089543356,2.221014361022199,6.775794210548491,0.4174297067658105,6.870608725762355,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
66.6666666666666,0.6498657486969359,-0.5708990609363813,6.969634320546523,5.09534801760022,6.016577554070074,2.0832606891552445,5.405083989277752,1.7471911023251687,0.3674327253751996,0.3292104789459685,4.772884568115423,3.371518069180921,2.6326425208503124,1.4731268748153008,0.2412346393270346,3.2879138114836057,2.0618541960741386,0.8436275061574069,6.722419616105475,2.398015343935342,6.81944740532886,0.4963018887564248,7.068421205896141,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
83.3333333333333,0.7063225711040376,-0.629294489884496,6.891771919595946,5.136340090871066,5.877487477794964,2.043211491797647,5.391198779693337,1.88338604070043,0.3570863911591037,0.316122386378294,4.954707842592951,3.461761090047744,2.581639092864614,1.382950356485654,0.2631678273700645,3.351980562492789,2.064439860335391,0.8518260562855082,6.661503142667592,2.575016326848485,6.863100600109227,0.5751740707470392,7.266233686029927,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
99.9999999999999,0.7627793935111394,-0.6876899188326107,6.813909518645371,5.177332164141912,5.738397401519853,2.0031622944400493,5.377313570108921,2.019580979075691,0.3467400569430078,0.3030342938106195,5.136531117070479,3.5520041109145666,2.5306356648789152,1.2927738381560074,0.2851010154130944,3.416047313501972,2.067025524596644,0.8600246064136096,6.600586669229711,2.7520173097616274,6.906753794889595,0.6540462527376536,7.464046166163713,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
116.6666666666666,0.8192362159182411,-0.7460853477807252,6.7360471176947945,5.21832423741276,5.599307325244743,1.963113097082452,5.363428360524506,2.1557759174509528,0.3363937227269119,0.289946201242945,5.318354391548008,3.6422471317813887,2.4796322368932167,1.2025973198263609,0.3070342034561244,3.4801140645111555,2.069611188857896,0.8682231565417109,6.539670195791829,2.9290182926747703,6.950406989669963,0.7329184347282679,7.661858646297498,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
133.33333333333331,0.8756930383253427,-0.8044807767288398,6.658184716744217,5.259316310683606,5.4602172489696335,1.9230638997248544,5.34954315094009,2.291970855826213,0.3260473885108159,0.2768581086752705,5.500177666025536,3.732490152648211,2.4286288089075185,1.112420801496714,0.3289673914991542,3.544180815520338,2.072196853119149,0.8764217066698123,6.478753722353947,3.1060192755879124,6.994060184450332,0.8117906167188822,7.859671126431284,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
150.0,0.8828543489638399,-0.8000161853900091,6.918103653297077,5.706187900557072,5.87677154194158,2.099080985338205,5.57412165499455,2.6210111530541806,0.3370254708056528,0.2798235769734198,6.142958915104813,4.010711640929847,2.516263474314354,1.1338033496676905,0.334064426230046,3.665828239245165,2.1851375840353358,0.9596028089386724,6.950169689697567,3.291602929420613,7.26543664897712,0.9145715931987344,8.471563582600073,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
166.6666666666666,0.8480016158117761,-0.7661426087883877,6.512968457009288,5.830473816645518,5.746593145610967,2.1753203282243385,5.23391857003806,2.8493848108955127,0.3520345152504827,0.2587785805877202,6.218973684006281,3.895014294872484,2.373528012102903,1.0728672394618886,0.3232460067047273,3.502681959966976,2.1327173849096157,0.9664436759257652,6.955079384712828,3.302918841032753,6.935558366422346,0.9592233326034516,8.52092992933943,0_2_54_p1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
