Time,TrialID,LKnee_speed,LHeel_speed,RHeel_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHip_speed,Head_speed,RShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHip_speed,RKnee_speed,LShoulder_speed,LKnee_speed_movement,LKnee_speed_event,LHeel_speed_movement,LHeel_speed_event,RHeel_speed_movement,RHeel_speed_event,RWrist_speed_movement,RWrist_speed_event,LElbow_speed_movement,LElbow_speed_event,RHip_speed_movement,RHip_speed_event,Head_speed_movement,Head_speed_event,RShoulder_speed_movement,RShoulder_speed_event,RElbow_speed_movement,RElbow_speed_event,LWrist_speed_movement,LWrist_speed_event,LHip_speed_movement,LHip_speed_event,RKnee_speed_movement,RKnee_speed_event,LShoulder_speed_movement,LShoulder_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
0.0,0_1_tpose_0,2.473503889189674,0.2433532601674267,0.0,1.285761535153685,0.9790806140212908,5.090501786306195,2.846664143239772,-0.2442414716687105,2.1945256016113466,2.8440741483399186,3.8597036350263982,-0.95003939097513,0.0,3.702322737027368,1.3681023655878108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_1_tpose_0,2.473503889189674,0.2433532601674267,0.0,1.285761535153685,0.9790806140212908,5.090501786306195,2.846664143239772,-0.2442414716687105,2.1945256016113466,2.8440741483399186,3.8597036350263982,-0.95003939097513,0.0,3.702322737027368,1.3681023655878108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_1_tpose_0,2.469633090891876,0.2579073376123399,2.303243713860661,1.4202918328078633,0.7778672029529845,5.291378470216807,2.8417145084892907,-0.0518403322500432,2.2563087052895137,2.880033343263212,3.895999520360162,-1.000217304165541,3.1617512692297223,3.645609509667738,1.411520543080797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_1_tpose_0,2.4657622925940768,0.272461415057253,2.303243713860868,1.5548221304620415,0.5766537918846785,5.4922551541274185,2.8367648737388103,0.1405608071686239,2.3180918089676807,2.915992538186505,3.932295405693925,-1.0503952173559523,3.161751269231261,3.588896282308108,1.454938720573784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_1_tpose_0,2.461891494296278,0.2870154925021662,2.303243713860661,1.6893524281162198,0.3754403808163724,5.69313183803803,2.8318152389883293,0.3329619465872911,2.379874912645848,2.951951733109798,3.968591291027689,-1.1005731305463635,3.161751269231412,3.5321830549484785,1.4983568980667703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_1_tpose_0,2.45802069599848,0.3015695699470793,2.303243713860588,1.823882725770398,0.1742269697480662,5.894008521948642,2.8268656042378484,0.5253630860059584,2.441658016324015,2.9879109280330907,4.004887176361453,-1.150751043736775,3.1617512692296166,3.4754698275888485,1.541775075559757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_1_tpose_0,2.454149897700681,0.3161236473919924,2.303243713860485,1.958413023424576,-0.0269864413202398,6.094885205859253,2.8219159694873674,0.7177642254246256,2.503441120002182,3.023870122956384,4.041183061695216,-1.2009289569271862,3.161751269229775,3.418756600229219,1.5851932530527435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_1_tpose_0,2.4502790994028825,0.3306777248369056,2.303243713862365,2.0929433210787547,-0.2281998523885458,6.2957618897698655,2.816966334736887,0.9101653648432928,2.565224223680349,3.059829317879677,4.07747894702898,-1.2511068701175974,3.1617512692313063,3.3620433728695893,1.6286114305457302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_1_tpose_0,2.446408301105084,0.3452318022818187,2.303243713859413,2.227473618732933,-0.4294132634568522,6.496638573680476,2.812016699986406,1.10256650426196,2.627007327358516,3.0957885128029705,4.113774832362743,-1.3012847833080088,3.1617512692305776,3.30533014550996,1.672029608038717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_1_tpose_0,2.4425375028072853,0.3597858797267318,4.110350719179059,2.494390909789768,-0.5571052800238487,6.732941954635376,2.807067065235925,1.205101665019208,2.78101680805936,3.294477343700473,4.359953103872673,-1.3359902685555085,1.9505483731572903,3.2486169181503297,1.7624314429112506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.6666666666666,0_1_tpose_0,2.4386667045094867,0.374339957171645,3.39995310941081,2.5894993628904586,-0.6998088561498876,6.355007625289649,2.8021174304854446,1.2557058969524812,2.687755687855842,3.253107631083725,4.398273066877409,-1.2510594262472834,2.5903553969314403,3.1919036907907,1.7540092464778172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
