PC1,PC1_Loading,PC2,PC2_Loading,PC3,PC3_Loading
lowerbody_speedKin_sum_range,0.08067769357951968,head_power_pospeak_std,0.09732698865695277,leg_angAcc_sum_Gmean,0.09557458270018326
leg_angAcc_sum_Gstd,0.08033398076802484,arm_angJerk_sum_range,-0.0959817124378424,lowerbody_speedKin_sum_integral,0.09499857985566877
leg_angJerk_sum_Gstd,0.07958953946460641,spine_moment_sum_change_range,0.09521256896093001,spine_moment_sum_change_range,-0.0944449719411142
head_accKin_sum_Gmean,0.07955979132082451,spine_moment_sum_pospeak_mean,-0.09439811499532982,leg_accKin_sum_pospeak_mean,0.09430218971207198
lowerbody_speedKin_sum_Gstd,0.07944458029819781,leg_moment_sum_change_pospeak_std,0.09396774269481212,leg_speedKin_sum_pospeak_mean,0.09430218971207198
lowerbody_jerkKin_sum_pospeak_n,0.07918694594406209,arm_accKin_sum_range,-0.09380687614261021,spine_moment_sum_pospeak_n,-0.09428842574444632
COPc_range,0.07902013716168181,arm_angAcc_sum_Gstd,-0.09331220433507015,lowerbody_moment_sum_change_range,-0.0942394875823991
head_jerkKin_sum_Gstd,0.07900793451360119,arm_jerkKin_sum_Gstd,-0.09220287422027985,leg_jerkKin_sum_pospeak_n,-0.09384479597772818
COPc_Gstd,0.07869318939148326,spine_moment_sum_pospeak_std,-0.09189660381237189,lowerbody_moment_sum_change_pospeak_n,-0.09219120318661987
leg_angJerk_sum_pospeak_n,0.07869263963959597,arm_angJerk_sum_Gstd,-0.0902023874132181,pelvis_moment_sum_change_range,-0.09149535628451623
head_speedKin_sum_range,0.078292100188364,head_power_integral,0.08958605892016705,leg_speedKin_sum_integral,0.091023905122776
leg_speedKin_sum_Gstd,0.0782763516149127,head_angSpeed_sum_integral,0.08927795648346672,arm_moment_sum_pospeak_mean,0.09070628172049014
COPc_pospeak_std,0.07827431202432762,arm_angSpeed_sum_Gmean,-0.08908784864852952,lowerbody_angAcc_sum_pospeak_n,-0.08992914801041384
head_jerkKin_sum_range,0.07804377949523218,leg_moment_sum_change_range,0.08876159565094664,lowerbody_angSpeed_sum_pospeak_n,-0.08992914801041384
leg_angJerk_sum_pospeak_std,0.07799351172715412,leg_moment_sum_change_pospeak_mean,0.0877652236310329,lowerbody_accKin_sum_integral,0.08970221577822676
lowerbody_angJerk_sum_pospeak_n,0.07757751880921071,arm_angAcc_sum_range,-0.08620940884816662,spine_moment_sum_change_Gstd,-0.08935690891706873
leg_angSpeed_sum_pospeak_std,0.07747649227945126,arm_angAcc_sum_Gmean,-0.08590144011997561,leg_angAcc_sum_pospeak_mean,0.0891989299229123
leg_angAcc_sum_pospeak_std,0.07747649227945126,arm_asymmetry,0.08585101248304548,leg_angSpeed_sum_pospeak_mean,0.0891989299229123
COPc_Gmean,0.07707334202628759,head_power_range,0.08564644024826304,spine_moment_sum_pospeak_mean,-0.08918722989734489
head_jerkKin_sum_Gmean,0.0762964446844648,arm_angSpeed_sum_integral,-0.08561524598978079,lowerbody_angJerk_sum_pospeak_std,-0.0888679406929076
lowerbody_moment_sum_pospeak_n,0.07627934521925553,arm_moment_sum_change_range,-0.08534022985648217,leg_moment_sum_integral,-0.08852653083434978
spine_moment_sum_range,0.0759595644380078,lowerbody_moment_sum_change_pospeak_mean,0.08530531606820026,leg_jerkKin_sum_pospeak_std,-0.08818456732665161
leg_accKin_sum_integral,0.07580899159996142,head_angSpeed_sum_range,0.08503654899047694,arm_moment_sum_integral,0.08767979264260921
COPc_pospeak_mean,0.0757516265843297,arm_power_Gstd,-0.08409220025485425,lowerbody_moment_sum_pospeak_std,-0.0876759978424359
head_angJerk_sum_pospeak_std,0.07567033086647731,arm_accKin_sum_Gstd,-0.08368297338377839,head_moment_sum_pospeak_std,-0.08550738204088264
head_speedKin_sum_Gstd,0.0756629730053384,arm_moment_sum_change_Gstd,-0.0835943940944027,head_speedKin_sum_integral,0.0853807920001427
COPc_integral,0.07552650107449758,head_moment_sum_change_pospeak_mean,0.08294977156672273,COPc_integral,0.08302283695442948
leg_jerkKin_sum_integral,0.07524907066662595,arm_power_range,-0.08252269780673557,leg_speedKin_sum_pospeak_n,-0.08286124322297937
leg_angSpeed_sum_pospeak_n,0.07509076387816135,spine_moment_sum_change_Gmean,0.0824399961896748,leg_accKin_sum_pospeak_n,-0.08286124322297937
leg_angAcc_sum_pospeak_n,0.07509076387816135,arm_angJerk_sum_Gmean,-0.08213615618856304,leg_moment_sum_pospeak_n,-0.08279835837123362
leg_speedKin_sum_Gmean,0.07502423885333784,arm_angAcc_sum_integral,-0.08192067989394691,leg_moment_sum_change_Gstd,-0.08218409672888982
leg_power_Gmean,0.07496098893631498,head_moment_sum_change_integral,0.08178170051904418,lowerbody_inter_Kin,-0.08186919735392709
head_speedKin_sum_pospeak_mean,0.07450838228764152,head_angSpeed_sum_Gstd,0.08114360902290098,lowerbody_speedKin_sum_Gmean,0.08157847393575185
head_accKin_sum_pospeak_mean,0.07450838228764152,head_power_Gmean,0.08099981591711031,lowerbody_angJerk_sum_Gstd,-0.08136837423941282
arm_angJerk_sum_pospeak_std,0.07426864247811019,leg_moment_sum_change_Gstd,0.08046275774085251,leg_moment_sum_change_range,-0.08028387715058377
lowerbody_accKin_sum_pospeak_std,0.07387120212290464,head_moment_sum_Gstd,0.0800557689504234,leg_speedKin_sum_Gmean,0.08021711676932501
lowerbody_speedKin_sum_pospeak_std,0.07387120212290464,head_power_Gstd,0.07966316443001606,head_speedKin_sum_Gmean,0.07947798851703003
COPc_pospeak_n,0.07385586380155576,lowerbody_jerkKin_sum_pospeak_mean,0.079396237723154,arm_moment_sum_Gmean,0.07878132281546761
head_jerkKin_sum_pospeak_mean,0.07352071569742251,pelvis_moment_sum_change_Gmean,0.07874917851937836,spine_moment_sum_change_pospeak_mean,-0.0778845829858076
leg_power_integral,0.07328730416920236,pelvis_moment_sum_change_integral,0.07832616726023979,lowerbody_angJerk_sum_range,-0.07754731489049693
leg_accKin_sum_Gmean,0.0730800366402501,head_moment_sum_pospeak_mean,-0.07823411660275713,COPc_pospeak_mean,0.07712953731615263
head_speedKin_sum_Gmean,0.07294735339222598,head_angSpeed_sum_Gmean,0.07785285397692418,leg_inter_Kin,-0.0766091636723018
leg_speedKin_sum_integral,0.07279344270944008,arm_angJerk_sum_integral,-0.07743477733516951,leg_accKin_sum_integral,0.07650988934455431
arm_power_pospeak_mean,0.07210599356449385,leg_jerkKin_sum_pospeak_mean,-0.0767981860161029,COPc_Gmean,0.07647224372216897
arm_power_integral,0.07195355346326551,head_moment_sum_change_Gstd,0.0752712185230664,lowerbody_inter_IK,-0.0757891276964988
head_speedKin_sum_integral,0.07192147211274513,arm_speedKin_sum_Gstd,-0.07475515586538307,leg_jerkKin_sum_integral,0.07500878359868708
lowerbody_jerkKin_sum_range,0.07188176620638743,head_angAcc_sum_range,0.0743515885428328,leg_power_integral,0.0748239063971234
leg_jerkKin_sum_Gmean,0.07177124064870809,numofArt,0.07421781308920601,pelvis_moment_sum_change_Gmean,-0.07449388988706979
arm_angSpeed_sum_integral,0.07169618671036432,head_angAcc_sum_Gstd,0.07381925656326635,leg_inter_IK,-0.07360154263063307
lowerbody_moment_sum_integral,-0.07136773400839723,spine_moment_sum_change_pospeak_mean,0.07266311258645965,lowerbody_accKin_sum_pospeak_mean,0.07338552848303768
arm_angJerk_sum_integral,0.07122939619409731,lowerbody_jerkKin_sum_Gmean,0.07243108712567285,lowerbody_speedKin_sum_pospeak_mean,0.07338552848303768
head_angJerk_sum_integral,0.0708954909877117,lowerbody_moment_sum_change_pospeak_n,0.07211842612050692,leg_moment_sum_Gmean,-0.07302525711930166
leg_accKin_sum_pospeak_mean,0.07078251896282993,spine_moment_sum_Gstd,-0.07170907227802788,head_speedKin_sum_Gstd,0.07267387165752084
leg_speedKin_sum_pospeak_mean,0.07078251896282993,arm_jerkKin_sum_integral,-0.07142094594149764,lowerbody_angSpeed_sum_pospeak_std,-0.07224704980918713
arm_angAcc_sum_integral,0.07048738129617485,head_moment_sum_Gmean,-0.07089379864029507,lowerbody_angAcc_sum_pospeak_std,-0.07224704980918713
pelvis_moment_sum_pospeak_n,0.06997564835279974,pelvis_moment_sum_Gstd,0.07088849420434774,head_accKin_sum_pospeak_mean,0.07217893682580344
head_angJerk_sum_range,0.06977968862159159,lowerbody_jerkKin_sum_integral,0.06973771308423196,head_speedKin_sum_pospeak_mean,0.07217893682580344
head_jerkKin_sum_pospeak_std,0.06955342537872806,arm_angAcc_sum_pospeak_std,-0.06945628694549948,head_moment_sum_Gstd,-0.07214786774738642
lowerbody_accKin_sum_Gmean,0.06939193711084969,arm_angSpeed_sum_pospeak_std,-0.06945628694549948,arm_speedKin_sum_pospeak_mean,-0.07082215657262095
leg_moment_sum_integral,-0.06937844685675844,arm_angJerk_sum_pospeak_mean,-0.06915026771497075,arm_accKin_sum_pospeak_mean,-0.07082215657262095
arm_moment_sum_change_pospeak_n,0.06918776615591538,arm_angJerk_sum_pospeak_std,-0.06912059417859076,arm_power_Gstd,0.07067981218162737
arm_power_Gmean,0.06918106971288662,arm_moment_sum_integral,0.0689955833369779,head_power_integral,-0.06938380618983996
leg_moment_sum_Gmean,-0.06904018923785932,arm_moment_sum_range,-0.06821372927268952,lowerbody_angJerk_sum_Gmean,-0.0691835425213597
arm_speedKin_sum_integral,0.06896796119348904,arm_moment_sum_change_integral,-0.06764749262753447,pelvis_moment_sum_change_pospeak_n,-0.06875456822883298
lowerbody_inter_IK,0.06856626079962073,arm_moment_sum_Gstd,-0.06751514556918538,spine_moment_sum_pospeak_std,-0.06854446997969059
arm_angAcc_sum_pospeak_mean,0.06833946076672039,arm_jerkKin_sum_pospeak_std,-0.0665527140992847,leg_power_Gstd,0.06833376694104318
arm_angSpeed_sum_pospeak_mean,0.06833946076672039,arm_accKin_sum_integral,-0.06576805480568457,head_speedKin_sum_range,0.06730651926135482
arm_angJerk_sum_Gmean,0.06833276526033115,lowerbody_power_Gstd,0.06478368281320739,lowerbody_accKin_sum_Gmean,0.06720380752412283
lowerbody_speedKin_sum_Gmean,0.06813669761069609,leg_accKin_sum_pospeak_std,-0.06466937997123245,COPc_range,0.06638906878568157
leg_angSpeed_sum_Gmean,0.06804454598118552,leg_speedKin_sum_pospeak_std,-0.06466937997123245,lowerbody_moment_sum_change_pospeak_std,-0.06614016466444769
leg_angJerk_sum_Gmean,0.06796693342619674,spine_moment_sum_change_integral,0.06448427153451965,COPc_Gstd,0.06606628165709098
leg_inter_IK,0.06790424604746374,leg_jerkKin_sum_Gstd,-0.06448404258575254,leg_moment_sum_change_Gmean,-0.06577969517919771
leg_inter_Kin,0.06724540349021636,pelvis_moment_sum_change_Gstd,0.0643976602256319,leg_power_Gmean,0.06461182545579273
head_angJerk_sum_Gstd,0.06706776939245483,lowerbody_jerkKin_sum_pospeak_std,0.06425509335262833,lowerbody_jerkKin_sum_integral,0.06443484701107581
arm_inter_IK,0.06696878484151311,leg_jerkKin_sum_pospeak_n,-0.06376164301406748,head_inter_Kin,-0.06427955331260247
arm_angJerk_sum_pospeak_mean,0.06693858923738753,arm_inter_IK,-0.06337762849489065,lowerbody_power_Gmean,-0.06357133801816617
arm_power_pospeak_std,0.06691805074040534,leg_moment_sum_pospeak_n,0.06189432987769362,lowerbody_angAcc_sum_Gmean,-0.06337091064666059
head_speedKin_sum_pospeak_n,0.06691284635370315,lowerbody_speedKin_sum_integral,0.06123519831697091,head_accKin_sum_integral,0.06305761027591934
head_accKin_sum_pospeak_n,0.06691284635370315,arm_moment_sum_change_pospeak_n,-0.061127517063319654,spine_moment_sum_change_pospeak_n,-0.06239236480418589
leg_angAcc_sum_Gmean,0.06666786974602851,arm_moment_sum_pospeak_std,-0.06087171295895839,arm_accKin_sum_integral,-0.06235883723163005
head_angJerk_sum_pospeak_mean,0.06662765767581816,arm_jerkKin_sum_Gmean,-0.060860787109067185,lowerbody_power_pospeak_std,-0.062325247087944145
leg_accKin_sum_Gstd,0.06641573874152383,arm_inter_Kin,-0.06052502416036072,pelvis_moment_sum_Gstd,-0.0621686203892182
arm_angJerk_sum_pospeak_n,0.06625537920999561,leg_jerkKin_sum_range,-0.05957716355112054,pelvis_moment_sum_change_integral,-0.06190108338105493
arm_angAcc_sum_Gmean,0.06599307467719892,leg_accKin_sum_range,-0.05940766914945647,arm_power_range,0.06167143491793687
lowerbody_accKin_sum_integral,0.06579140443610075,leg_accKin_sum_Gstd,-0.05923189215656706,arm_accKin_sum_Gmean,-0.06135807579996652
leg_accKin_sum_range,0.06541800827979848,leg_angAcc_sum_pospeak_mean,0.05876402443890975,COPc_pospeak_std,0.06127552288470735
lowerbody_jerkKin_sum_integral,0.06533524100281848,leg_angSpeed_sum_pospeak_mean,0.05876402443890975,leg_jerkKin_sum_Gstd,-0.06120875955344238
leg_power_range,0.06524859908295266,pelvis_moment_sum_change_pospeak_n,0.05830282981872908,head_power_pospeak_n,-0.06081108483037229
lowerbody_jerkKin_sum_Gstd,0.06519975207815902,lowerbody_accKin_sum_integral,0.05773751940935392,leg_accKin_sum_Gmean,0.060271055295282705
pelvis_moment_sum_range,0.06516758639059851,lowerbody_speedKin_sum_Gmean,0.0576652587811282,head_inter_IK,-0.05951775570747954
lowerbody_accKin_sum_pospeak_mean,0.06511142225573398,pelvis_moment_sum_change_pospeak_std,0.05763054079877582,leg_jerkKin_sum_Gmean,0.05851587793472835
lowerbody_speedKin_sum_pospeak_mean,0.06511142225573398,spine_moment_sum_range,-0.05737227963808964,lowerbody_jerkKin_sum_pospeak_std,-0.05821533920068763
lowerbody_inter_Kin,0.06510968087224174,lowerbody_accKin_sum_pospeak_mean,0.05732715382232429,leg_power_range,0.05800661837172752
arm_angSpeed_sum_Gmean,0.06510750751614154,lowerbody_speedKin_sum_pospeak_mean,0.05732715382232429,leg_moment_sum_pospeak_mean,-0.05753914861961653
arm_angAcc_sum_range,0.06510318804575722,lowerbody_jerkKin_sum_range,0.05611666001190141,lowerbody_angAcc_sum_integral,-0.057196464707742874
lowerbody_angAcc_sum_pospeak_n,0.06441690235115806,arm_speedKin_sum_pospeak_n,-0.05599524034350569,lowerbody_moment_sum_Gmean,0.05698280360851773
lowerbody_angSpeed_sum_pospeak_n,0.06441690235115806,arm_accKin_sum_pospeak_n,-0.05599524034350569,arm_jerkKin_sum_pospeak_mean,-0.05527046536420482
leg_angSpeed_sum_integral,0.0641412166134839,lowerbody_jerkKin_sum_Gstd,0.05546551629986555,arm_jerkKin_sum_integral,-0.055257386222253825
leg_angJerk_sum_integral,0.06384583207544488,arm_moment_sum_change_Gmean,-0.05523904275729513,head_power_pospeak_mean,-0.05486336851114943
spine_moment_sum_Gstd,0.06377429678617695,head_moment_sum_range,0.055124853226399546,lowerbody_moment_sum_Gstd,-0.0543860103903362
body_nComp_95,0.06362297700926964,arm_slope_95,0.055094916696884266,head_power_pospeak_std,-0.05402403660887835
lowerbody_speedKin_sum_integral,0.06360202272704069,leg_accKin_sum_pospeak_n,-0.054958351746640495,head_angSpeed_sum_integral,-0.05375872286652241
head_angAcc_sum_integral,0.06341102634100021,leg_speedKin_sum_pospeak_n,-0.054958351746640495,arm_jerkKin_sum_Gmean,-0.05344314321359642
leg_power_pospeak_mean,0.06311577253759316,leg_power_pospeak_std,0.054698317257813364,leg_moment_sum_pospeak_std,-0.05323334321717193
leg_angAcc_sum_integral,0.06262769919567639,pelvis_moment_sum_change_pospeak_mean,0.054391225495517476,head_accKin_sum_Gmean,0.05257496568465831
leg_power_pospeak_n,0.06248583374282503,arm_jerkKin_sum_pospeak_n,-0.0539872812585346,head_speedKin_sum_pospeak_n,-0.05254825700898595
leg_jerkKin_sum_range,0.062476012145494704,arm_speedKin_sum_integral,-0.05373082565152354,head_accKin_sum_pospeak_n,-0.05254825700898595
arm_moment_sum_change_integral,0.062357967241796416,head_moment_sum_integral,-0.053012860661008354,head_angAcc_sum_pospeak_n,-0.05206894891401151
lowerbody_moment_sum_pospeak_mean,-0.062355823601555074,head_angSpeed_sum_pospeak_mean,0.052995298170416934,head_angSpeed_sum_pospeak_n,-0.05206894891401151
arm_speedKin_sum_pospeak_std,0.061752072651907276,head_angAcc_sum_pospeak_mean,0.052995298170416934,lowerbody_angJerk_sum_integral,-0.05157990233457546
arm_accKin_sum_pospeak_std,0.061752072651907276,lowerbody_accKin_sum_Gmean,0.05272119382724146,arm_moment_sum_range,-0.05133682276491818
arm_moment_sum_pospeak_n,0.06173785301701464,lowerbody_power_range,0.05244516615490791,leg_angJerk_sum_pospeak_std,0.05091712393780945
body_nComp_80,0.06131986478708665,arm_jerkKin_sum_pospeak_mean,-0.05184164267867035,spine_moment_sum_change_pospeak_std,-0.050454025383795155
arm_accKin_sum_integral,0.06059723537072069,arm_accKin_sum_Gmean,-0.05183771668843478,lowerbody_speedKin_sum_pospeak_std,0.05031405158429363
leg_angJerk_sum_pospeak_mean,0.06040062228391535,head_moment_sum_change_range,0.05110631468621753,lowerbody_accKin_sum_pospeak_std,0.05031405158429363
leg_angSpeed_sum_pospeak_mean,0.06034123036827824,leg_angAcc_sum_integral,0.050869963161007226,leg_power_pospeak_std,0.050280083330590856
leg_angAcc_sum_pospeak_mean,0.06034123036827824,spine_moment_sum_pospeak_n,-0.05062464302780797,arm_power_integral,0.04987325699559544
lowerbody_angSpeed_sum_range,0.06028441995199263,lowerbody_speedKin_sum_Gstd,0.050226104417823464,arm_angSpeed_sum_pospeak_n,-0.04978001121516066
arm_angJerk_sum_range,0.05999037817771087,head_angAcc_sum_Gmean,0.04949073774179893,arm_angAcc_sum_pospeak_n,-0.04978001121516066
arm_nComp_95,0.059734839815763774,COPc_pospeak_n,-0.04919014667790247,lowerbody_power_integral,-0.049369949483926034
lowerbody_power_Gmean,0.05945274200710813,leg_power_Gstd,0.04904148826075885,head_power_Gmean,-0.04895033788172913
leg_speedKin_sum_pospeak_n,0.05896940642822075,leg_angJerk_sum_integral,0.0488866862605306,head_moment_sum_range,-0.048755622541966526
leg_accKin_sum_pospeak_n,0.05896940642822075,leg_angSpeed_sum_integral,0.04878714523410624,leg_speedKin_sum_pospeak_std,-0.048506333232818916
arm_angAcc_sum_pospeak_n,0.0588794763994977,arm_speedKin_sum_Gmean,-0.04865059001218334,leg_accKin_sum_pospeak_std,-0.048506333232818916
arm_angSpeed_sum_pospeak_n,0.0588794763994977,arm_duration,-0.04864432900575204,leg_angJerk_sum_Gstd,0.04828707961765332
lowerbody_jerkKin_sum_Gmean,0.05850919444013763,lowerbody_speedKin_sum_pospeak_std,0.04819557642635422,arm_accKin_sum_range,-0.04818844598068779
head_jerkKin_sum_pospeak_n,0.05830433351815583,lowerbody_accKin_sum_pospeak_std,0.04819557642635422,lowerbody_angSpeed_sum_Gmean,-0.0480991427504543
arm_angJerk_sum_Gstd,0.058276905915600294,pelvis_moment_sum_change_range,0.04819287722285388,lowerbody_moment_sum_change_Gmean,-0.046875559075685455
lowerbody_moment_sum_range,0.058219429120809366,arm_moment_sum_change_pospeak_std,-0.04795068476129746,lowerbody_speedKin_sum_Gstd,0.04603121857211621
head_moment_sum_range,0.058179423589400946,leg_power_pospeak_mean,0.047416919205957045,arm_nComp_80,-0.04602691801905106
head_angAcc_sum_range,0.057858675323743496,lowerbody_moment_sum_Gmean,-0.046967410476500424,leg_jerkKin_sum_range,-0.04561871751061853
leg_jerkKin_sum_Gstd,0.05784778845383342,spine_moment_sum_change_pospeak_std,0.046785874821244716,head_angSpeed_sum_pospeak_mean,-0.04541574464810247
lowerbody_power_integral,0.05781665908080119,head_moment_sum_change_pospeak_n,0.04589717212196544,head_angAcc_sum_pospeak_mean,-0.04541574464810247
leg_power_Gstd,0.05743799457970532,lowerbody_moment_sum_pospeak_n,0.04522826520535302,head_moment_sum_change_Gmean,-0.04532533880033399
arm_jerkKin_sum_pospeak_n,0.05725427327368395,head_power_pospeak_mean,0.044455212877148945,pelvis_moment_sum_change_pospeak_std,-0.045226939433490106
arm_speedKin_sum_pospeak_mean,0.057047129912875624,arm_angAcc_sum_pospeak_mean,-0.04429518966833265,lowerbody_angJerk_sum_pospeak_n,-0.04517052348280386
arm_accKin_sum_pospeak_mean,0.057047129912875624,arm_angSpeed_sum_pospeak_mean,-0.04429518966833265,arm_power_Gmean,0.04512490107038206
arm_speedKin_sum_pospeak_n,0.05690030153791128,arm_accKin_sum_pospeak_std,-0.043695461404984856,lowerbody_speedKin_sum_range,0.04512332320777649
arm_accKin_sum_pospeak_n,0.05690030153791128,arm_speedKin_sum_pospeak_std,-0.043695461404984856,head_angJerk_sum_pospeak_n,-0.044998574384813576
arm_speedKin_sum_Gmean,0.056395035915466074,lowerbody_speedKin_sum_range,0.043438006044516156,arm_angSpeed_sum_Gstd,0.04384268759213406
arm_jerkKin_sum_integral,0.05622575451838471,arm_coupling,0.04284041448303584,leg_accKin_sum_Gstd,-0.043220574912549346
arm_angAcc_sum_Gstd,0.05581772827897711,head_speedKin_sum_integral,0.042589937639807264,leg_angAcc_sum_range,0.042847300406266546
leg_jerkKin_sum_pospeak_std,0.0557898800695618,pelvis_moment_sum_range,0.042472413498904044,leg_power_pospeak_mean,0.042799303745272826
lowerbody_angJerk_sum_range,0.05571363849302764,head_speedKin_sum_Gmean,0.042177147199616086,leg_angAcc_sum_Gstd,0.042631073208714315
leg_moment_sum_pospeak_mean,-0.05553274901226655,head_speedKin_sum_Gstd,0.04107222875359258,arm_moment_sum_Gstd,-0.04247203125680447
leg_jerkKin_sum_pospeak_n,0.05532081886190354,lowerbody_angAcc_sum_Gmean,0.04097013646177835,arm_accKin_sum_pospeak_n,-0.041981877902111185
head_angJerk_sum_Gmean,0.05461599523018923,lowerbody_angAcc_sum_Gstd,0.040324895861447295,arm_speedKin_sum_pospeak_n,-0.041981877902111185
lowerbody_jerkKin_sum_pospeak_mean,0.054455201042567035,lowerbody_accKin_sum_range,0.039468850663012374,head_angAcc_sum_Gmean,-0.0415934058547111
lowerbody_angAcc_sum_range,0.054093101568940594,head_accKin_sum_pospeak_mean,0.03934631124464112,lowerbody_jerkKin_sum_pospeak_n,-0.040114653043581555
arm_duration,0.053868156422532655,head_speedKin_sum_pospeak_mean,0.03934631124464112,head_duration,-0.03994970999821691
lowerbody_angSpeed_sum_integral,0.05334771681107119,leg_power_integral,0.03922346327636241,head_jerkKin_sum_integral,0.03993704167973432
leg_accKin_sum_pospeak_std,0.05328098288837814,leg_speedKin_sum_Gstd,-0.039178988202899875,pelvis_moment_sum_range,-0.0398286147961106
leg_speedKin_sum_pospeak_std,0.05328098288837814,arm_speedKin_sum_pospeak_mean,-0.038909117527737236,leg_angJerk_sum_range,0.039625327596862
lowerbody_angJerk_sum_Gstd,0.05322539875143134,arm_accKin_sum_pospeak_mean,-0.038909117527737236,leg_accKin_sum_range,-0.03924527531050107
lowerbody_angSpeed_sum_Gstd,0.05319989231517531,head_inter_Kin,0.03864773816648935,head_moment_sum_change_integral,-0.039233873711387486
leg_jerkKin_sum_pospeak_mean,0.052514858377930504,leg_jerkKin_sum_pospeak_std,-0.038601317771946954,head_angAcc_sum_range,-0.03906142584915926
arm_inter_Kin,0.0519802363043481,leg_angAcc_sum_Gstd,0.038565181183838206,arm_angSpeed_sum_pospeak_mean,-0.03786652395091834
head_angAcc_sum_Gstd,0.051333271689390315,lowerbody_moment_sum_pospeak_std,0.038474552552095906,arm_angAcc_sum_pospeak_mean,-0.03786652395091834
lowerbody_angJerk_sum_integral,0.05112268859490153,leg_moment_sum_pospeak_mean,-0.03812544646415599,pelvis_moment_sum_pospeak_mean,0.037163854194742885
arm_speedKin_sum_range,0.050522055054770275,lowerbody_accKin_sum_Gstd,0.03790896793738184,head_angSpeed_sum_pospeak_std,-0.037081030150507906
arm_moment_sum_change_Gmean,0.05027044618012533,lowerbody_power_pospeak_n,0.03784425802329841,head_angAcc_sum_pospeak_std,-0.037081030150507906
head_moment_sum_pospeak_n,0.04962465998195122,leg_angAcc_sum_Gmean,0.037739154406244965,leg_moment_sum_change_pospeak_std,-0.03702241508396578
arm_angSpeed_sum_pospeak_std,0.04954473977789855,head_angAcc_sum_integral,0.03768652413640331,arm_jerkKin_sum_pospeak_std,-0.03702075488974212
arm_angAcc_sum_pospeak_std,0.04954473977789855,arm_angJerk_sum_pospeak_n,-0.03759588619915306,leg_angAcc_sum_pospeak_n,-0.036721381319688155
arm_power_pospeak_n,0.04930010598953786,arm_power_Gmean,-0.03736490316323404,leg_angSpeed_sum_pospeak_n,-0.036721381319688155
