PC1,PC1_Loading,PC2,PC2_Loading,PC3,PC3_Loading
leg_angSpeed_sum_Gstd,0.07855761281195929,leg_jerkKin_sum_pospeak_mean,0.08729703441950007,leg_moment_sum_change_integral,0.10227159552288027
head_accKin_sum_integral,0.07830743882135596,lowerbody_power_pospeak_n,-0.08711816143299138,lowerbody_angAcc_sum_range,0.0982879741894007
arm_angSpeed_sum_pospeak_std,0.07826608987341718,f2_clean_vel_pospeak_n,-0.08694604691864945,lowerbody_moment_sum_change_range,0.09594995050967522
arm_angAcc_sum_pospeak_std,0.07826608987341718,COPc_range,0.08675141056519163,envelope_pospeak_std,0.09592155454684052
arm_angAcc_sum_integral,0.07826357375558275,COPc_Gstd,0.08674707512673117,arm_power_pospeak_n,-0.09518449308234209
head_angJerk_sum_integral,0.07809773493818979,envelope_pospeak_n,-0.08578148324298285,numofArt,0.09310211161287273
head_jerkKin_sum_range,0.07806421802353859,f3_clean_range,-0.08528617321747402,arm_power_pospeak_std,-0.09134019444914174
head_jerkKin_sum_integral,0.07803966909081081,f3_clean_pospeak_n,-0.08397039316941514,lowerbody_jerkKin_sum_Gmean,0.09121168737296928
head_bbmv,0.07772569083546997,arm_angJerk_sum_Gstd,0.08273320149176529,lowerbody_angJerk_sum_Gstd,0.09087333497723027
arm_angJerk_sum_pospeak_std,0.07764678919941363,envelope_change_Gstd,-0.08227254423520484,lowerbody_moment_sum_change_Gstd,0.08809780111398255
lowerbody_moment_sum_range,0.07752212798828312,leg_moment_sum_range,-0.08214036864159342,head_duration,-0.08806084107500252
leg_angJerk_sum_integral,0.07747131214827152,lowerbody_moment_sum_pospeak_std,-0.08171807916644887,head_power_range,-0.08745612635181053
leg_angSpeed_sum_integral,0.07742876850476034,COPc_pospeak_mean,0.081366485908052,arm_moment_sum_range,-0.0871110740977732
arm_angSpeed_sum_integral,0.07715626769992699,COPc_Gmean,0.08119425777631141,lowerbody_angAcc_sum_Gmean,0.08599013517610328
leg_bbmv,0.07678296206932247,head_jerkKin_sum_pospeak_std,0.08112227327981897,arm_moment_sum_change_Gstd,-0.08540936726720513
lowerbody_bbmv,0.07678296206932245,VSA_f1f2,-0.07978928319148043,envelope_pospeak_mean,0.0853068819253208
head_angAcc_sum_integral,0.07661845230242297,f3_clean_Gstd,-0.07906944387520776,envelope_pospeak_n,0.08525890560054321
head_accKin_sum_range,0.07653187184949921,leg_accKin_sum_pospeak_mean,0.07903906906976582,lowerbody_angSpeed_sum_Gstd,0.08503890946309105
lowerbody_accKin_sum_integral,0.07643320745901433,leg_speedKin_sum_pospeak_mean,0.07903906906976582,lowerbody_angJerk_sum_range,0.08478203181361506
head_speedKin_sum_integral,0.07633696040921362,leg_moment_sum_change_range,-0.07884812455134652,head_moment_sum_pospeak_std,-0.084660343477136
lowerbody_moment_sum_Gstd,0.07594695546419591,COPc_pospeak_std,0.07857051743749922,leg_power_pospeak_n,-0.08371795644493282
lowerbody_jerkKin_sum_range,0.07580428463357362,f3_clean_vel_range,-0.0782715572282794,f1_clean_pospeak_mean,-0.08321554695886511
leg_power_range,0.07569631530939801,head_power_Gstd,-0.07798515080859152,lowerbody_angJerk_sum_Gmean,0.08125088588575816
head_accKin_sum_Gstd,0.07547135836813926,arm_speedKin_sum_pospeak_std,-0.07747848351914663,lowerbody_angSpeed_sum_range,0.0799047446501237
head_speedKin_sum_range,0.07539418551047046,arm_accKin_sum_pospeak_std,-0.07747848351914663,head_power_Gstd,-0.07968476390880766
arm_speedKin_sum_integral,0.07472566754261606,lowerbody_moment_sum_change_range,-0.07716584141282826,lowerbody_angSpeed_sum_Gmean,0.07879375526141706
head_jerkKin_sum_Gstd,0.07453923099348804,arm_angJerk_sum_pospeak_mean,0.07711818263987263,lowerbody_moment_sum_pospeak_std,0.0784603937375264
head_angJerk_sum_pospeak_mean,0.07450344626742587,head_moment_sum_change_pospeak_std,-0.07674697571538439,lowerbody_moment_sum_pospeak_mean,-0.07799891516289555
leg_angAcc_sum_integral,0.07446009582343023,leg_jerkKin_sum_Gmean,0.07673743584755566,COPc_Gmean,0.07689949959477627
pelvis_moment_sum_pospeak_n,0.07445231435728979,f3_clean_vel_Gstd,-0.07573507366422738,arm_moment_sum_change_range,-0.07662774007464293
head_speedKin_sum_Gstd,0.07444539380511683,duration_voc,-0.07563254706321162,arm_moment_sum_change_pospeak_n,-0.07544740459330372
lowerbody_speedKin_sum_Gmean,0.07389507872524828,head_power_Gmean,-0.07528669808174658,arm_moment_sum_Gstd,-0.075117284115373
spine_moment_sum_pospeak_n,0.07365958133854078,f2_clean_range,-0.07524150290762015,arm_moment_sum_change_Gmean,-0.07338618033451935
spine_moment_sum_range,0.07300477764608772,leg_angAcc_sum_Gmean,0.07507194793309836,lowerbody_jerkKin_sum_Gstd,0.07305656286300906
head_angJerk_sum_pospeak_std,0.07227469136485014,head_power_range,-0.0748460184739329,duration_mov,-0.07298485873697218
COPc_pospeak_n,0.07223219090142316,leg_speedKin_sum_Gmean,0.07465010166064921,pelvis_moment_sum_change_range,0.07281237542008115
leg_angSpeed_sum_Gmean,0.07181943775510369,arm_angJerk_sum_Gmean,0.074648993480755,f0_pospeak_n,-0.07249680795241602
leg_jerkKin_sum_pospeak_n,0.07167988507467508,leg_moment_sum_change_pospeak_n,-0.07420790967145394,head_angSpeed_sum_pospeak_std,-0.07194266205778503
leg_power_Gstd,0.07128099603187077,leg_accKin_sum_Gmean,0.07415439873555645,head_angAcc_sum_pospeak_std,-0.07194266205778503
head_angAcc_sum_Gmean,0.07122083276496342,head_jerkKin_sum_Gmean,0.0738902641691514,arm_speedKin_sum_Gmean,0.07121858205785533
lowerbody_jerkKin_sum_Gstd,0.07117021235305136,lowerbody_speedKin_sum_pospeak_mean,0.07367013568221459,leg_power_pospeak_std,-0.07102485409050134
leg_angJerk_sum_pospeak_std,0.07076240609593454,lowerbody_accKin_sum_pospeak_mean,0.07367013568221459,head_angSpeed_sum_range,-0.070391093483141
lowerbody_angJerk_sum_integral,0.07047919734893957,spine_moment_sum_change_pospeak_std,-0.0730738652792613,COPc_pospeak_mean,0.06990659609394327
head_moment_sum_change_range,0.07039820823216794,f1_clean_range,-0.07261516359739767,leg_moment_sum_pospeak_std,0.06965984902286468
lowerbody_jerkKin_sum_integral,0.07005731549789226,lowerbody_angAcc_sum_pospeak_n,-0.07254403374653007,envelope_change_pospeak_std,0.06963618376661791
leg_angJerk_sum_Gmean,0.06973721389559008,lowerbody_angSpeed_sum_pospeak_n,-0.07254403374653007,f1_clean_pospeak_n,0.06957793386917396
arm_jerkKin_sum_integral,0.06963580615697287,head_moment_sum_change_pospeak_n,-0.07241387951740616,f3_clean_pospeak_mean,-0.06936673008087595
arm_moment_sum_change_integral,0.06958708199595752,arm_angJerk_sum_range,0.07216243828486313,leg_power_range,-0.06909263382251671
head_angAcc_sum_range,0.06894616383185027,head_accKin_sum_Gmean,0.07185992855583564,envelope_change_pospeak_mean,0.06854059868414486
pelvis_moment_sum_Gstd,0.06888257946585266,arm_angAcc_sum_Gstd,0.07178234856668808,lowerbody_jerkKin_sum_integral,0.06835040618081333
leg_speedKin_sum_Gstd,0.06882183945021664,leg_angJerk_sum_pospeak_n,-0.07118220905588311,COPc_Gstd,0.06794786547033756
head_angAcc_sum_Gstd,0.06877990021786565,COPc_integral,0.07116173173282854,COPc_pospeak_std,0.0679419253878282
head_moment_sum_range,0.06877718789947891,head_angSpeed_sum_range,-0.07046288006914489,lowerbody_angAcc_sum_integral,0.06733693134506473
arm_angSpeed_sum_range,0.06871945465627792,head_power_pospeak_std,-0.07014796860796683,leg_moment_sum_Gstd,0.06699245178294935
leg_power_Gmean,0.06860555574668849,leg_angSpeed_sum_pospeak_n,-0.07011648868703232,head_moment_sum_pospeak_n,-0.06638064704629311
leg_accKin_sum_Gstd,0.06847796016664602,leg_angAcc_sum_pospeak_n,-0.07011648868703232,leg_moment_sum_change_range,0.066314340201833
arm_moment_sum_change_range,0.06810274232965195,head_speedKin_sum_Gmean,0.07005608394784053,arm_moment_sum_change_integral,-0.06602977990628073
head_moment_sum_change_integral,0.06781918723533091,spine_moment_sum_change_integral,-0.06956082245843465,pelvis_moment_sum_change_Gstd,0.065527047228231
COPc_integral,0.06729428515734175,head_angSpeed_sum_Gstd,-0.06938840451326982,head_angJerk_sum_pospeak_n,-0.06539880848642961
leg_jerkKin_sum_Gstd,0.06724221420057004,leg_angJerk_sum_pospeak_mean,0.06845294280150059,envelope_change_integral,0.06510566477752294
lowerbody_accKin_sum_Gmean,0.06697663808278424,arm_jerkKin_sum_pospeak_mean,0.0684380461326633,arm_angSpeed_sum_Gstd,-0.06465559534746972
lowerbody_angJerk_sum_range,0.06683390910912368,head_angSpeed_sum_Gmean,-0.06842871628498765,spine_moment_sum_change_Gmean,0.06386473725757173
arm_angJerk_sum_pospeak_n,0.06631758420685238,envelope_change_integral,-0.06820034703248795,arm_accKin_sum_pospeak_mean,0.06350215589117905
arm_accKin_sum_integral,0.0662002979121514,leg_angJerk_sum_Gmean,0.06781223858013544,arm_speedKin_sum_pospeak_mean,0.06350215589117905
pelvis_moment_sum_pospeak_std,0.06616268887602064,lowerbody_power_Gstd,-0.06771522815634401,head_angSpeed_sum_Gstd,-0.06337382573858447
arm_power_integral,0.0657565524072914,arm_angAcc_sum_Gmean,0.06747335317776276,arm_angSpeed_sum_range,-0.06242378909643051
arm_moment_sum_change_pospeak_std,0.06570023045836544,head_power_integral,-0.06692990251838903,head_angJerk_sum_pospeak_std,-0.062191062709252024
leg_speedKin_sum_range,0.06564976785741301,spine_moment_sum_change_range,-0.0668112222656471,head_angAcc_sum_pospeak_n,-0.061528943557229855
arm_angAcc_sum_range,0.06539804743976539,f2_clean_pospeak_n,-0.06656753019443273,head_angSpeed_sum_pospeak_n,-0.061528943557229855
leg_jerkKin_sum_integral,0.06489885513047354,leg_duration,-0.06614343566101687,lowerbody_angJerk_sum_pospeak_std,0.06104041513219871
lowerbody_angJerk_sum_Gstd,0.06472170070535826,lowerbody_duration,-0.06614343566101674,arm_accKin_sum_Gstd,-0.06094045137041912
head_accKin_sum_pospeak_std,0.0644729503751474,head_moment_sum_change_Gmean,-0.06613985623489636,arm_accKin_sum_range,-0.06085634951761921
head_speedKin_sum_pospeak_std,0.0644729503751474,lowerbody_angAcc_sum_range,-0.06610174480275403,arm_speedKin_sum_Gstd,-0.06069785559794259
lowerbody_jerkKin_sum_pospeak_n,0.06442131553424293,head_angAcc_sum_pospeak_std,-0.06605130768742402,arm_moment_sum_change_pospeak_std,-0.06059408184071476
head_moment_sum_change_Gstd,0.0643859899024397,head_angSpeed_sum_pospeak_std,-0.06605130768742402,head_power_pospeak_mean,0.060442721002528045
arm_moment_sum_change_Gstd,0.06435003954394834,spine_moment_sum_change_Gmean,-0.06591430832011995,lowerbody_angSpeed_sum_integral,0.06024591529997766
arm_angJerk_sum_range,0.0641409516426573,leg_moment_sum_change_Gstd,-0.06535333373914821,lowerbody_jerkKin_sum_range,0.059969286270689294
lowerbody_moment_sum_pospeak_n,0.06410490978698914,head_power_pospeak_n,-0.06508823058909163,f2_clean_pospeak_std,0.05985523009804729
leg_accKin_sum_integral,0.06402924059074273,envelope_change_pospeak_std,-0.06472681557227185,leg_speedKin_sum_pospeak_mean,0.059753974487605076
head_jerkKin_sum_pospeak_n,0.06389839978215311,arm_angAcc_sum_range,0.06465696776077574,leg_accKin_sum_pospeak_mean,0.059753974487605076
leg_speedKin_sum_integral,0.06368695366488532,head_moment_sum_pospeak_n,-0.06434592021616514,arm_power_integral,-0.05968014151842052
arm_moment_sum_change_pospeak_mean,0.06365776576835619,head_moment_sum_change_Gstd,-0.06341186449852863,head_moment_sum_change_pospeak_std,-0.059354394440756686
head_accKin_sum_pospeak_mean,0.06359926030591705,leg_speedKin_sum_pospeak_n,-0.06340914093537892,lowerbody_power_integral,0.05924451829313855
head_speedKin_sum_pospeak_mean,0.06359926030591705,leg_accKin_sum_pospeak_n,-0.06340914093537892,leg_moment_sum_pospeak_n,0.05913666266851458
leg_power_pospeak_mean,0.06357662041068206,lowerbody_moment_sum_pospeak_n,-0.06291930027005616,head_angSpeed_sum_integral,-0.059121954468894435
lowerbody_power_integral,0.06355624151646311,arm_nComp_80,-0.06284916941309261,lowerbody_moment_sum_pospeak_n,0.059093117041788636
leg_accKin_sum_range,0.06347074927203554,leg_angAcc_sum_integral,0.06277142496105924,lowerbody_speedKin_sum_pospeak_std,0.05881606889763706
arm_moment_sum_pospeak_n,0.0633758548340887,arm_angSpeed_sum_pospeak_mean,0.06250960010325583,lowerbody_accKin_sum_pospeak_std,0.05881606889763706
arm_angSpeed_sum_Gstd,0.06309766695627973,arm_angAcc_sum_pospeak_mean,0.06250960010325583,f1_clean_vel_pospeak_n,0.058536475331574224
leg_jerkKin_sum_range,0.06309634708662724,lowerbody_angJerk_sum_pospeak_n,-0.06242012694122851,head_angJerk_sum_pospeak_mean,-0.05782291341757305
lowerbody_power_Gmean,0.0629270015162962,leg_jerkKin_sum_integral,0.061990118005059776,COPc_range,0.05775982694006635
lowerbody_angSpeed_sum_integral,0.06284899197731288,spine_moment_sum_integral,-0.06144929728361871,head_power_pospeak_n,-0.057717347756586095
leg_duration,0.06272155351320731,lowerbody_angAcc_sum_Gstd,-0.06100201088126451,head_power_integral,-0.05768811525353756
lowerbody_duration,0.0627215535132072,head_moment_sum_Gstd,-0.0609252858710908,leg_jerkKin_sum_pospeak_mean,0.05728479977847278
arm_moment_sum_change_pospeak_n,0.06218584056282987,leg_accKin_sum_integral,0.06059449474500151,head_jerkKin_sum_Gmean,0.05697409561575089
head_accKin_sum_pospeak_n,0.0621466546767061,leg_speedKin_sum_integral,0.06058108828145234,leg_jerkKin_sum_pospeak_std,0.056916679403577884
head_speedKin_sum_pospeak_n,0.0621466546767061,lowerbody_jerkKin_sum_pospeak_n,-0.05983324936513125,leg_angJerk_sum_pospeak_mean,0.05672984247267427
lowerbody_angSpeed_sum_range,0.06210549210927576,f2_clean_Gstd,-0.05932056451310324,arm_power_Gstd,-0.05666440429049114
lowerbody_angJerk_sum_pospeak_n,0.0618430358930188,lowerbody_power_range,-0.059185880936103503,head_jerkKin_sum_pospeak_n,-0.056468690419731175
leg_angAcc_sum_Gmean,0.061669922404519927,f1_clean_vel_pospeak_std,-0.05882756281659308,head_angSpeed_sum_Gmean,-0.05598705305034144
lowerbody_angSpeed_sum_pospeak_n,0.06143901537600318,body_slope_95,0.058589620118611886,lowerbody_angJerk_sum_integral,0.055980651899518744
lowerbody_angAcc_sum_pospeak_n,0.06143901537600318,head_accKin_sum_pospeak_mean,0.05830645233511919,leg_power_Gstd,-0.055976729588813244
arm_bbmv,0.061356619311623506,head_speedKin_sum_pospeak_mean,0.05830645233511919,arm_angSpeed_sum_integral,-0.055600305583439424
leg_moment_sum_range,0.06131169583630798,lowerbody_angAcc_sum_pospeak_mean,0.05828931917115045,leg_moment_sum_change_Gstd,0.055064254089802665
arm_power_range,0.06106918011230742,lowerbody_angSpeed_sum_pospeak_mean,0.05828931917115045,f2_clean_pospeak_mean,-0.05501206372212348
duration_mov,0.060934656326541554,lowerbody_angJerk_sum_pospeak_mean,0.05767231558693966,f2_clean_vel_pospeak_n,0.05476736431864937
leg_accKin_sum_Gmean,0.06088040107364422,lowerbody_angSpeed_sum_Gstd,-0.0573948019374436,f3_clean_pospeak_n,0.05474889455216933
head_accKin_sum_Gmean,0.06086822500698561,arm_speedKin_sum_range,-0.05708964410848996,lowerbody_accKin_sum_Gmean,0.053938692328239043
head_moment_sum_change_pospeak_n,0.06065807116210214,lowerbody_speedKin_sum_pospeak_n,-0.057081101794908065,head_moment_sum_integral,0.05366652873000191
spine_moment_sum_change_integral,0.06051536426649519,lowerbody_accKin_sum_pospeak_n,-0.057081101794908065,leg_moment_sum_range,0.05315607303286509
arm_duration,0.060274132804431335,head_angSpeed_sum_integral,-0.05704203264403788,head_power_Gmean,-0.05310156360111112
lowerbody_power_range,0.06020741612789888,pelvis_moment_sum_change_pospeak_mean,0.057020807845342414,leg_jerkKin_sum_Gmean,0.05240765725197895
lowerbody_angSpeed_sum_Gmean,0.060183562781529046,f1_clean_Gstd,-0.05678237253766865,arm_speedKin_sum_range,-0.0519833142978201
leg_speedKin_sum_Gmean,0.05993624598271643,arm_duration,-0.05661203121695848,f3_clean_Gmean,-0.051705771134345976
lowerbody_angJerk_sum_Gmean,0.05971078416595054,spine_moment_sum_change_Gstd,-0.0566087676488396,head_angAcc_sum_range,-0.05159367845780734
arm_jerkKin_sum_pospeak_n,0.059593572084343,leg_angSpeed_sum_Gmean,0.0566007129109756,leg_angSpeed_sum_pospeak_mean,0.05147917857500015
arm_angAcc_sum_Gstd,0.059296378760028655,duration_mov,-0.056353866030365886,leg_angAcc_sum_pospeak_mean,0.05147917857500015
arm_angSpeed_sum_Gmean,0.059175885513762204,lowerbody_inter_Kin,-0.05626319361485181,lowerbody_power_Gmean,0.05146641358679645
head_speedKin_sum_Gmean,0.05891822104188056,leg_angJerk_sum_integral,0.05600300860749442,head_speedKin_sum_pospeak_n,-0.05109181064860372
spine_moment_sum_change_pospeak_mean,0.05884217546795037,head_inter_Kin,-0.05595536153468083,head_accKin_sum_pospeak_n,-0.05109181064860372
head_power_pospeak_n,0.05873201523086305,f1_clean_vel_range,-0.05529607097429853,leg_accKin_sum_pospeak_std,0.050258810468021435
lowerbody_power_pospeak_std,0.05866721317468269,arm_moment_sum_change_pospeak_n,-0.05524940776741549,leg_speedKin_sum_pospeak_std,0.050258810468021435
head_duration,0.05830407887312102,head_moment_sum_pospeak_std,-0.0550721227058482,head_speedKin_sum_Gmean,0.05023757543193317
arm_angJerk_sum_Gmean,0.058287229876777806,head_moment_sum_change_integral,-0.05504917973234948,lowerbody_accKin_sum_pospeak_n,0.04990801876649119
leg_moment_sum_change_Gstd,0.05803026306234505,head_moment_sum_change_range,-0.054945294634627585,lowerbody_speedKin_sum_pospeak_n,0.04990801876649119
leg_jerkKin_sum_Gmean,0.05800621687194872,arm_speedKin_sum_pospeak_mean,0.05489601401510088,COPc_integral,0.0496190915178257
head_angAcc_sum_pospeak_n,0.05797968666436235,arm_accKin_sum_pospeak_mean,0.05489601401510088,arm_angSpeed_sum_Gmean,-0.04942928357723907
head_angSpeed_sum_pospeak_n,0.05797968666436235,pelvis_moment_sum_change_pospeak_std,-0.054762463512994394,spine_moment_sum_change_pospeak_mean,0.04928275483923031
head_angJerk_sum_pospeak_n,0.05790161400586191,lowerbody_angSpeed_sum_range,-0.054752446654963274,pelvis_moment_sum_change_pospeak_mean,0.048918215587672044
lowerbody_power_Gstd,0.057394749255684635,leg_moment_sum_change_integral,-0.05471341825259465,arm_jerkKin_sum_range,-0.04868863117346831
leg_speedKin_sum_pospeak_n,0.05713790777343467,arm_nComp_95,-0.05435645086883379,spine_moment_sum_range,-0.048408953832289305
leg_accKin_sum_pospeak_n,0.05713790777343467,leg_angAcc_sum_pospeak_std,-0.05434304346536577,leg_speedKin_sum_Gmean,0.04833205696543842
lowerbody_accKin_sum_pospeak_n,0.0570971344002154,leg_angSpeed_sum_pospeak_std,-0.05434304346536577,envelope_change_pospeak_n,0.04832912566046565
lowerbody_speedKin_sum_pospeak_n,0.0570971344002154,f1_clean_pospeak_n,-0.05429963919375982,body_slope_80,-0.048235446983067004
arm_speedKin_sum_pospeak_n,0.05656891051001341,leg_moment_sum_Gmean,-0.05399401499541417,lowerbody_angJerk_sum_pospeak_n,0.0480635165291129
arm_accKin_sum_pospeak_n,0.05656891051001341,f2_clean_vel_range,-0.05375723257513378,f1_clean_vel_Gmean,0.047999926260473925
arm_angAcc_sum_pospeak_mean,0.05648120510207074,body_slope_80,0.053747791013247365,leg_accKin_sum_Gmean,0.0476109602961039
arm_angSpeed_sum_pospeak_mean,0.05648120510207074,leg_power_Gmean,0.053576499694069094,COPc_pospeak_n,-0.04734195416069266
spine_moment_sum_change_pospeak_std,0.05627148178504112,leg_inter_Kin,-0.05348482946267141,lowerbody_accKin_sum_pospeak_mean,0.04724850224429464
arm_asymmetry,-0.05611365073273245,envelope_pospeak_std,-0.053409893806607135,lowerbody_speedKin_sum_pospeak_mean,0.04724850224429464
spine_moment_sum_Gstd,0.056063885362669416,leg_power_pospeak_n,-0.05336034506762498,lowerbody_moment_sum_change_pospeak_n,0.04675078260852313
lowerbody_angSpeed_sum_Gstd,0.05598839421412007,arm_moment_sum_Gstd,-0.0532863199133528,head_power_pospeak_std,-0.046509904963961894
leg_angSpeed_sum_pospeak_n,0.055836957196592124,leg_power_pospeak_mean,0.0530167578310995,head_angAcc_sum_integral,-0.04625323318491571
leg_angAcc_sum_pospeak_n,0.055836957196592124,leg_moment_sum_integral,-0.05301338805402825,pelvis_moment_sum_Gstd,0.04621288694960261
arm_angJerk_sum_Gstd,0.05550042244523911,f0_pospeak_n,-0.05296324837332848,arm_duration,-0.04595917214457766
lowerbody_angAcc_sum_integral,0.05462586813665957,leg_moment_sum_change_pospeak_std,-0.05280565466573298,arm_power_range,-0.04583681976954469
leg_angJerk_sum_pospeak_n,0.05438655489533167,body_nComp_95,-0.052485772012331386,lowerbody_inter_Kin,0.045554532213231504
head_angSpeed_sum_integral,0.05432674283358351,lowerbody_power_pospeak_mean,0.052298854612024555,head_moment_sum_change_pospeak_mean,-0.043983191310569464
leg_angSpeed_sum_pospeak_std,0.05406378908268067,leg_inter_IK,-0.051952072562545915,spine_moment_sum_Gstd,-0.04361918192372865
leg_angAcc_sum_pospeak_std,0.05406378908268067,leg_angSpeed_sum_integral,0.05190367608493203,f3_clean_pospeak_std,0.043556067429030954
head_moment_sum_pospeak_n,0.05345926300239138,f1_clean_vel_Gstd,-0.05139048977915212,arm_power_pospeak_mean,-0.04350004757988153
spine_moment_sum_change_pospeak_n,0.05316813514522631,lowerbody_power_pospeak_std,-0.051094907279747956,lowerbody_speedKin_sum_Gmean,0.04339236439517664
head_jerkKin_sum_Gmean,0.05309469261974191,pelvis_moment_sum_change_range,-0.05097332317034839,head_angAcc_sum_Gstd,-0.043168719111898464
arm_power_Gmean,0.052907433042085804,leg_moment_sum_change_Gmean,-0.05056702944794944,arm_jerkKin_sum_pospeak_mean,0.042755425681874064
lowerbody_power_pospeak_mean,0.05246802101729105,lowerbody_moment_sum_change_pospeak_mean,0.0503252021681123,lowerbody_inter_IK,0.04227671197065088
pelvis_moment_sum_change_pospeak_std,0.05231749013702356,arm_jerkKin_sum_Gmean,0.049552925571872956,head_moment_sum_pospeak_mean,0.04213484759822821
head_moment_sum_change_Gmean,0.052260007674184775,leg_jerkKin_sum_pospeak_n,-0.048845719378738814,head_accKin_sum_Gmean,0.041892877108819275
head_moment_sum_Gstd,0.05221473649037476,head_angAcc_sum_pospeak_n,-0.0488364671514792,leg_speedKin_sum_pospeak_n,0.041878773638824
arm_power_pospeak_mean,0.05214099638992213,head_angSpeed_sum_pospeak_n,-0.0488364671514792,leg_accKin_sum_pospeak_n,0.041878773638824
arm_power_pospeak_std,0.05155162861666529,lowerbody_jerkKin_sum_pospeak_mean,0.04875537326675607,f2_clean_pospeak_n,0.041728353556562306
lowerbody_angJerk_sum_pospeak_std,0.05131035352423866,head_jerkKin_sum_Gstd,0.048526928992744876,arm_moment_sum_change_pospeak_mean,-0.04158900397573
COPc_range,0.051257285705999044,head_moment_sum_range,-0.04776300029762526,leg_inter_IK,0.0411618099159829
arm_angAcc_sum_Gmean,0.051081304391795854,head_duration,-0.04745859966378104,lowerbody_moment_sum_change_pospeak_std,0.04046091408671337
arm_angJerk_sum_pospeak_mean,0.05093698020808192,lowerbody_jerkKin_sum_pospeak_std,-0.04701025466417085,leg_inter_Kin,0.04035413514093164
leg_moment_sum_change_range,0.05083023407565913,pelvis_moment_sum_change_Gstd,-0.04683822376075452,body_nComp_80,-0.04006416380814916
spine_moment_sum_pospeak_std,0.05019881847267171,body_nComp_80,-0.046837770986749974,leg_accKin_sum_range,0.039795465645117656
leg_speedKin_sum_pospeak_std,0.05016184978549953,f3_clean_pospeak_std,-0.04670778243552689,head_jerkKin_sum_pospeak_mean,0.039768416937032494
leg_accKin_sum_pospeak_std,0.05016184978549953,head_angAcc_sum_pospeak_mean,-0.04669107967135353,head_angJerk_sum_integral,-0.039717708265411225
lowerbody_angAcc_sum_range,0.04962412411121669,head_angSpeed_sum_pospeak_mean,-0.04669107967135353,lowerbody_bbmv,0.03949106775858374
head_moment_sum_pospeak_std,0.04956500820802474,head_accKin_sum_Gstd,0.04642999595381632,leg_bbmv,0.03949106775858374
lowerbody_angAcc_sum_Gmean,0.049548211120597076,arm_angJerk_sum_pospeak_std,0.045946048274136196,leg_angSpeed_sum_integral,-0.03941274751420398
head_moment_sum_change_pospeak_mean,0.04920142750194499,lowerbody_inter_IK,-0.045441469224904024,head_moment_sum_range,-0.039264097494312936
lowerbody_jerkKin_sum_Gmean,0.04892716792544054,head_angJerk_sum_pospeak_n,-0.0448091580011966,f3_clean_vel_integral,-0.03907486266410456
arm_power_pospeak_n,0.0486562653387996,arm_moment_sum_integral,0.04453614109585491,f1_clean_vel_integral,-0.039074862664104544
