"arm_inter_Kin","arm_inter_IK","arm_sampEn_kin","arm_sampEn_IK","arm_bbmv","lowerbody_sampEn_kin","lowerbody_sampEn_IK","lowerbody_bbmv","leg_sampEn_kin","leg_sampEn_IK","leg_bbmv","head_sampEn_kin","head_sampEn_IK","head_bbmv","arm_torque_sum_Gmean","arm_torque_sum_Gstd","arm_torque_sum_peak_mean","arm_torque_sum_peak_std","arm_torque_sum_peak_n","arm_torque_sum_sampen","arm_torque_sum_change_Gmean","arm_torque_sum_change_Gstd","arm_torque_sum_change_peak_mean","arm_torque_sum_change_peak_std","arm_torque_sum_change_peak_n","arm_torque_sum_change_integral","arm_torque_sum_change_sampen","arm_speedKin_sum_Gmean","arm_speedKin_sum_Gstd","arm_speedKin_sum_peak_mean","arm_speedKin_sum_peak_n","arm_speedKin_sum_sampen","arm_accKin_sum_Gmean","arm_accKin_sum_Gstd","arm_accKin_sum_peak_mean","arm_accKin_sum_peak_std","arm_accKin_sum_peak_n","arm_accKin_sum_sampen","arm_jerkKin_sum_Gmean","arm_jerkKin_sum_Gstd","arm_jerkKin_sum_peak_mean","arm_jerkKin_sum_peak_std","arm_jerkKin_sum_peak_n","arm_jerkKin_sum_sampen","arm_angSpeed_sum_Gmean","arm_angSpeed_sum_Gstd","arm_angSpeed_sum_peak_mean","arm_angSpeed_sum_peak_std","arm_angSpeed_sum_peak_n","arm_angSpeed_sum_sampen","arm_angAcc_sum_Gmean","arm_angAcc_sum_Gstd","arm_angAcc_sum_peak_mean","arm_angAcc_sum_peak_std","arm_angAcc_sum_peak_n","arm_angAcc_sum_sampen","arm_angJerk_sum_Gmean","arm_angJerk_sum_Gstd","arm_angJerk_sum_peak_mean","arm_angJerk_sum_peak_std","arm_angJerk_sum_peak_n","arm_angJerk_sum_sampen","lowerbody_power_peak_n","lowerbody_power_integral","lowerbody_power_sampen","leg_power_peak_n","leg_power_integral","leg_power_sampen","head_power_peak_n","head_power_integral","head_power_sampen","arm_power_peak_n","arm_power_integral","arm_power_sampen","lowerbody_torque_sum_peak_n","lowerbody_torque_sum_sampen","lowerbody_torque_sum_change_peak_n","lowerbody_torque_sum_change_integral","lowerbody_torque_sum_change_sampen","lowerbody_speedKin_sum_peak_n","lowerbody_speedKin_sum_sampen","lowerbody_accKin_sum_peak_n","lowerbody_accKin_sum_sampen","lowerbody_jerkKin_sum_peak_n","lowerbody_jerkKin_sum_sampen","lowerbody_angSpeed_sum_peak_n","lowerbody_angSpeed_sum_sampen","lowerbody_angAcc_sum_peak_n","lowerbody_angAcc_sum_sampen","lowerbody_angJerk_sum_peak_n","lowerbody_angJerk_sum_sampen","leg_torque_sum_peak_n","leg_torque_sum_sampen","leg_torque_sum_change_peak_n","leg_torque_sum_change_integral","leg_torque_sum_change_sampen","leg_speedKin_sum_peak_n","leg_speedKin_sum_sampen","leg_accKin_sum_peak_n","leg_accKin_sum_sampen","leg_jerkKin_sum_peak_n","leg_jerkKin_sum_sampen","leg_angSpeed_sum_peak_n","leg_angSpeed_sum_sampen","leg_angAcc_sum_peak_n","leg_angAcc_sum_sampen","leg_angJerk_sum_peak_n","leg_angJerk_sum_sampen","head_torque_sum_peak_n","head_torque_sum_sampen","head_torque_sum_change_peak_n","head_torque_sum_change_integral","head_torque_sum_change_sampen","head_speedKin_sum_peak_n","head_speedKin_sum_sampen","head_accKin_sum_peak_n","head_accKin_sum_sampen","head_jerkKin_sum_peak_n","head_jerkKin_sum_sampen","head_angSpeed_sum_peak_n","head_angSpeed_sum_sampen","head_angAcc_sum_peak_n","head_angAcc_sum_sampen","head_angJerk_sum_peak_n","head_angJerk_sum_sampen","duration_mov","numofArt","bbmv_total","COPc_Gmean","COPc_Gstd","COPc_peak_mean","COPc_peak_std","COPc_peak_n","COPc_integral","COPc_sampen","spine_torque_sum_Gmean","spine_torque_sum_Gstd","spine_torque_sum_peak_mean","spine_torque_sum_peak_std","spine_torque_sum_peak_n","spine_torque_sum_integral","spine_torque_sum_sampen","pelvis_torque_sum_Gmean","pelvis_torque_sum_Gstd","pelvis_torque_sum_peak_mean","pelvis_torque_sum_peak_std","pelvis_torque_sum_peak_n","pelvis_torque_sum_integral","pelvis_torque_sum_sampen","spine_torque_sum_change_Gmean","spine_torque_sum_change_Gstd","spine_torque_sum_change_peak_mean","spine_torque_sum_change_peak_std","spine_torque_sum_change_peak_n","spine_torque_sum_change_integral","spine_torque_sum_change_sampen","pelvis_torque_sum_change_Gmean","pelvis_torque_sum_change_Gstd","pelvis_torque_sum_change_peak_mean","pelvis_torque_sum_change_peak_std","pelvis_torque_sum_change_peak_n","pelvis_torque_sum_change_integral","pelvis_torque_sum_change_sampen","arms_submovements","arms_duration","correction_info"
17.9107375660152,20.8168728898043,0.0435265564295207,0.0696505545409841,12.7398572951146,0.0235562339868225,0.0758996054619862,6.70042151006108,0.0471326836023076,0.0894568728092192,6.70042151006108,0.0155559237656307,0.0632875196246547,7.50302191789376,9.85972374980788,2.57301139461933,10.0947703544992,2.16747141041502,6,0.111243227979184,0.608318759742299,0.361742340864648,0.672691332376219,0.576391636314389,7,1292.3330883479,0.0976223951269073,258.21558676489,80.5811309621504,220.256471497112,5,0.0435265564295207,5.87479853594086,4.69131360562969,4.75594983328662,1.04493413519538,3,0.0544388692474302,0.614657091236149,0.460568123719756,0.507640442202256,0.425415277381224,4,0.0610036445048686,9.21649159547043,3.26215282917541,9.57238768296885,4.27198988419368,6,0.0696505545409841,1.01992452454254,0.380071692031051,1.01887391081804,0.327633209242917,6,0.0709532456924142,0.122772930723739,0.0468760491330017,0.14761364540333,0.0563851169186032,5,0.0692439617758102,2,63467.0978499291,0.101967009120159,2,68132.9050655455,0.1277234649493,1,38965.4565897274,0.0854775451833534,2,374942.201875607,0.0752885151948201,6,0.0769607601544176,5,3535.80560663475,0.0986946803317314,3,0.0235562339868225,4,0.0786530840786382,5,0.0945173603553012,5,0.0758996054619862,5,0.0943698162401238,5,0.1015002693372,6,0.11687258639448,5,250.951650396392,0.0965160986715443,4,0.0471326836023076,4,0.0767923714249751,3,0.0973879845727374,4,0.0894568728092192,3,0.110270835691338,4,0.111329858916082,2,0.0957583642783716,2,962.696261322301,0.16280652858663,1,0.0155559237656307,2,0.0744750537300904,2,0.102832767328162,2,0.0632875196246547,2,0.132439903044915,2,0.132235563671329,4312,1,3.5158264780065,0.00225069483406527,0.00197067639474069,0.00671615463798245,0.00282124347024772,5,5.47320275702819,0.0988175328868618,74.0493806957914,15.1958196907978,97.1581284289616,10.3497146642302,6,180031.563482432,0.0800967424117691,33.6429282511712,13.5308536017128,53.4111513259717,8.3384645696214,7,81776.8112124691,0.0754238162216131,2.65616003492826,1.76110909028358,6.05055958140702,1.42738312746586,5,6456.98629522314,0.0793865031319317,2.41140325400159,1.70275721503788,5.53448146279696,1.80171120552203,7,5863.69254672591,0.0848921768942541,18,4248,"c0_only"
18.9494801220563,21.149068631722,0.0375033829731538,0.066507661291771,12.0680842234729,0.0568324927395983,0.137406639676876,5.31200530467288,0.0416477205179034,0.0440168854167743,5.31200530467288,0.0260908654507713,0.0211724497312745,5.46453633472827,7.84086402853076,1.94449425426177,8.05678918349835,1.95795889713954,6,0.0706282273769205,0.303957217305932,0.249281536398323,0.325912683560387,0.277419554615095,6,713.890168251083,0.050624505483992,174.657066305908,81.5971392960247,149.096068642613,5,0.0375033829731538,6.95732784172641,3.85009653573939,4.56441333449443,2.37810632135479,5,0.0812361254635981,0.717588572918008,0.412709670165692,0.517036116649113,0.289225231143583,5,0.0741927039859968,5.73133637748423,2.08726646584537,4.57424342206169,2.28099261211149,6,0.066507661291771,0.553860792626347,0.180693408259198,0.47723457683869,0.22960768491328,5,0.0751653616957426,0.0614418865470188,0.0229703952400202,0.051707298485496,0.0288409966713317,6,0.0736899455714518,2,101657.906106571,0.031889685094099,2,23705.3586380848,0.0612684216884516,2,43551.509109323,0.0241699686046031,2,235896.262714597,0.034707356251192,1,0.104664939857784,2,1102.22614179087,0.125356723221649,1,0.0568324927395983,1,0.123593283918886,1,0.171037674814103,1,0.137406639676876,1,0.0429912535751685,1,0.0796013689388994,2,0.151204453053223,1,141.56190910625,0.0534365607722264,1,0.0416477205179034,2,0.0799733427097518,1,0.0524264672055719,1,0.0440168854167743,1,0.0788961758064581,1,0.068013266777043,2,0.0423203345915698,2,704.235295479753,0.0390730093241267,2,0.0260908654507713,2,0.0857973182649674,2,0.0941253352201062,2,0.0211724497312745,2,0.0822972701503131,2,0.0820072313307176,4696,1,3.33778289229911,0.0007310085537946,0.00050820258960934,0.00181853557336406,0.00070867077931932,8,2.14883648235898,0.1429792127178,70.636305545222,17.107035172142,101.441563113268,14.2136996841741,6,207610.098813041,0.0705748295774243,38.0010365240226,12.2073166001073,55.1110024090763,7.07534256441911,9,111688.203217641,0.111412767204426,3.02845859313265,2.19138201806396,6.93673639570107,2.15210090184628,7,8900.70497713391,0.0572986777265731,2.81439509089862,1.63918959428961,5.14142729150972,1.28241230521872,8,8273.48073069465,0.0935351784507935,11,4696,"c0"
18.1516072838517,20.6636053950768,0.0277654434343015,0.0717517342628392,12.1416966367086,0.0281450797827969,0.0708924586080742,6.08904348484379,0.0252077404761071,0.0425721427081208,6.08904348484379,0.035606254085045,0.0780136728122716,7.33798578701363,8.84516452001588,1.90907508239738,8.93472118878073,2.04398336891993,8,0.0741216384154118,0.326101336423448,0.188503476591014,0.361595624461609,0.246456322795729,6,779.508706622645,0.0798608915354078,150.257686056919,54.9155714166975,160.266834258884,3,0.0277654434343015,4.6042370888713,2.75464840772418,2.62681999658323,1.60900609295518,6,0.0372996595141681,0.43980938800424,0.239892655993961,0.269770923254107,0.121327486854415,5,0.0512328993599869,5.22028551984159,1.81022146396744,5.40445460913369,1.3014654284647,5,0.0717517342628392,0.506452480293145,0.178853159064429,0.473031416294784,0.221156535812255,5,0.0924099095330652,0.05967235378634,0.0196179599952411,0.0595657768404949,0.0187936950170213,5,0.105943694293107,4,224243.385515286,0.0661788151120239,4,113840.731502767,0.0509374491284866,5,108998.280253775,0.0690061582281127,4,624325.686813448,0.0666071589533524,4,0.11062513015398,3,1925.28046294886,0.0708036906763871,2,0.0281450797827969,2,0.0833377252572512,2,0.0724046936303262,3,0.0708924586080742,3,0.109189830102836,3,0.115751200477899,4,0.149138595241018,3,224.175635165911,0.068706817979138,2,0.0252077404761071,3,0.0596245717305889,2,0.0620702257107511,3,0.0425721427081208,3,0.135314065286818,3,0.136385155292488,4,0.111725081092036,7,3555.11453514051,0.100778229593056,5,0.035606254085045,5,0.080232651411857,6,0.0734400875550642,5,0.0780136728122716,5,0.078595645494217,3,0.0752044195070723,4780,1,3.45498359693004,0.00091207473973881,0.00057642637257383,0.00201486021383743,0.00059343663049293,9,2.77386215434938,0.162504834883659,63.2525222616294,11.7171558640815,75.7764371528415,10.8262056098236,8,192353.326912446,0.0669960653379665,38.5303634962847,9.6791754511364,53.8671020330445,7.45964036191591,9,117173.71923759,0.107225745736758,1.64909760620653,1.00577747988035,3.42451183588114,1.24760362854734,7,5015.35875785466,0.0836275384279947,2.17373771561048,1.45132503273342,4.54580652093078,1.58046252800544,7,6609.25342557336,0.0755667865337559,10,4780,"c1"
18.3206751059457,20.6119297840038,0.0218124712810571,0.0533917567679945,11.7338385675023,0.0326576538648984,0.0595303314605196,5.97075497389914,0.0328294833953937,0.0422439668341133,5.97075497389914,0.0308602355411775,0.0404970750384738,6.29989089814739,8.03944026245212,2.19933723772191,9.04971063944637,3.50349310470126,8,0.0709029134907576,0.366179982669911,0.296704694946296,0.346236631459107,0.408295980219144,6,874.100612050013,0.0487249732786011,150.141136842339,74.2562906998836,156.474337648506,4,0.0218124712810571,4.8452664143693,2.01314130602946,3.39760615788713,2.65205719467087,6,0.069773456771586,0.452365510815944,0.212688438245841,0.40419691108632,0.184777626978367,5,0.0647640408106527,5.52937354464546,2.46874615573574,4.72946259533604,3.38368077614937,5,0.0533917567679945,0.595921465288688,0.283383491875481,0.542768686362182,0.33958294100367,5,0.0500873470615152,0.0678715127201431,0.0295422631800049,0.0638011171307105,0.0438216673430838,5,0.0591698309066,4,155291.990170584,0.0612615454242218,3,82803.441935742,0.0474119186402003,3,83538.5872606015,0.0402414991184971,3,438276.214937826,0.0665151324438193,3,0.110551009809433,3,2684.15815460794,0.105274688877673,2,0.0326576538648984,3,0.0675767318290747,3,0.0763768922576835,2,0.0595303314605196,3,0.108477590627215,3,0.121545047556535,3,0.154561779524723,2,277.692229247631,0.0691264294330288,2,0.0328294833953937,1,0.0348421618404615,3,0.0506238412046492,3,0.0422439668341133,2,0.096749032039009,2,0.094963017849788,5,0.0899036149636702,4,2204.85845749189,0.0721894931298225,3,0.0308602355411775,3,0.0541902449869086,3,0.0679649030009888,3,0.0404970750384738,4,0.0779838482268525,3,0.0893046527640701,4774,1,3.40037168798587,0.00107929378545646,0.00085324313901735,0.00256724041882868,0.00123027818991433,7,3.07229705801322,0.113800338532055,65.9683499515161,10.1294492319557,80.9880595896134,7.49465447402842,6,187751.631096555,0.08542616719629,38.7605011022016,11.7236250124976,53.5202354003566,7.7780032925508,10,110310.926816196,0.103880947063562,1.86883544783619,1.12607807246285,3.55720369088396,1.52833027475531,6,5318.58938159147,0.0754227087106564,2.56878834652277,1.52987946339962,4.95391632155886,1.78002972360778,8,7310.19840575088,0.0900199312827751,10,4774,"c2"
19.6034460545696,21.8709372424271,0.0337786740526805,0.0807971421904776,12.6389740217265,0.0200957765317101,0.0827330629332506,6.44452460633201,0.0123087284645244,0.097626835772405,6.44452460633201,0.0200582691324389,0.0755520157259556,6.43877815292387,7.43941654133695,1.72106754998822,8.59998594184016,1.88578987550447,10,0.0919462182454573,0.344722340393708,0.212028685931415,0.328067002830252,0.250271698605913,8,1053.94973680329,0.0916957709554101,185.341670359628,65.8962477305703,156.462620819695,5,0.0337786740526805,5.59741723728103,3.41920816364203,4.49772500553101,3.00138270458697,6,0.0590843827749336,0.57198349764867,0.330394701572034,0.451593338452262,0.202863946276035,6,0.0654224359160796,6.77689916536779,2.46439829973077,5.9067592909099,2.05617937075925,8,0.0807971421904776,0.739617898166549,0.316039852987483,0.547148174453759,0.243291658428923,7,0.0640838963685427,0.0863321956789603,0.0375354018931639,0.0640550532905463,0.0286657567943226,6,0.0657694778296025,4,163988.193537713,0.0452001197300914,3,52960.8655609638,0.0405053533748202,3,107507.135242501,0.0726819418896291,5,722213.711879356,0.0897298859461514,1,0.109340853387718,1,728.273802609761,0.105019393362177,1,0.0200957765317101,1,0.0346717335171942,1,0.116198620609955,1,0.0827330629332506,1,0.0573804681295531,0,0.0465843967712421,1,0.0734612592514907,1,54.0893903779611,0.0233911695379439,0,0.0123087284645244,0,0.0102197213988324,1,0.0316788057515764,1,0.097626835772405,1,0.0535881065715711,0,0.0340339001162309,4,0.104607147650837,4,3017.01475604827,0.0763813634249192,2,0.0200582691324389,4,0.0398723126116165,3,0.0571210675127098,3,0.0755520157259556,4,0.089720481912713,4,0.0941265513369441,6114,1,3.46469790762266,0.00174148686282052,0.00201025468093654,0.00560413931161084,0.00322567310363052,7,6.37050865629113,0.0514785039143281,71.7911539068371,14.7002025410958,95.7850814742462,16.6494024108821,9,262619.658731923,0.071079101326879,38.9898723789294,11.3259094361821,56.8791230990325,8.00296413951631,10,142626.106406557,0.0970924901701672,2.39132579097495,1.75187206909472,4.91567481224845,2.16800636039418,10,8745.24653382617,0.0578926660576766,2.31885888141027,1.77074425111971,4.55098093910865,2.02321156241829,10,8480.9825405734,0.0479643086541578,15,6114,"c0_only"
16.7338531072165,18.4702544849198,0.00558139884396357,0.0172744617266137,9.75586089820544,0,0,2.20855662045433,0,0,2.20855662045433,0,0,0.320773304152228,8.55841391406052,0.727316614127166,9.07903065585528,1.42884754215441,4,0.078404957469322,0.152142647461631,0.141936337958274,0.203115487034818,0.268477559866953,3,227.920046551081,0.0355184407851538,66.5796867363121,71.8330960506806,16.5672837461862,2,0.00558139884396357,3.29129264735684,3.44071497300362,2.995655265655,3.89347498655207,2,0.0139688999588368,0.307025688019538,0.315928030035217,0.161244104556576,0.212833726473246,2,0.0196951889088621,2.35971859610343,2.15109641288972,1.4374351446344,0.588135368861624,2,0.0172744617266137,0.220539255414656,0.171306924029584,0.0742015889372569,0.0323402059362335,2,0.0279057919722682,0.0255334366838365,0.018375458788464,0.0260841629823286,0.0266624122614008,3,0.0328583240473658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,1,2.67371734561919,0.00019942425361609,0.00013088557783541,0.00043106514318707,0.00018239631157489,7,0.372879413832384,0.297306239551819,62.8017028172839,6.85582529206068,70.9641609273449,4.90191023651635,6,117443.184761827,0.10539385150093,43.0542760641452,8.44323918167606,55.4243014281125,9.94461288097915,6,80516.7968920088,0.0757938719829322,1.52140114376386,0.989866139620531,2.76306943250793,0.979614464216344,5,2843.60431724274,0.0644433944763501,1.68319607506898,1.48162010003435,5.04756070753067,1.69766524122358,3,3149.06468073436,0.0445293595476945,3,3006,"c0"
19.1252777271853,21.1098460971877,0.0353999822226381,0.0569085271577465,10.7217585124865,0,0,2.90761757653605,0,0,2.90761757653605,0,0,2.91027238380222,8.14116915547047,1.58987126341174,8.50239110044047,1.39507263908028,6,0.0575547418182448,0.238143642194007,0.167139667465611,0.138474300492172,0.0627024647597362,4,560.693742192965,0.0653013118777277,109.901642015008,59.3988754750891,74.6707336874093,5,0.0353999822226381,5.38168831179534,2.96908190447522,3.89700852128193,3.31262805495859,4,0.0824743681845855,0.558111320442008,0.288547964153405,0.378114710548016,0.114856140317204,5,0.0800427076735364,4.23618593317587,2.0230895014342,4.23985489338307,2.09266037176039,5,0.0569085271577465,0.418258001992562,0.17737223339024,0.357953910028575,0.15024380288528,6,0.0613030255267702,0.048360310541422,0.0229060395477756,0.04227063435486,0.0164706371037797,6,0.0534050680277081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4710,1,2.96770649716968,0.00040133281605256,0.00024062515706571,0.00087746360914228,0.000397589468263,10,1.07919083960542,0.286796911159943,66.3389458199118,8.57647923328163,77.9527104876718,7.76677992029828,9,178392.459224716,0.107150509348908,39.8949489111312,11.8199755383145,59.3008986014314,11.5005990896944,8,107277.478326252,0.110932126182608,1.91624971135841,1.2108787619003,3.76529863600086,1.18201937684228,7,5152.20416408872,0.0947781113854472,2.98013724639825,2.31391491369754,6.20575741495802,3.46194034993179,7,8014.15932333048,0.0574542291469439,10,4710,"c1"
16.7157985099462,18.4133226712732,0.016937383500439,0.0560914878241796,9.87849551910919,0,0,3.93139346231439,0,0,3.93139346231439,0,0,4.60391163875581,8.48243996127758,1.40150132373535,9.05400610851066,1.33962618115535,4,0.0327313585567784,0.172232972622688,0.190989743739941,0.202614147026761,0.274760863809688,3,240.30166295358,0.0287681120275846,108.548841902954,74.8365994423535,50.7915286842369,2,0.016937383500439,4.96071692541498,3.7520899896025,3.47198506081362,0.73655190651231,3,0.0359178064580416,0.491176741481902,0.365099009908609,0.231360641995942,0.00435297918720128,2,0.0496305392829952,4.48278297141905,1.79954422210282,4.20383037556497,0.943849689329511,4,0.0560914878241796,0.420717502050585,0.121463878764441,0.338725485620024,0.115502594223662,5,0.0811812545916498,0.0469559203582492,0.015586197872131,0.0441248784243496,0.010240462656043,4,0.0741096417463496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794,1,3.10661126807129,0.00065342271418509,0.0004010386930694,0.00122254861386841,0.00036216797344056,6,1.11486286316323,0.19549650177607,63.955053820802,7.6238853008141,74.7955805009577,3.39183517051818,5,109112.483454065,0.0964768309999587,39.2008251263462,9.22378412058598,51.4486403178597,7.2192337729544,6,66879.3138343889,0.102866583177042,1.58066873221219,0.811456451636554,2.8613639467163,0.664581040332689,5,2695.62570410633,0.123470672931668,2.00628032337529,1.18384947322471,4.16198924546046,1.70535694362681,4,3423.42463825044,0.0799015266944135,5,2794,"c0_only"
18.7237303107557,20.5362979450851,0.0228627277094066,0.0698349345474544,11.935280975233,0.0292218436991756,0.0536443862918059,6.3269244052907,0.0294491740261084,0.0724584400889726,6.3269244052907,0.0286438741756765,0.0575365425423081,8.57495452990979,8.89004259347946,2.07407161401356,9.31057198731683,2.60576936683142,7,0.0597391853162892,0.386298046194807,0.391311049672603,0.313017060287957,0.314086419046726,5,933.328509862912,0.0402166909049776,125.559799408156,77.783211531698,108.216692729586,5,0.0228627277094066,5.0073157279167,3.28690911365588,4.70051555987922,3.43404882086366,6,0.05587842219234,0.500036711474905,0.321792324057069,0.472638669898065,0.329166528821489,5,0.0695476314590752,6.78639109518227,3.93649308884473,6.52691907647634,5.0850124507336,7,0.0698349345474544,0.711578634177033,0.4092760713063,0.734822536605282,0.441550612219906,6,0.0714688913140753,0.0836595375961134,0.0496738818935868,0.0670165244418849,0.02659633633674,4,0.0713885055564794,2,111000.439351556,0.0709728875266978,2,60832.8681282125,0.0703065386284908,2,37427.1214201299,0.0549233842061026,2,327647.551948454,0.0456290598855745,5,0.100829013600729,4,4369.96364195129,0.0824666806382234,5,0.0292218436991756,5,0.0436682300587156,4,0.0611488703506338,4,0.0536443862918059,4,0.0822017352617495,4,0.0912151544598295,6,0.0890671730585145,5,354.945084964758,0.0623931567846872,4,0.0294491740261084,5,0.0680246327285338,6,0.0660080291169312,6,0.0724584400889726,6,0.10098541025486,7,0.122345408951129,3,0.0662751779562597,2,1298.22829172503,0.0312018085423661,2,0.0286438741756765,2,0.056516463920564,2,0.0634988855065552,2,0.0575365425423081,2,0.0564216749684649,2,0.0692471991164195,4832,1,3.50146749263779,0.00295902663370608,0.00273668231236595,0.00995108504144446,0.00438809775506994,6,8.17819239031951,0.101646104738294,68.5943819007634,13.2929996099583,84.7755425282213,16.5855744745837,8,189530.41419781,0.0770395036925541,33.2677801279025,13.1770098721756,54.7868313074055,8.59224384304496,6,91922.7316394742,0.100538156933763,2.6260964357705,2.38734367489643,4.88497450255809,3.24060248345296,7,7254.98687193345,0.0458117583207635,2.76864310943815,1.47192912382349,5.20811209179681,1.59921693472771,8,7651.34890912632,0.105752855116845,12,4832,"c0"
18.7934047936357,21.365909802866,0.0090421751879786,0.0412645613318764,11.5619677969201,0.0338732603160239,0.0905800791228078,6.10236560147801,0.0288349507297122,0.0361721177706853,6.10236560147801,0,0,6.73638242797017,5.90119087115266,2.02280694953267,6.83858806563161,2.43638850298299,6,0.0246414474737159,0.166280159162496,0.159290972334332,0.198743650865694,0.186490433923709,7,490.064515040202,0.034395040640571,100.598385749051,87.0375391251479,39.3113294918117,3,0.0090421751879786,4.4452014716747,4.40436979869097,1.93056908030617,0.454999933326485,4,0.0136888406657964,0.370496210901609,0.376745359134394,0.182719902200236,0.12468383108365,3,0.0172064307616513,4.04164586165875,2.22360300277544,4.13197054031702,2.14783001058213,6,0.0412645613318764,0.396613142271631,0.182191507475513,0.386680512758622,0.130270611802719,6,0.0626721776341466,0.0452505138773725,0.0212041709258556,0.0401005312928064,0.0133369072625785,7,0.0690451306170688,0,0,0,0,0,0,0,0,0,0,0,0,10,0.108197930590667,10,4784.13810317872,0.0964885234505203,6,0.0338732603160239,8,0.073219086209689,7,0.0767620750327578,9,0.0905800791228078,9,0.101014069329644,9,0.101770704821712,11,0.123199147607561,10,491.475929393963,0.0977481498762943,7,0.0288349507297122,8,0.0541554139108849,8,0.0731680889916965,6,0.0361721177706853,6,0.0573270908529792,6,0.0657286732616423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6614,1,3.41782770893133,0.0009593742227054,0.0007619105724419,0.0020040850592883,0.0011966486132279,13,3.40674201274364,0.108038700375387,76.5981017822309,13.69744916604,91.8233759382419,9.97975363328733,10,272011.034883813,0.0596624429481825,34.5325857206142,10.28369723754,48.8527366629826,7.47128198317601,10,122634.968352213,0.103336495846329,1.90292453348819,1.17130993426973,3.64454513616341,1.40753610203476,9,6758.22885909074,0.0819021223050166,2.24653002849203,1.25670373289524,4.1994405591035,1.26283742956404,10,7978.4497847154,0.0993166829746998,6,5898,"c1"
