0,1,2,3,4
22765.305959365403,1.0922733545303345,0.8362876176834106,1.543203592300415,1.3636410236358643
22765.307959418133,1.0929210186004639,0.8362876176834106,1.544175148010254,1.3644505739212036
22765.309959470866,1.0938924551010132,0.8367733359336853,1.5436893701553345,1.364774465560913
22765.311959523595,1.0947020053863525,0.8366114497184753,1.5436893701553345,1.3646124601364136
22765.313959576324,1.0943782329559326,0.83693528175354,1.5440131425857544,1.365098237991333
22765.315959629053,1.0942163467407227,0.8366114497184753,1.544175148010254,1.365260124206543
22765.317959681783,1.0943782329559326,0.8372591137886047,1.5454704761505127,1.3655840158462524
22765.319959734512,1.0947020053863525,0.8374210000038147,1.5448228120803833,1.3655840158462524
22765.32195978724,1.0937305688858032,0.8379067778587341,1.5448228120803833,1.3659077882766724
22765.323959839974,1.0930829048156738,0.8375829458236694,1.5453084707260132,1.3660697937011719
22765.325959892703,1.0958354473114014,0.8374210000038147,1.5449846982955933,1.3663935661315918
22765.327959945433,1.0964831113815308,0.8372591137886047,1.5443370342254639,1.3659077882766724
22765.329959998162,1.0958354473114014,0.8374210000038147,1.5440131425857544,1.364936351776123
22765.33196005089,1.0961593389511108,0.8374210000038147,1.5438512563705444,1.3655840158462524
22765.33396010362,1.0966449975967407,0.83709716796875,1.5443370342254639,1.3659077882766724
22765.33596015635,1.0942163467407227,0.8374210000038147,1.5438512563705444,1.3646124601364136
22765.33796020908,1.0947020053863525,0.83709716796875,1.5436893701553345,1.364936351776123
22765.339960261812,1.0945401191711426,0.8362876176834106,1.543203592300415,1.3655840158462524
22765.34196031454,1.0935686826705933,0.83709716796875,1.5420702695846558,1.3639649152755737
22765.34396036727,1.092759132385254,0.8364495038986206,1.5414226055145264,1.3642886877059937
22765.34596042,1.0938924551010132,0.8356399536132812,1.5417463779449463,1.3642886877059937
22765.34796047273,1.0932447910308838,0.8356399536132812,1.5415844917297363,1.3641268014907837
22765.34996052546,1.0938924551010132,0.8351542353630066,1.5417463779449463,1.3641268014907837
22765.35196057819,1.0945401191711426,0.8354780673980713,1.5417463779449463,1.3641268014907837
22765.35396063092,1.0945401191711426,0.8354780673980713,1.5419082641601562,1.3642886877059937
22765.35596068365,1.092759132385254,0.8353161215782166,1.5419082641601562,1.3638029098510742
22765.35796073638,1.0924352407455444,0.8343446254730225,1.5420702695846558,1.3638029098510742
22765.35996078911,1.0937305688858032,0.8346684575080872,1.5425559282302856,1.3634791374206543
22765.361960841838,1.0930829048156738,0.8351542353630066,1.5423940420150757,1.3633172512054443
22765.363960894567,1.091949462890625,0.8351542353630066,1.540774941444397,1.3641268014907837
22765.365960947296,1.0938924551010132,0.8345065712928772,1.5415844917297363,1.3641268014907837
22765.36796100003,1.094864010810852,0.8349922895431519,1.5419082641601562,1.3639649152755737
22765.36996105276,1.0955116748809814,0.835801899433136,1.5423940420150757,1.3633172512054443
22765.371961105488,1.0955116748809814,0.835801899433136,1.5420702695846558,1.3641268014907837
22765.373961158217,1.095349669456482,0.8353161215782166,1.543203592300415,1.365260124206543
