time_ms,confidence_movement,smoothed_confidence,anno_values
0,0.0,0.0,no movement
1,0.0,0.0018814363345655,no movement
2,0.0,0.0037381169278868,no movement
3,0.0,0.0055705271866548,no movement
4,0.0,0.0073791399095947,no movement
5,0.0,0.0091644156941741,no movement
6,0.0,0.0109268033276691,no movement
7,0.0,0.0126667401632853,no movement
8,0.0,0.0143846524819948,no movement
9,0.0,0.0160809558407207,no movement
10,0.0,0.0177560554074624,no movement
11,0.0,0.0194103462839341,no movement
12,0.0,0.0210442138162517,no movement
13,0.0,0.0226580338941852,no movement
14,0.0,0.0242521732394609,no movement
15,0.0,0.0258269896835817,no movement
16,0.0,0.0273828324356047,no movement
17,0.0,0.0289200423402981,no movement
18,0.0,0.0304389521270784,no movement
19,0.0,0.0318571940903355,no movement
20,0.0,0.0332587508540248,no movement
21,0.0,0.0346439151409459,no movement
22,0.0,0.0360129728663911,no movement
23,0.0,0.0374458215629199,no movement
24,0.0,0.0388622007342013,no movement
25,0.0,0.0402623927149537,no movement
26,0.0,0.0416466734231976,no movement
27,0.0,0.0430153125415178,no movement
28,0.0,0.0443685736922165,no movement
29,0.0,0.0457067146065945,no movement
30,0.0,0.0470299872885905,no movement
31,0.0,0.0483386381729954,no movement
32,0.0,0.0496329082784508,no movement
33,0.0,0.0509130333554313,no movement
34,0.0,0.0521792440294011,no movement
35,0.0,0.053431765939328,no movement
36,0.0,0.0546708198717288,no movement
37,0.0,0.0558966218904141,no movement
38,0.0,0.0571093834620921,no movement
39,0.0,0.0583093115779852,no movement
40,0.0,0.0594966088716056,no movement
41,0.0,0.0606714737328322,no movement
42,0.0,0.061834100418421,no movement
43,0.0,0.062860965752216,no movement
44,0.0,0.0638772448454564,no movement
45,0.0,0.0648831005633815,no movement
46,0.0,0.0658786924474502,no movement
47,0.0,0.06681925114882,no movement
48,0.0,0.0677503092572466,no movement
49,0.0,0.0686720099977493,no movement
50,0.0,0.069584493730847,no movement
51,0.0,0.0704878980238143,no movement
52,0.0,0.0713823577198216,no movement
53,0.0,0.0722680050050308,no movement
54,0.0,0.0731449694737184,no movement
55,0.0,0.0740133781914919,no movement
56,0.0,0.0748733557566656,no movement
57,0.0,0.075725024359857,no movement
58,0.0,0.0765685038418639,no movement
59,0.0,0.0774039117498803,no movement
60,0.0,0.0782313633921061,no movement
61,0.0,0.0790509718908036,no movement
62,0.0,0.0798628482338531,no movement
63,0.0,0.0806671013248551,no movement
64,0.0,0.0814638380318291,no movement
65,0.0,0.0822531632345521,no movement
66,0.0,0.0830351798705833,no movement
67,0.0,0.0837075970410404,no movement
68,0.0,0.0843738452466309,no movement
69,0.0,0.0850340089937229,no movement
70,0.0,0.0856881712522049,no movement
71,0.0,0.0862079581411483,no movement
72,0.0,0.0867230622653265,no movement
73,0.0,0.0872335466215749,no movement
74,0.0,0.0877394730817853,no movement
75,0.0,0.0882409024179049,no movement
76,0.0,0.0887378943262713,no movement
77,0.0,0.089230507451304,no movement
78,0.0,0.0897187994085734,no movement
79,0.0,0.0902028268072639,no movement
80,0.0,0.0906826452720528,no movement
81,0.0,0.0911583094644192,no movement
82,0.0,0.0916298731034032,no movement
83,0.0,0.0920973889858294,no movement
84,0.0,0.0925609090060127,no movement
85,0.0,0.0930204841749603,no movement
86,0.0,0.0934761646390863,no movement
87,0.0,0.0939279996984518,no movement
88,0.0,0.0943760378245453,no movement
89,0.0,0.0948203266776171,no movement
90,0.0,0.09526091312358,no movement
91,0.0,0.0956356777585074,no movement
92,0.0,0.096007345165047,no movement
93,0.0,0.0963759535805863,no movement
94,0.0,0.0967415406156703,no movement
95,0.0,0.0970042886049442,no movement
96,0.0,0.0972649004317036,no movement
97,0.0,0.0975234020412424,no movement
98,0.0,0.0977798189603816,no movement
99,0.0,0.0980341763058731,no movement
100,0.0,0.0982864987926007,no movement
101,0.0,0.0985368107415855,no movement
102,0.0,0.0987851360878005,no movement
103,0.0,0.0990314983878004,no movement
104,0.0,0.0992759208271703,no movement
105,0.0,0.0995184262278001,no movement
106,0.0,0.0997590370549875,no movement
107,0.0,0.0999977754243758,no movement
108,0.0,0.1002346631087301,no movement
109,0.0,0.1004697215445565,no movement
110,0.0,0.1007029718385688,no movement
111,0.0,0.1009344347740064,no movement
112,0.0,0.101164130816807,no movement
113,0.0,0.1013920801216396,no movement
114,0.0,0.1016183025377992,no movement
115,0.0,0.1018117763450016,no movement
116,0.0,0.1020037954619242,no movement
117,0.0,0.1021943762334018,no movement
118,0.0,0.1023835347603161,no movement
119,0.0,0.1025142861494247,no movement
120,0.0,0.1026440690097251,no movement
121,0.0,0.1027728940629384,no movement
122,0.0,0.1029007718731134,no movement
123,0.0,0.1030277128495142,no movement
124,0.0,0.1031537272494449,no movement
125,0.0,0.1032788251810125,no movement
126,0.0,0.1034030166058296,no movement
127,0.0,0.1035263113416588,no movement
128,0.0,0.1036487190650001,no movement
129,0.0,0.1037702493136221,no movement
130,0.0,0.1038909114890396,no movement
131,0.0,0.1040107148589382,no movement
132,0.0,0.1041296685595467,no movement
133,0.0,0.10424778159796,no movement
134,0.0,0.1043650628544128,no movement
135,0.0,0.1044815210845044,no movement
136,0.0,0.1045971649213786,no movement
137,0.0,0.1047120028778565,no movement
138,0.0,0.1048260433485255,no movement
139,0.0,0.1049150190567631,no movement
140,0.0,0.1050033811394267,no movement
141,0.0,0.105091135922553,no movement
142,0.0,0.1051782896455209,no movement
143,0.0,0.1052358618271106,no movement
144,0.0,0.1052930423612065,no movement
145,0.0,0.1053498352306644,no movement
146,0.0,0.1054062443645179,no movement
147,0.0,0.1054622736388841,no movement
148,0.0,0.105517926877852,no movement
149,0.0,0.1055732078543518,no movement
150,0.2840968865193991,0.1056281202910083,no movement
151,0.2840968865193991,0.1060349434205126,no movement
152,0.2840968865193991,0.1064417665500169,no movement
153,0.2840968865193991,0.1068485896795212,no movement
154,0.2840968865193991,0.1072554128090255,no movement
155,0.2840968865193991,0.1076622359385299,no movement
156,0.2840968865193991,0.1080690590680342,no movement
157,0.2840968865193991,0.1084758821975385,no movement
158,0.2840968865193991,0.1088827053270428,no movement
159,0.2840968865193991,0.1092895284565472,no movement
160,0.2840968865193991,0.1096963515860515,no movement
161,0.2840968865193991,0.1101031747155558,no movement
162,0.2840968865193991,0.1105099978450601,no movement
163,0.2840968865193991,0.1108992087697522,no movement
164,0.2840968865193991,0.1112884196944442,no movement
165,0.2840968865193991,0.1116776306191363,no movement
166,0.2840968865193991,0.1120668415438284,no movement
167,0.2840968865193991,0.1124366272806687,no movement
168,0.270121843917523,0.112806413017509,no movement
169,0.270121843917523,0.1131761987543493,no movement
170,0.270121843917523,0.1135459844911896,no movement
171,0.270121843917523,0.11391577022803,no movement
172,0.2838957973658781,0.1142855559648703,no movement
173,0.2838957973658781,0.1146553417017106,no movement
174,0.2838957973658781,0.1150251274385509,no movement
175,0.2838957973658781,0.1153949131753913,no movement
176,0.2838957973658781,0.1157646989122316,no movement
177,0.2838957973658781,0.1161344846490719,no movement
178,0.2838957973658781,0.1165042703859123,no movement
179,0.2838957973658781,0.1168740561227526,no movement
180,0.2838957973658781,0.1172438418595929,no movement
181,0.2838957973658781,0.1176136275964332,no movement
182,0.2838957973658781,0.1179834133332736,no movement
183,0.2838957973658781,0.1183531990701139,no movement
184,0.2838957973658781,0.1187229848069542,no movement
185,0.2838957973658781,0.1190927705437946,no movement
186,0.2838957973658781,0.1194625562806349,no movement
187,0.2838957973658781,0.1198251882933927,no movement
188,0.2838957973658781,0.1201878203061506,no movement
189,0.2838957973658781,0.1205504523189084,no movement
190,0.2838957973658781,0.1209130843316663,no movement
191,0.2838957973658781,0.121261664634388,no movement
192,0.2600191098408538,0.1216102449371098,no movement
193,0.2600191098408538,0.1219588252398316,no movement
194,0.2600191098408538,0.1223074055425534,no movement
195,0.2600191098408538,0.1226559858452752,no movement
196,0.2511687566172877,0.123004566147997,no movement
197,0.2511687566172877,0.1233531464507188,no movement
198,0.2511687566172877,0.1237017267534406,no movement
199,0.2511687566172877,0.1240503070561624,no movement
200,0.2511687566172877,0.1243988873588841,no movement
201,0.2511687566172877,0.1247474676616059,no movement
202,0.2511687566172877,0.1250960479643277,no movement
203,0.2511687566172877,0.1254446282670495,no movement
204,0.2511687566172877,0.1257932085697713,no movement
205,0.2511687566172877,0.1261417888724931,no movement
206,0.2511687566172877,0.1264903691752149,no movement
207,0.2511687566172877,0.1268389494779367,no movement
208,0.2511687566172877,0.1271875297806585,no movement
209,0.2511687566172877,0.1275361100833802,no movement
210,0.2511687566172877,0.127884690386102,no movement
211,0.2511687566172877,0.1282098694400832,no movement
212,0.2511687566172877,0.1285350484940644,no movement
213,0.2511687566172877,0.1288602275480456,no movement
214,0.2511687566172877,0.1291854066020268,no movement
215,0.2511687566172877,0.1294918928234357,no movement
216,0.2289497058597693,0.1297983790448446,no movement
217,0.2289497058597693,0.1301048652662536,no movement
218,0.2289497058597693,0.1304113514876625,no movement
219,0.2289497058597693,0.1307178377090714,no movement
220,0.2005610737087061,0.1310243239304803,no movement
221,0.2005610737087061,0.1313308101518893,no movement
222,0.2005610737087061,0.1316372963732982,no movement
223,0.2005610737087061,0.1319437825947071,no movement
224,0.2005610737087061,0.1322502688161161,no movement
225,0.2005610737087061,0.132556755037525,no movement
226,0.2005610737087061,0.1328632412589339,no movement
227,0.2005610737087061,0.1331697274803429,no movement
228,0.2005610737087061,0.1334762137017518,no movement
229,0.2005610737087061,0.1337826999231607,no movement
230,0.2005610737087061,0.1340891861445697,no movement
231,0.2005610737087061,0.1343956723659786,no movement
232,0.2005610737087061,0.1347021585873875,no movement
233,0.2005610737087061,0.1350086448087964,no movement
234,0.2005610737087061,0.1353151310302054,no movement
235,0.2005610737087061,0.1355915063754341,no movement
236,0.2005610737087061,0.1358678817206629,no movement
237,0.2005610737087061,0.1361442570658916,no movement
238,0.2005610737087061,0.1364206324111203,no movement
239,0.2005610737087061,0.1366807036914697,no movement
240,0.1855791901410882,0.1369407749718191,no movement
241,0.1855791901410882,0.1372008462521685,no movement
242,0.1855791901410882,0.1374609175325179,no movement
243,0.1855791901410882,0.1377209888128673,no movement
244,0.1611147979877718,0.1379810600932167,no movement
245,0.1611147979877718,0.1382411313735662,no movement
246,0.1611147979877718,0.1385012026539156,no movement
247,0.1611147979877718,0.138761273934265,no movement
248,0.1611147979877718,0.1390213452146144,no movement
249,0.1611147979877718,0.1392814164949638,no movement
250,0.1611147979877718,0.1395414877753132,no movement
251,0.1611147979877718,0.1398015590556626,no movement
252,0.1611147979877718,0.140061630336012,no movement
253,0.1611147979877718,0.1403217016163614,no movement
254,0.1611147979877718,0.1405817728967108,no movement
255,0.1611147979877718,0.1408418441770602,no movement
256,0.1611147979877718,0.1411019154574096,no movement
257,0.1611147979877718,0.141361986737759,no movement
258,0.1611147979877718,0.1416220580181084,no movement
259,0.1611147979877718,0.1418583115926124,no movement
260,0.1611147979877718,0.1420945651671163,no movement
261,0.1611147979877718,0.1423308187416203,no movement
262,0.1611147979877718,0.1425670723161242,no movement
263,0.1611147979877718,0.1427826987578934,no movement
264,0.1528888614464298,0.1429983251996625,no movement
265,0.1528888614464298,0.1432139516414317,no movement
266,0.1528888614464298,0.1434295780832009,no movement
267,0.1528888614464298,0.14364520452497,no movement
268,0.1375556584305326,0.1438608309667392,no movement
269,0.1375556584305326,0.1440764574085083,no movement
270,0.1375556584305326,0.1442920838502775,no movement
271,0.1375556584305326,0.1445077102920467,no movement
272,0.1375556584305326,0.1447233367338158,no movement
273,0.1375556584305326,0.144938963175585,no movement
274,0.1375556584305326,0.1451545896173542,no movement
275,0.1375556584305326,0.1453702160591234,no movement
276,0.1375556584305326,0.1455858425008925,no movement
277,0.1375556584305326,0.1458014689426617,no movement
278,0.1375556584305326,0.1460170953844309,no movement
279,0.1375556584305326,0.1462327218262,no movement
280,0.1375556584305326,0.1464483482679692,no movement
281,0.1375556584305326,0.1466639747097384,no movement
282,0.1375556584305326,0.1468796011515075,no movement
283,0.1375556584305326,0.1470913497945495,no movement
284,0.1375556584305326,0.1473030984375914,no movement
285,0.1375556584305326,0.1475148470806334,no movement
286,0.1375556584305326,0.1477265957236753,no movement
287,0.1375556584305326,0.1479077772483708,no movement
288,0.1305400230291883,0.1480889587730663,no movement
289,0.1305400230291883,0.1482701402977618,no movement
290,0.1305400230291883,0.1484513218224572,no movement
291,0.1305400230291883,0.1486325033471527,no movement
292,0.1220469388512963,0.1488136848718482,no movement
293,0.1220469388512963,0.1489948663965436,no movement
294,0.1220469388512963,0.1491760479212391,no movement
295,0.1220469388512963,0.1493572294459346,no movement
296,0.1220469388512963,0.1495384109706301,no movement
297,0.1220469388512963,0.1497195924953255,no movement
298,0.1220469388512963,0.149900774020021,no movement
299,0.1220469388512963,0.1500819555447164,no movement
300,0.1220469388512963,0.1502631370694119,no movement
301,0.1220469388512963,0.149497328972376,no movement
302,0.1220469388512963,0.1487315208753402,no movement
303,0.1220469388512963,0.1479657127783043,no movement
304,0.1220469388512963,0.1471999046812685,no movement
305,0.1220469388512963,0.1464340965842326,no movement
306,0.1220469388512963,0.1456682884871968,no movement
307,0.1220469388512963,0.1449353423541635,no movement
308,0.1220469388512963,0.1442023962211302,no movement
309,0.1220469388512963,0.1434694500880969,no movement
310,0.1220469388512963,0.1427365039550637,no movement
311,0.1220469388512963,0.1419991751794502,no movement
312,0.1167632774076176,0.1412618464038368,no movement
313,0.1167632774076176,0.1405245176282234,no movement
314,0.1167632774076176,0.13978718885261,no movement
315,0.1167632774076176,0.1390498600769965,no movement
316,0.1109357210520981,0.1383125313013831,no movement
317,0.1109357210520981,0.1375752025257696,no movement
318,0.1109357210520981,0.1368378737501562,no movement
319,0.1109357210520981,0.1361471284498824,no movement
320,0.1109357210520981,0.1354563831496085,no movement
321,0.1109357210520981,0.1347656378493347,no movement
322,0.1109357210520981,0.1340748925490608,no movement
323,0.1109357210520981,0.1333382340706258,no movement
324,0.1109357210520981,0.1326015755921908,no movement
325,0.1109357210520981,0.1318649171137557,no movement
326,0.1109357210520981,0.1311282586353207,no movement
327,0.1109357210520981,0.1303916001568857,no movement
328,0.1109357210520981,0.1296549416784506,no movement
329,0.1109357210520981,0.1289182832000156,no movement
330,0.1109357210520981,0.1281816247215806,no movement
