time_ms,confidence_movement,smoothed_confidence,anno_values
0,0.0,0.0,no movement
1,0.0,0.0003625941495879,no movement
2,0.0,0.0007204173235235,no movement
3,0.0,0.0010735630703487,no movement
4,0.0,0.0014221225087736,no movement
5,0.0,0.0017661844060576,no movement
6,0.0,0.0021058352533763,no movement
7,0.0,0.0024411593383089,no movement
8,0.0,0.0027722388145714,no movement
9,0.0,0.0030991537691199,no movement
10,0.0,0.0034219822867366,no movement
11,0.0,0.003740800512209,no movement
12,0.0,0.0040556827102063,no movement
13,0.0,0.0043667013229522,no movement
14,0.0,0.0046739270257866,no movement
15,0.0,0.0049774287807078,no movement
16,0.0,0.0052772738879794,no movement
17,0.0,0.0055735280358824,no movement
18,0.0,0.0058662553486913,no movement
19,0.0,0.006156169661168,no movement
20,0.0,0.0064426732170272,no movement
21,0.0,0.0067258258541045,no movement
22,0.0,0.0070056860186576,no movement
23,0.0,0.007282704468646,no movement
24,0.0,0.0075565387985195,no movement
25,0.0,0.0078272435931945,no movement
26,0.0,0.0080948721970209,no movement
27,0.0,0.0083594767488267,no movement
28,0.0,0.0086211082157807,no movement
29,0.0,0.0088798164261207,no movement
30,0.0,0.0091356501007903,no movement
31,0.0,0.009388656884027,no movement
32,0.0,0.0096388833729425,no movement
33,0.0,0.0098863751461321,no movement
34,0.0,0.0101311767913522,no movement
35,0.0,0.0103733319322998,no movement
36,0.0,0.0106128832545274,no movement
37,0.0,0.010849872530528,no movement
38,0.0,0.011084340644018,no movement
39,0.0,0.0113163276134499,no movement
40,0.0,0.0115458726147824,no movement
41,0.0,0.0117730140035356,no movement
42,0.0,0.011997789336156,no movement
43,0.0,0.0122199104098321,no movement
44,0.0,0.0124397415755321,no movement
45,0.0,0.0126573180626096,no movement
46,0.0,0.0128726743814516,no movement
47,0.0,0.0130869055663152,no movement
48,0.0,0.0132989727998166,no movement
49,0.0,0.013508908704338,no movement
50,0.0,0.0137167452498142,no movement
51,0.0,0.0139225137699624,no movement
52,0.0,0.0141262449780298,no movement
53,0.0,0.0143279689820769,no movement
54,0.0,0.0145277152998098,no movement
55,0.0,0.0147255128729794,no movement
56,0.0,0.014921390081361,no movement
57,0.0,0.0151153747563283,no movement
58,0.0,0.0153074941940362,no movement
59,0.0,0.0154977751682255,no movement
60,0.0,0.0156862439426605,no movement
61,0.0,0.0158729262832147,no movement
62,0.0,0.0160578474696126,no movement
63,0.0,0.0162410323068426,no movement
64,0.0,0.0164225051362479,no movement
65,0.0,0.0166022898463099,no movement
66,0.0,0.0167804098831307,no movement
67,0.0,0.0169549099698426,no movement
68,0.0,0.0171278091383279,no movement
69,0.0,0.0172991293189731,no movement
70,0.0,0.0174688920434306,no movement
71,0.0,0.0176369720575598,no movement
72,0.0,0.0178035378373275,no movement
73,0.0,0.0179686097535995,no movement
74,0.0,0.0181322078134763,no movement
75,0.0,0.0182943516683763,no movement
76,0.0,0.0184550606219055,no movement
77,0.0,0.0186143536375182,no movement
78,0.0,0.0187722493459764,no movement
79,0.0,0.018928766052614,no movement
80,0.0,0.0190839217444113,no movement
81,0.0,0.0192377340968856,no movement
82,0.0,0.0193902204808042,no movement
83,0.0,0.0195413979687234,no movement
84,0.0,0.0196912833413613,no movement
85,0.0,0.0198398930938065,no movement
86,0.0,0.0199872434415699,no movement
87,0.0,0.0201333503264831,no movement
88,0.0,0.0202782294224474,no movement
89,0.0,0.0204218961410396,no movement
90,0.0,0.0205643656369769,no movement
91,0.0,0.0207034548300565,no movement
92,0.0,0.0208413945256728,no movement
93,0.0,0.0209781989151522,no movement
94,0.0,0.0211138819571769,no movement
95,0.0,0.021246900860646,no movement
96,0.0,0.0213788383096154,no movement
97,0.0,0.02150970743916,no movement
98,0.0,0.0216395211724985,no movement
99,0.0,0.0217682922252479,no movement
100,0.0,0.0218960331095754,no movement
101,0.0,0.0220227561382509,no movement
102,0.0,0.0221484734286035,no movement
103,0.0,0.0222731969063842,no movement
104,0.0,0.0223969383095366,no movement
105,0.0,0.0225197091918801,no movement
106,0.0,0.0226415209267052,no movement
107,0.0,0.0227623847102866,no movement
108,0.0,0.022882311565313,no movement
109,0.0,0.0230013123442389,no movement
110,0.0,0.0231193977325576,no movement
111,0.0,0.0232365782520004,no movement
112,0.0,0.0233528642636611,no movement
113,0.0,0.0234682659710507,no movement
114,0.0,0.0235827934230812,no movement
115,0.0,0.0236945414892543,no movement
116,0.0,0.0238054493444036,no movement
117,0.0,0.0239155264291023,no movement
118,0.0,0.0240247820430196,no movement
119,0.0,0.0241312681231197,no movement
120,0.0,0.0242369654174412,no movement
121,0.0,0.0243418826579301,no movement
122,0.0,0.0244460284481213,no movement
123,0.0,0.0245494112654905,no movement
124,0.0,0.0246520394637549,no movement
125,0.0,0.0247539212751228,no movement
126,0.0,0.0248550648124953,no movement
127,0.0,0.0249554780716196,no movement
128,0.0,0.0250551689331962,no movement
129,0.0,0.0251541451649408,no movement
