time_ms,confidence_movement,smoothed_confidence
0,0.0,0.0
1,0.0,0.0005138533239065343
2,0.0,0.00102094541986693
3,0.0,0.0015214088609781702
4,0.0,0.0020153727768801736
5,0.0,0.0025029629648350544
6,0.0,0.002984301996534103
7,0.0,0.003459509320822973
8,0.0,0.003928701362525908
9,0.0,0.004391991617540756
10,0.0,0.004849490744367918
11,0.0,0.005301306652228282
12,0.0,0.005747544585917532
13,0.0,0.006188307207536975
14,0.0,0.006623694675234229
15,0.0,0.007053804719080608
16,0.0,0.007478732714205945
17,0.0,0.00789857175130583
18,0.0,0.008313412704630716
19,0.0,0.008691379342430276
20,0.0,0.009064899313902782
21,0.0,0.009434050630738183
22,0.0,0.009798909490401079
23,0.0,0.010142015228794208
24,0.0,0.010481177223067876
25,0.0,0.010816463080264132
26,0.0,0.01114793887090134
27,0.0,0.011475669172378805
28,0.0,0.01179971711091832
29,0.0,0.012120144402099853
30,0.0,0.012437011390046031
31,0.0,0.012750377085307725
32,0.0,0.013060299201500609
33,0.0,0.013366834190740565
34,0.0,0.013670037277923566
35,0.0,0.013969962493893776
36,0.0,0.014266662707541728
37,0.0,0.014560189656872585
38,0.0,0.014850593979082904
39,0.0,0.015137925239682532
40,0.0,0.0154222319606969
41,0.0,0.01570356164798337
42,0.0,0.01598196081769394
43,0.0,0.016228680439674504
44,0.0,0.01647285656039754
45,0.0,0.01671452831065162
46,0.0,0.016953734022637803
47,0.0,0.01716294890927654
48,0.0,0.017370050514232058
49,0.0,0.017575070696022193
50,0.0,0.017778040675994426
51,0.0,0.017978991054175893
52,0.0,0.01817795182465259
53,0.0,0.018374952390494054
54,0.0,0.01857002157823903
55,0.0,0.018763187651957225
56,0.0,0.018954478326901458
57,0.0,0.019143920782764102
58,0.0,0.01933154167655115
59,0.0,0.01951736715508664
60,0.0,0.01970142286715989
61,0.0,0.01988373397532723
62,0.0,0.020064325167379788
63,0.0,0.020243220667488186
64,0.0,0.020420444247034826
65,0.0,0.02059601923514382
66,0.0,0.020769968528918478
67,0.0,0.02092420364402887
68,0.0,0.0210770237580832
69,0.0,0.021228448254657584
70,0.0,0.021378496164899473
71,0.0,0.021501090656077484
72,0.0,0.021622580692380024
73,0.0,0.02174298113194442
74,0.0,0.021862306567584134
75,0.0,0.021980571332684825
76,0.0,0.02209778950694392
77,0.0,0.022213974921958448
78,0.0,0.022329141166665824
79,0.0,0.022443301592642132
80,0.0,0.022556469319262123
81,0.0,0.022668657238725232
82,0.0,0.02277987802095159
83,0.0,0.022890144118351975
84,0.0,0.02299946777047543
85,0.0,0.023107861008538257
86,0.0,0.02321533565983784
87,0.0,0.02332190335205473
88,0.0,0.02342757551744627
89,0.0,0.023532363396934947
90,0.0,0.023636278044094555
91,0.0,0.02372917049355164
92,0.0,0.02382129523681487
93,0.0,0.023912661751738486
94,0.0,0.024003279360802068
95,0.0,0.024075407657214193
96,0.0,0.0241469495447124
97,0.0,0.024217912145672163
98,0.0,0.024288302467591925
99,0.0,0.02435812740539988
100,0.0,0.024427393743705377
101,0.0,0.02449610815899648
102,0.0,0.02456427722178528
103,0.0,0.02463190739870223
104,0.0,0.02469900505454109
105,0.0,0.024765576454255724
106,0.0,0.024831627764910092
107,0.0,0.02489716505758271
108,0.0,0.02496219430922686
109,0.0,0.025026721404487657
110,0.0,0.025090752137477215
111,0.0,0.025154292213509
112,0.0,0.025217347250792454
113,0.0,0.025279922782088956
114,0.0,0.025342024256330187
115,0.0,0.0253986902139254
116,0.0,0.02545493011168907
117,0.0,0.025510748736810314
118,0.0,0.02556615080502767
119,0.0,0.025611640068086184
120,0.0,0.025656792373640564
121,0.0,0.025701611451847677
122,0.0,0.025746100978009147
123,0.0,0.02579026457357603
124,0.0,0.02583410580713148
125,0.0,0.025877628195351977
126,0.0,0.02592083520394769
127,0.0,0.02596373024858242
128,0.0,0.026006316695773735
129,0.0,0.026048597863773715
130,0.0,0.026090577023430837
131,0.0,0.02613225739903346
132,0.0,0.026173642169135355
133,0.0,0.026214734467363745
134,0.0,0.02625553738321024
135,0.0,0.02629605396280518
136,0.0,0.02633628720967568
137,0.0,0.026376240085487848
138,0.0,0.026415915510773543
139,0.0,0.02645354637210115
140,0.0,0.026490917710247187
141,0.0,0.026528032200708377
142,0.0,0.026564892482330786
143,0.0,0.026598021468570435
144,0.0,0.026630925087556757
145,0.0,0.02666360563116012
146,0.0,0.026696065360279676
147,0.0,0.026728306505364757
148,0.0,0.026760331266925775
149,0.0,0.026792141816034884
150,0.07759185190988668,0.026823740294816597
151,0.07759185190988668,0.026944645912985093
152,0.07759185190988668,0.02706555153115359
153,0.07759185190988668,0.027186457149322087
154,0.07759185190988668,0.027307362767490583
155,0.07759185190988668,0.027428268385659073
156,0.07759185190988668,0.02754917400382757
157,0.07759185190988668,0.027670079621996066
158,0.07759185190988668,0.027790985240164563
159,0.07759185190988668,0.02791189085833306
160,0.07759185190988668,0.028032796476501556
161,0.07759185190988668,0.028153702094670052
162,0.07759185190988668,0.02827460771283855
163,0.07759185190988668,0.02839768851011296
164,0.07759185190988668,0.028520769307387374
165,0.07759185190988668,0.028643850104661788
166,0.07759185190988668,0.028766930901936202
167,0.07759185190988668,0.028888683002047978
168,0.07218977449275632,0.02901043510215975
169,0.07218977449275632,0.02913218720227153
170,0.07218977449275632,0.029253939302383306
171,0.07218977449275632,0.029375691402495078
172,0.06915620223241253,0.029497443502606857
173,0.06915620223241253,0.029619195602718633
174,0.06915620223241253,0.029740947702830405
175,0.06915620223241253,0.029862699802942184
176,0.06915620223241253,0.02998445190305396
177,0.06915620223241253,0.030106204003165733
178,0.06915620223241253,0.030227956103277512
179,0.06915620223241253,0.030349708203389288
180,0.06915620223241253,0.03047146030350106
181,0.06915620223241253,0.030593212403612843
182,0.06915620223241253,0.030714964503724615
183,0.06915620223241253,0.030836716603836387
184,0.06915620223241253,0.03095846870394817
185,0.06915620223241253,0.031080220804059942
186,0.06915620223241253,0.031201972904171715
187,0.06915620223241253,0.031331241407629606
188,0.06915620223241253,0.0314605099110875
189,0.06915620223241253,0.0315897784145454
190,0.06915620223241253,0.031719046918003285
191,0.06915620223241253,0.03185044148319623
192,0.06359884785994316,0.031981836048389174
193,0.06359884785994316,0.03211323061358212
194,0.06359884785994316,0.03224462517877507
195,0.06359884785994316,0.03237601974396801
196,0.05816906669046912,0.03250741430916096
197,0.05816906669046912,0.03263880887435391
198,0.05816906669046912,0.03277020343954685
199,0.05816906669046912,0.032901598004739796
200,0.05816906669046912,0.033032992569932744
201,0.05816906669046912,0.033164387135125685
202,0.05816906669046912,0.03329578170031863
203,0.05816906669046912,0.03342717626551158
204,0.05816906669046912,0.03355857083070452
205,0.05816906669046912,0.03368996539589747
206,0.05816906669046912,0.03382135996109042
207,0.05816906669046912,0.03395275452628336
208,0.05816906669046912,0.03408414909147631
209,0.05816906669046912,0.034215543656669255
210,0.05816906669046912,0.034346938221862196
211,0.05816906669046912,0.034489940253586926
212,0.05816906669046912,0.03463294228531165
213,0.05816906669046912,0.03477594431703637
214,0.05816906669046912,0.0349189463487611
215,0.05816906669046912,0.035068454165776836
216,0.05423898850787316,0.03521796198279256
