time_ms,confidence_movement,smoothed_confidence,anno_values
0,0.0,0.0,no movement
1,0.0,6.133488110154244e-05,no movement
2,0.0,0.0001218627242938,no movement
3,0.0,0.0001815993538496,no movement
4,0.0,0.0002405601830216,no movement
5,0.0,0.000298760227301,no movement
6,0.0,0.0003562141171666,no movement
7,0.0,0.000412936110346,no movement
8,0.0,0.0004689401036117,no movement
9,0.0,0.000524239644132,no movement
10,0.0,0.0005788479403958,no movement
11,0.0,0.0006327778727308,no movement
12,0.0,0.000686042003432,no movement
13,0.0,0.0007386525865173,no movement
14,0.0,0.0007906215771259,no movement
15,0.0,0.0008419606405757,no movement
16,0.0,0.0008926811610923,no movement
17,0.0,0.0009427942502255,no movement
18,0.0,0.0009923107549642,no movement
19,0.0,0.0010442834825486,no movement
20,0.0,0.001095644766279,no movement
21,0.0,0.0011464053332407,no movement
22,0.0,0.0011965756610516,no movement
23,0.0,0.0012487495054758,no movement
24,0.0,0.0013003236505389,no movement
25,0.0,0.0013513083768012,no movement
26,0.0,0.0014017137311742,no movement
27,0.0,0.0014515495335204,no movement
28,0.0,0.0015008253830312,no movement
29,0.0,0.001549550664391,no movement
30,0.0,0.0015977345537358,no movement
31,0.0,0.0016453860244138,no movement
32,0.0,0.0016925138525568,no movement
33,0.0,0.0017391266224688,no movement
34,0.0,0.0017852327318382,no movement
35,0.0,0.001830840396782,no movement
36,0.0,0.0018759576567265,no movement
37,0.0,0.0019205923791314,no movement
38,0.0,0.0019647522640639,no movement
39,0.0,0.0020084448486268,no movement
40,0.0,0.0020516775112469,no movement
41,0.0,0.0020944574758291,no movement
42,0.0,0.0021367918157802,no movement
43,0.0,0.0021812291160246,no movement
44,0.0,0.0022252082997717,no movement
45,0.0,0.0022687364149676,no movement
46,0.0,0.0023118203657226,no movement
47,0.0,0.0023570464003086,no movement
48,0.0,0.0024018156062623,no movement
49,0.0,0.0024461348704477,no movement
50,0.0,0.0024900109419912,no movement
51,0.0,0.0025334504357084,no movement
52,0.0,0.0025764598354284,no movement
53,0.0,0.0026190454972201,no movement
54,0.0,0.0026612136525237,no movement
55,0.0,0.0027029704111902,no movement
56,0.0,0.0027443217644327,no movement
57,0.0,0.0027852735876922,no movement
58,0.0,0.0028258316434204,no movement
59,0.0,0.0028660015837827,no movement
60,0.0,0.0029057889532844,no movement
61,0.0,0.0029451991913217,no movement
62,0.0,0.0029842376346605,no movement
63,0.0,0.0030229095198459,no movement
64,0.0,0.0030612199855436,no movement
65,0.0,0.0030991740748162,no movement
66,0.0,0.0031367767373363,no movement
67,0.0,0.0031759074004767,no movement
68,0.0,0.0032146790667075,no movement
69,0.0,0.0032530966537947,no movement
70,0.0,0.0032911649900903,no movement
71,0.0,0.0033311484190324,no movement
72,0.0,0.0033707716369031,no movement
73,0.0,0.003410039489591,no movement
74,0.0,0.0034489567364514,no movement
75,0.0,0.0034875280522285,no movement
76,0.0,0.003525758028928,no movement
77,0.0,0.0035636511776389,no movement
78,0.0,0.0036012119303086,no movement
79,0.0,0.0036384446414702,no movement
80,0.0,0.003675353589926,no movement
81,0.0,0.0037119429803865,no movement
82,0.0,0.0037482169450673,no movement
83,0.0,0.0037841795452443,no movement
84,0.0,0.0038198347727702,no movement
85,0.0,0.0038551865515512,no movement
86,0.0,0.0038902387389867,no movement
87,0.0,0.003924995127372,no movement
88,0.0,0.0039594594452667,no movement
89,0.0,0.0039936353588276,no movement
90,0.0,0.0040275264731088,no movement
91,0.0,0.0040624272720256,no movement
92,0.0,0.0040970396345878,no movement
93,0.0,0.004131367121738,no movement
94,0.0,0.0041654132360426,no movement
95,0.0,0.0042009073979566,no movement
96,0.0,0.0042361129894485,no movement
97,0.0,0.0042710335154222,no movement
98,0.0,0.004305672424251,no movement
99,0.0,0.0043400331089125,no movement
100,0.0,0.0043741189080967,no movement
101,0.0,0.0044079331072874,no movement
102,0.0,0.0044414789398179,no movement
103,0.0,0.0044747595879014,no movement
104,0.0,0.0045077781836379,no movement
105,0.0,0.004540537809996,no movement
