time_ms,confidence_movement,smoothed_confidence
0,0.0,0.0
1,0.0,0.0003961251093944232
2,0.0,0.0007870380462968145
3,0.0,0.001172841010167802
4,0.0,0.0015536335459365687
5,0.0,0.0019295126296309
6,0.0,0.0023005727507137653
7,0.0,0.002666905991273282
8,0.0,0.0030286021022054633
9,0.0,0.003385748576522145
10,0.0,0.0037384307199098687
11,0.0,0.004086731718659235
12,0.0,0.004430732705078363
13,0.0,0.004770512820498483
14,0.0,0.005106149275974455
15,0.0,0.0054377174107779905
16,0.0,0.005765290748776665
17,0.0,0.006088941052787331
18,0.0,0.0064087383769883466
19,0.0,0.006692234564001418
20,0.0,0.006972395501755513
21,0.0,0.007249279703395525
22,0.0,0.0075229443212955355
23,0.0,0.00775663883458006
24,0.0,0.007987647204033728
25,0.0,0.008216015477836496
26,0.0,0.008441788657618778
27,0.0,0.00866501072802499
28,0.0,0.00888572468528057
29,0.0,0.00910397256480145
30,0.0,0.00931979546788321
31,0.0,0.009533233587505503
32,0.0,0.009744326233285793
33,0.0,0.009953111855614932
34,0.0,0.01015962806900571
35,0.0,0.010363911674684156
36,0.0,0.010565998682452081
37,0.0,0.010765924331848156
38,0.0,0.010963723112633637
39,0.0,0.011159428784627733
40,0.0,0.01135307439691663
41,0.0,0.011544692306459048
42,0.0,0.011734314196110396
43,0.0,0.011896922920142373
44,0.0,0.012057855265576081
45,0.0,0.012217137022851493
46,0.0,0.012374793456073077
47,0.0,0.012502325757609735
48,0.0,0.012628569854080368
49,0.0,0.012753545165661847
50,0.0,0.012877270724127511
51,0.0,0.01299976518250894
52,0.0,0.013121046824470755
53,0.0,0.01324113357340831
54,0.0,0.013360043001277851
55,0.0,0.013477792337168178
56,0.0,0.013594398475622677
57,0.0,0.013709877984720127
58,0.0,0.01382424711392241
59,0.0,0.013937521801696917
60,0.0,0.014049717682921195
61,0.0,0.014160850096076994
62,0.0,0.014270934090240757
63,0.0,0.014379984431877161
64,0.0,0.014488015611442197
65,0.0,0.014595041849801977
66,0.0,0.014701077104473239
67,0.0,0.014790619565588418
68,0.0,0.014879340536234647
69,0.0,0.014967251269706027
70,0.0,0.015054362814691302
71,0.0,0.015119886433108312
72,0.0,0.015184819748656703
73,0.0,0.015249170702630667
74,0.0,0.015312947094515578
75,0.0,0.015376156585139288
76,0.0,0.015438806699739781
77,0.0,0.015500904830951723
78,0.0,0.015562458241714438
79,0.0,0.015623474068103677
80,0.0,0.015683959322089536
81,0.0,0.0157439208942227
82,0.0,0.01580336555625127
83,0.0,0.01586229996367015
84,0.0,0.01592073065820511
85,0.0,0.01597866407023339
86,0.0,0.016036106521142783
87,0.0,0.016093064225631
88,0.0,0.016149543293947053
89,0.0,0.016205549734076355
90,0.0,0.01626108945387125
91,0.0,0.016306385373870812
92,0.0,0.016351306947424097
93,0.0,0.01639585879609217
94,0.0,0.0164400454656728
95,0.0,0.016469402466176862
96,0.0,0.01649852079188008
97,0.0,0.01652740334166667
98,0.0,0.016556052967664662
99,0.0,0.016584472476184754
100,0.0,0.01661266462863669
101,0.0,0.016640632142423666
102,0.0,0.01666837769181551
103,0.0,0.016695903908801095
104,0.0,0.01672321338392065
105,0.0,0.016750308667078485
106,0.0,0.016777192268336644
107,0.0,0.016803866658690075
108,0.0,0.016830334270823713
109,0.0,0.01685659749985207
110,0.0,0.016882658704041743
111,0.0,0.016908520205517325
112,0.0,0.01693418429095111
113,0.0,0.016959653212237105
114,0.0,0.016984929187149722
115,0.0,0.017002835276136517
116,0.0,0.017020606732875292
117,0.0,0.01703824507008793
118,0.0,0.017055751777918387
119,0.0,0.017063269252727702
120,0.0,0.01707073104253843
121,0.0,0.017078137763789667
122,0.0,0.017085490023855232
123,0.0,0.017092788421209693
124,0.0,0.01710003354559077
125,0.0,0.017107225978158162
126,0.0,0.017114366291648978
127,0.0,0.017121455050529758
128,0.0,0.0171284928111452
129,0.0,0.017135480121863764
130,0.0,0.01714241752322005
131,0.0,0.017149305548054227
132,0.0,0.017156144721648444
133,0.0,0.017162935561860375
134,0.0,0.017169678579253906
135,0.0,0.017176374277227135
136,0.0,0.017183023152137614
137,0.0,0.017189625693425022
138,0.0,0.017196182383731266
139,0.0,0.01719681933607034
140,0.0,0.017197451895634663
141,0.0,0.017198080107710564
142,0.0,0.017198704016964033
143,0.0,0.017193862620024973
144,0.0,0.01718905415775897
145,0.0,0.017184278295237145
146,0.0,0.01717953470205668
147,0.0,0.01717482305226464
148,0.0,0.017170143024283283
149,0.0,0.017165494300836914
150,0.0598148915185579,0.01716087656888019
151,0.0598148915185579,0.017213477151259593
152,0.0598148915185579,0.017266077733638995
153,0.0598148915185579,0.017318678316018393
154,0.0598148915185579,0.017371278898397794
155,0.0598148915185579,0.017423879480777192
156,0.0598148915185579,0.017476480063156594
157,0.0598148915185579,0.01752908064553599
158,0.0598148915185579,0.017581681227915393
159,0.0598148915185579,0.017634281810294795
160,0.0598148915185579,0.017686882392674193
161,0.0598148915185579,0.017739482975053594
162,0.0598148915185579,0.017792083557432992
163,0.0598148915185579,0.017839709460376295
164,0.0598148915185579,0.017887335363319597
165,0.0598148915185579,0.017934961266262896
166,0.0598148915185579,0.0179825871692062
167,0.0598148915185579,0.018024899274221035
168,0.0543195939821975,0.018067211379235865
169,0.0543195939821975,0.018109523484250697
170,0.0543195939821975,0.01815183558926553
171,0.0543195939821975,0.018194147694280363
172,0.0479520951195182,0.018236459799295193
173,0.0479520951195182,0.01827877190431003
174,0.0479520951195182,0.018321084009324858
175,0.0479520951195182,0.01836339611433969
176,0.0479520951195182,0.018405708219354524
177,0.0479520951195182,0.018448020324369357
178,0.0479520951195182,0.01849033242938419
179,0.0479520951195182,0.018532644534399022
180,0.0479520951195182,0.018574956639413852
181,0.0479520951195182,0.018617268744428685
182,0.0479520951195182,0.018659580849443518
183,0.0479520951195182,0.01870189295445835
184,0.0479520951195182,0.018744205059473183
185,0.0479520951195182,0.018786517164488016
186,0.0479520951195182,0.018828829269502845
187,0.0479520951195182,0.018867171620090627
188,0.0479520951195182,0.018905513970678408
189,0.0479520951195182,0.018943856321266186
190,0.0479520951195182,0.018982198671853967
191,0.0479520951195182,0.019015337692647506
192,0.04311779793428172,0.01904847671344104
193,0.04311779793428172,0.01908161573423458
194,0.04311779793428172,0.019114754755028114
195,0.04311779793428172,0.019147893775821653
196,0.03749865685879483,0.019181032796615184
197,0.03749865685879483,0.019214171817408723
198,0.03749865685879483,0.019247310838202258
199,0.03749865685879483,0.019280449858995796
200,0.03749865685879483,0.01931358887978933
201,0.03749865685879483,0.01934672790058287
202,0.03749865685879483,0.019379866921376405
203,0.03749865685879483,0.01941300594216994
204,0.03749865685879483,0.019446144962963475
205,0.03749865685879483,0.019479283983757013
206,0.03749865685879483,0.01951242300455055
207,0.03749865685879483,0.019545562025344087
208,0.03749865685879483,0.019578701046137622
209,0.03749865685879483,0.01961184006693116
210,0.03749865685879483,0.019644979087724695
211,0.03749865685879483,0.019675189126790626
212,0.03749865685879483,0.019705399165856553
213,0.03749865685879483,0.01973560920492248
214,0.03749865685879483,0.01976581924398841
215,0.03749865685879483,0.01979181498324867
216,0.03413179116646672,0.019817810722508936
