Time,TrialID,LKnee_speed,LHeel_speed,RHeel_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHip_speed,Head_speed,RShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHip_speed,RKnee_speed,LShoulder_speed,LKnee_speed_movement,LKnee_speed_event,LHeel_speed_movement,LHeel_speed_event,RHeel_speed_movement,RHeel_speed_event,RWrist_speed_movement,RWrist_speed_event,LElbow_speed_movement,LElbow_speed_event,RHip_speed_movement,RHip_speed_event,Head_speed_movement,Head_speed_event,RShoulder_speed_movement,RShoulder_speed_event,RElbow_speed_movement,RElbow_speed_event,LWrist_speed_movement,LWrist_speed_event,LHip_speed_movement,LHip_speed_event,RKnee_speed_movement,RKnee_speed_event,LShoulder_speed_movement,LShoulder_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
0.0,0_2_57_p1,6.509260986315327,3.7746960644344414,0.0,4.114606419088654,1.7122247674777038,-1.5569240625916183,5.674064005644248,0.6997077824914518,0.1626677265170165,-1.1478853283755528,-1.3847190310113344,-1.1138980455903558,0.0,4.420695739108274,1.3065194523574155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_2_57_p1,6.509260986315327,3.7746960644344414,0.0,4.114606419088654,1.7122247674777038,-1.5569240625916183,5.674064005644248,0.6997077824914518,0.1626677265170165,-1.1478853283755528,-1.3847190310113344,-1.1138980455903558,0.0,4.420695739108274,1.3065194523574155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_2_57_p1,6.540621181544983,3.769573168083599,7.830721582637585,4.470877621803782,1.632776035435867,-0.861221113857595,5.67634356138083,2.024371701752308,0.7908238693665992,-0.5014162435585544,-0.5964448704490084,-1.0185857395928184,13.281196680499038,4.433513650530032,1.926937021807105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_2_57_p1,6.571981376774641,3.764450271732755,7.830721582637235,4.827148824518909,1.55332730339403,-0.1655181651235715,5.678623117117411,3.349035621013163,1.418980012216182,0.1450528412584439,0.1918292901133176,-0.9232734335952808,13.28119668049892,4.44633156195179,2.547354591256794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_2_57_p1,6.603341572004298,3.759327375381912,7.830721582637191,5.183420027234037,1.4738785713521931,0.5301847836104518,5.680902672853993,4.6736995402740185,2.0471361550657647,0.7915219260754423,0.9801034506756436,-0.8279611275977435,13.281196680498208,4.459149473373547,3.1677721607064835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_2_57_p1,6.634701767233954,3.754204479031068,7.830721582637191,5.539691229949164,1.3944298393103565,1.2258877323444757,5.683182228590574,5.9983634595348745,2.675292297915348,1.4379910108924407,1.7683776112379697,-0.7326488216002061,13.281196680499406,4.471967384795304,3.788189730156173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_2_57_p1,6.666061962463611,3.749081582680224,7.830721582637214,5.895962432664292,1.3149811072685194,1.921590681078499,5.685461784327155,7.32302737879573,3.3034484407649303,2.0844600957094395,2.556651771800296,-0.6373365156026687,13.28119668049898,4.484785296217062,4.408607299605862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_2_57_p1,6.697422157693269,3.743958686329381,7.830721582636936,6.25223363537942,1.235532375226683,2.6172936298125222,5.687741340063737,8.647691298056586,3.931604583614513,2.730929180526437,3.3449259323626217,-0.5420242096051313,13.281196680499358,4.49760320763882,5.029024869055551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_2_57_p1,6.728782352922925,3.738835789978537,7.830721582636349,6.608504838094547,1.1560836431848458,3.3129965785465463,5.690020895800318,9.97235521731744,4.559760726464096,3.3773982653434365,4.133200092924948,-0.446711903607594,13.281196680498418,4.510421119060577,5.6494424385052415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_2_57_p1,6.760142548152582,3.733712893627693,7.389060280918013,7.859862503688757,1.1174967375736202,3.9958825334028174,5.6923004515369,11.159027874938047,5.032931825056161,4.047779107961408,5.763561860323721,-0.6196285088302618,11.994495746856629,4.523239030482335,6.362301943233721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
