time_ms,confidence_movement,smoothed_confidence,anno_values
0,0.0,0.0,no movement
1,0.0,0.0012839516162352,no movement
2,0.0,0.0025510091322568,no movement
3,0.0,0.0038015038049318,no movement
4,0.0,0.0050357582870525,no movement
5,0.0,0.0062540869048878,no movement
6,0.0,0.0074567959250585,no movement
7,0.0,0.0086441838112143,no movement
8,0.0,0.0098165414709631,no movement
9,0.0,0.0109741524934824,no movement
10,0.0,0.0121172933782201,no movement
11,0.0,0.0132462337550729,no movement
12,0.0,0.014361236596409,no movement
13,0.0,0.015462558421287,no movement
14,0.0,0.0165504494922031,no movement
15,0.0,0.0176251540046838,no movement
16,0.0,0.0186869102700262,no movement
17,0.0,0.0197359508914723,no movement
18,0.0,0.0207725029340916,no movement
19,0.0,0.0217874215063437,no movement
20,0.0,0.0227903998600987,no movement
21,0.0,0.023781647472874,no movement
22,0.0,0.0247613689506172,no movement
23,0.0,0.0256561731822532,no movement
24,0.0,0.0265406923077785,no movement
25,0.0,0.0274151026432978,no movement
26,0.0,0.0282795764977316,no movement
27,0.0,0.0291342822860137,no movement
28,0.0,0.0299793846384724,no movement
29,0.0,0.030815044506546,no movement
30,0.0,0.0316414192649744,no movement
31,0.0,0.0324586628106025,no movement
32,0.0,0.0332669256579269,no movement
33,0.0,0.0340663550315102,no movement
34,0.0,0.0348570949553805,no movement
35,0.0,0.0356392863395333,no movement
36,0.0,0.0364130670636415,no movement
37,0.0,0.0371785720580801,no movement
38,0.0,0.0379359333823651,no movement
39,0.0,0.0386852803011021,no movement
40,0.0,0.0394267393575365,no movement
41,0.0,0.0401604344447937,no movement
42,0.0,0.040886486874892,no movement
43,0.0,0.0416277367002615,no movement
44,0.0,0.0423613447748541,no movement
45,0.0,0.0430874286640662,no movement
46,0.0,0.0438061035340007,no movement
47,0.0,0.0444950625780589,no movement
48,0.0,0.0451770624398539,no movement
49,0.0,0.0458522080316812,no movement
50,0.0,0.0465206021675901,no movement
51,0.0,0.0471823456155796,no movement
52,0.0,0.0478375371482425,no movement
53,0.0,0.0484862735919136,no movement
54,0.0,0.0491286498743722,no movement
55,0.0,0.0497647590711483,no movement
56,0.0,0.05039469245048,no movement
57,0.0,0.0510185395169679,no movement
58,0.0,0.0516363880539703,no movement
59,0.0,0.0522483241647813,no movement
60,0.0,0.0528544323126322,no movement
61,0.0,0.0534547953595557,no movement
62,0.0,0.0540494946041496,no movement
63,0.0,0.0546386098182779,no movement
64,0.0,0.0552222192827415,no movement
65,0.0,0.0558003998219542,no movement
66,0.0,0.0563732268376556,no movement
67,0.0,0.0569692584195085,no movement
68,0.0,0.0575598218217114,no movement
69,0.0,0.0581449919508347,no movement
70,0.0,0.0587248423515115,no movement
71,0.0,0.0593216699970353,no movement
72,0.0,0.0599131208169237,no movement
73,0.0,0.0604992671451539,no movement
74,0.0,0.0610801800240249,no movement
75,0.0,0.0616559292328616,no movement
76,0.0,0.0622265833159563,no movement
77,0.0,0.0627922096097726,no movement
78,0.0,0.0633528742694326,no movement
79,0.0,0.0639086422945105,no movement
80,0.0,0.0644595775541529,no movement
81,0.0,0.0650057428115473,no movement
82,0.0,0.0655471997477573,no movement
83,0.0,0.066084008984944,no movement
84,0.0,0.0666162301089924,no movement
85,0.0,0.0671439216915595,no movement
86,0.0,0.0676671413115625,no movement
87,0.0,0.0681859455761224,no movement
88,0.0,0.0687003901409802,no movement
89,0.0,0.0692105297303998,no movement
90,0.0,0.0697164181565742,no movement
91,0.0,0.0702365449912914,no movement
92,0.0,0.0707523732571267,no movement
93,0.0,0.0712639560228316,no movement
94,0.0,0.0717713454871783,no movement
95,0.0,0.0723056732831405,no movement
96,0.0,0.0728356569506802,no movement
97,0.0,0.0733613492524908,no movement
98,0.0,0.0738828021002546,no movement
99,0.0,0.0744000665717311,no movement
100,0.0,0.0749131929274359,no movement
101,0.0,0.0754222306269198,no movement
102,0.0,0.0759272283446618,no movement
103,0.0,0.0764282339855838,no movement
104,0.0,0.0769252947001992,no movement
105,0.0,0.0774184568994059,no movement
106,0.0,0.0779077662689314,no movement
107,0.0,0.078393267783441,no movement
108,0.0,0.0788750057203188,no movement
109,0.0,0.079353023673128,no movement
110,0.0,0.0798273645647618,no movement
111,0.0,0.0802980706602911,no movement
112,0.0,0.0807651835795187,no movement
113,0.0,0.0812287443092464,no movement
114,0.0,0.0816887932152641,no movement
115,0.0,0.0821487922964259,no movement
116,0.0,0.0826053327378798,no movement
117,0.0,0.0830584534007461,no movement
118,0.0,0.0835081925661282,no movement
119,0.0,0.0839709695608624,no movement
120,0.0,0.0844303185778578,no movement
121,0.0,0.0848862775652074,no movement
122,0.0,0.0853388839129442,no movement
123,0.0,0.0857881744632617,no movement
124,0.0,0.0862341855205112,no movement
125,0.0,0.0866769528609807,no movement
126,0.0,0.0871165117424612,no movement
127,0.0,0.0875528969136062,no movement
128,0.0,0.0879861426230882,no movement
129,0.0,0.0884162826285597,no movement
130,0.0,0.0888433502054206,no movement
131,0.0,0.0892673781553999,no movement
132,0.0,0.0896883988149539,no movement
133,0.0,0.0901064440634863,no movement
134,0.0,0.0905215453313952,no movement
135,0.0,0.0909337336079503,no movement
136,0.0,0.0913430394490051,no movement
137,0.0,0.0917494929845473,no movement
138,0.0,0.0921531239260927,no movement
139,0.0,0.0925370002974207,no movement
140,0.0,0.0929182292454982,no movement
141,0.0,0.0932968380633484,no movement
142,0.0,0.0936728536701174,no movement
143,0.0,0.0940476719719582,no movement
144,0.0,0.0944199404894329,no movement
145,0.0,0.0947896851525517,no movement
146,0.0,0.0951569315409198,no movement
147,0.0,0.0955217048896355,no movement
148,0.0,0.0958840300950713,no movement
149,0.0,0.0962439317205376,no movement
150,0.1938766940515224,0.0966014340018342,no movement
151,0.1938766940515224,0.0972797493888658,no movement
152,0.1938766940515224,0.0979580647758975,no movement
153,0.1938766940515224,0.0986363801629292,no movement
154,0.1938766940515224,0.0993146955499608,no movement
